# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-02-13 17:28:09
# Optimizer Type: Momentum-Edge-ConFIG
# Loss Type: PE+EPE (Fixed Weights + Momentum)
# Learning Rate: 0.1
# Initial Loss: 14291.231248
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   pe_weight: 0.2
#   epe_weight: 0.8
#   momentum_beta: 0.95
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615417615367,475.49195794641736,0.0,1.0,0.2407,0.42750849114374323,0.4504692554473877
1,6717.856143994542,464.4912009024058,0.0,1.0,0.2403601912856724,0.4267589772406001,0.9011602401733398
2,6282.101961700667,450.20466797321154,0.0,1.0,0.24002904021269386,0.42605370804923764,1.350836992263794
3,5866.0504053174745,434.5310261605472,0.0,1.0,0.2397235413968541,0.42541192729001753,1.8607511520385742
4,5497.013987554617,419.2591197281666,0.0,1.0,0.23944394945902883,0.4248288168114727,2.337153196334839
5,5168.682615836287,406.3123395516215,0.0,1.0,0.2391887087141807,0.4242973419164038,2.7727653980255127
6,4841.748611910785,389.3778228544705,0.0,1.0,0.23890202322621376,0.4237658365465208,3.2036643028259277
7,4569.2011070355575,375.5027671027894,0.0,1.0,0.2386657947217867,0.42330765572683665,3.638843297958374
8,4326.592442383701,362.6004432356992,0.0,1.0,0.2384510481987669,0.42289151441502915,4.073554277420044
9,4109.8902537290205,350.6012757490061,0.0,1.0,0.23825604982960283,0.42251304509616805,4.510401248931885
10,3915.8777909673104,339.4315265183253,0.0,1.0,0.23807891528272657,0.42216820182963205,5.4160802364349365
11,3742.2188768673714,329.03422049609986,0.0,1.0,0.2379182952075262,0.42185376928523455,5.931948184967041
12,3581.3525387413174,318.96240579117335,0.0,1.0,0.237773412189916,0.42156755631553816,6.413509130477905
13,3433.356833776007,309.238290208295,0.0,1.0,0.23764355718255614,0.4213075906269973,6.916009426116943
14,3301.872173400505,300.1895322341472,0.0,1.0,0.23752814888591584,0.4210719581737536,7.398688077926636
15,3185.130761608883,291.81536027544007,0.0,1.0,0.23742603025759162,0.4208578380621187,7.9317591190338135
16,3081.426022295891,284.12750172806153,0.0,1.0,0.23733572373142262,0.42066224442947525,8.433693408966064
17,2988.8874441252883,277.10424875360576,0.0,1.0,0.23725565540228152,0.42048216231292274,8.908766269683838
18,2905.693207865143,270.5861960555925,0.0,1.0,0.23718447098641704,0.42031418647192703,9.363412380218506
19,2834.4438261457376,264.6102669875373,0.0,1.0,0.23712170267597976,0.4201542817764255,9.815426111221313
20,2778.6843032462193,259.5006858285544,0.0,1.0,0.23706894144310137,0.41999641141614025,10.27745008468628
21,2731.0987632605775,254.7902052881784,0.0,1.0,0.23703132085152825,0.41983216218947583,10.72991418838501
22,2688.914215690009,250.6622908634263,0.0,1.0,0.23701595783264975,0.419655630263422,11.181827068328857
