# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-20 20:56:47
# Optimizer Type: ConFIG
# Loss Type: EPE+PE (ConFIG fused)
# Learning Rate: 0.02
# Initial Loss: 135.230310
# Target Shape: 100x100_t100_inverse_config
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,135.23030971709267,24.753473099918303,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0.0221710205078125
1,125.79583719637046,46.45460215605515,0.0,1.0,0.2082963089488544,0.4034807084339923,0.02427077293395996
2,111.89091233215566,30.728582713684357,0.0,1.0,0.21094419039792014,0.4020305829303729,0.026098012924194336
3,114.16626087338332,17.20394304082271,0.0,1.0,0.2122963254980833,0.40220195167250106,0.02788519859313965
4,112.91826071689482,10.357923580499328,0.0,1.0,0.2126375871590065,0.4018918664316986,0.029671907424926758
5,109.13782224218716,13.379228144483523,0.0,1.0,0.21263314068613637,0.40161857556492087,0.03141617774963379
6,111.32099621255341,6.551107919101522,0.0,1.0,0.21294876849342717,0.40173304139816823,0.03324007987976074
7,111.2903849459507,8.965888590642113,0.0,1.0,0.21298590802730877,0.40158092600762657,0.03533482551574707
8,107.8351274212899,10.783330319912055,0.0,1.0,0.2129969541042552,0.40143356072139824,0.03737187385559082
9,103.58699271238504,9.368137825233736,0.0,1.0,0.21296421603827012,0.401070146529652,0.039193153381347656
10,99.7083979253728,37.921627946181864,0.0,1.0,0.21290972768156252,0.40071376909624307,0.04098010063171387
11,100.86073202261443,48.8453491601403,0.0,1.0,0.21480524437499143,0.4008789243664087,0.04279208183288574
12,84.17077600738791,12.096576818336803,0.0,1.0,0.21700959355820587,0.39946116321331054,0.04456305503845215
13,86.214529606701,8.864927497825471,0.0,1.0,0.21726675455595168,0.3995175433553391,0.046324968338012695
14,83.6452098595827,30.697697145518937,0.0,1.0,0.2172315456466562,0.3993416529356795,0.048094987869262695
15,79.51370613504852,10.508696504521025,0.0,1.0,0.21838489149059992,0.39901973870061563,0.049865007400512695
16,77.211350656583,13.644606823612627,0.0,1.0,0.21832923532423507,0.39871997733399483,0.05162501335144043
17,78.11958398753305,22.404658335576762,0.0,1.0,0.2186577297164668,0.3987586377176293,0.05338096618652344
18,73.44716052706119,20.92787741712723,0.0,1.0,0.2192997749213446,0.39837370844834885,0.055145978927612305
19,68.19205796894248,18.303917986102093,0.0,1.0,0.21952831176440246,0.3979307366180581,0.05692601203918457
20,66.9169059341045,9.945140479478706,0.0,1.0,0.21967231066794257,0.3974289129391754,0.05873417854309082
21,66.08551138155983,41.53316400988065,0.0,1.0,0.21985327358603596,0.39753038860751744,0.06051301956176758
22,56.24484381631651,48.02759523658638,0.0,1.0,0.22209970961574305,0.39737155060888124,0.062280893325805664
23,42.51982360931619,30.865982952792777,0.0,1.0,0.2248682642023602,0.39649033629555624,0.06403684616088867
24,38.36220361315541,26.07892712623634,0.0,1.0,0.22621904447950675,0.3959182051284248,0.06580090522766113
25,34.84450630648387,31.026895384778584,0.0,1.0,0.2272126619081315,0.395426962032225,0.06754684448242188
26,29.494444651767328,27.322363798391127,0.0,1.0,0.22890004498258196,0.39520235079635035,0.06931400299072266
27,25.503337280914444,24.179617789909628,0.0,1.0,0.23043864260569694,0.39485792775224193,0.07107400894165039
28,22.836149853263557,21.328601581524378,0.0,1.0,0.2317634740654086,0.39452574324960227,0.07286500930786133
29,20.786504874734767,18.903052835606804,0.0,1.0,0.23294815144134645,0.39426035705282825,0.07468390464782715
30,19.314875359070708,16.95799710715666,0.0,1.0,0.23395977173058427,0.39403874519248533,0.07645893096923828
31,18.09876280568653,15.52802130314096,0.0,1.0,0.23491207250781945,0.39386483077005546,0.07821798324584961
32,17.200539392637133,14.245864062896745,0.0,1.0,0.23574740903734934,0.3937105058671078,0.08005404472351074
33,16.571688512191823,13.400037675985464,0.0,1.0,0.23644436520730425,0.3935688754868035,0.08188700675964355
34,15.997273727481986,12.607993146432207,0.0,1.0,0.23716310579332953,0.39345838901320446,0.08367705345153809
35,15.510767383489913,11.972216609970296,0.0,1.0,0.2378133011869207,0.39335646654892636,0.0854330062866211
36,14.955531353036738,11.406513501879987,0.0,1.0,0.23840071189091822,0.39326232159782115,0.08718013763427734
37,14.490950975094188,11.083565714721315,0.0,1.0,0.23892438016356563,0.39317314733927267,0.0889289379119873
38,14.068412671250922,10.805073283462091,0.0,1.0,0.23944749903117235,0.3930985475329952,0.0906839370727539
39,13.643522845661995,10.605198243596464,0.0,1.0,0.23994743736359928,0.3930318806176693,0.09243083000183105
40,13.048682134714047,10.360937332244074,0.0,1.0,0.24043362907460095,0.3929738150176708,0.09417510032653809
41,12.355628165763644,10.072461074404986,0.0,1.0,0.24090822281962365,0.3929243676279822,0.09595608711242676
42,11.729336757578622,9.775395594727863,0.0,1.0,0.24134471348904435,0.3928784438551702,0.09783601760864258
43,11.169039235680637,9.427306271464586,0.0,1.0,0.24175992336452,0.3928393749932088,0.09998798370361328
44,10.675727370166749,9.013432634736033,0.0,1.0,0.24215193435598098,0.39280636151382037,0.10179781913757324
45,10.250701854611815,8.53823884061701,0.0,1.0,0.24251992339434264,0.3927790325230571,0.10354304313659668
46,9.894692683950565,8.012331121007236,0.0,1.0,0.24287080806044486,0.39275854897465184,0.10525894165039062
47,9.603595653266101,7.470655800965404,0.0,1.0,0.24319214609310758,0.39274166134644756,0.10695981979370117
48,9.370617329078193,6.93731056937096,0.0,1.0,0.2434905678319214,0.3927292658125991,0.10870003700256348
49,9.185350708597932,6.437134866112736,0.0,1.0,0.24376491393101432,0.3927200871229466,0.11054587364196777
50,9.037297319091136,5.982149587406058,0.0,1.0,0.24401385196379266,0.39271272401983165,0.1123509407043457
51,8.92171815247862,5.579850086670529,0.0,1.0,0.2442395906927985,0.3927066264669095,0.11431097984313965
52,8.831007578770105,5.230405353753055,0.0,1.0,0.24444452239290937,0.3927011042382487,0.11615395545959473
53,8.759366856657888,4.931947561447932,0.0,1.0,0.24463134673845172,0.39269608513491616,0.1179039478302002
54,8.702051197653846,4.679567514731463,0.0,1.0,0.24480204216002993,0.392691136925292,0.1196279525756836
55,8.655401311902862,4.46765262667708,0.0,1.0,0.24495829801290092,0.39268613778061534,0.12137389183044434
56,8.616580538801276,4.290195388164653,0.0,1.0,0.24510212032839254,0.39268104652474717,0.12313508987426758
57,8.583599804419565,4.1418382160749445,0.0,1.0,0.24523484143735969,0.39267567528934894,0.12485313415527344
58,8.554921470359773,4.017666105618579,0.0,1.0,0.24535795525434664,0.3926697689178956,0.12660884857177734
59,8.529452554861152,3.9134892596979345,0.0,1.0,0.24547231849737763,0.3926633218007403,0.12831902503967285
60,8.506510851380629,3.8259570013542534,0.0,1.0,0.24557903099597825,0.39265613012784795,0.13000917434692383
61,8.485419671205499,3.751526148469807,0.0,1.0,0.24567948292808628,0.39264822516222114,0.13175606727600098
62,8.46580222682248,3.6878708616755245,0.0,1.0,0.24577450033697593,0.3926395471644422,0.13382506370544434
63,8.447310307216025,3.6327342612284106,0.0,1.0,0.24586453365866168,0.39262996127738714,0.13562297821044922
64,8.42973594690823,3.5846255776325044,0.0,1.0,0.24595020907356394,0.39261976425325673,0.137376070022583
65,8.412928403458087,3.5425063207765937,0.0,1.0,0.24603154418652884,0.3926092754098416,0.1391282081604004
66,8.386869160345695,3.502664729657998,0.0,1.0,0.2461087970055352,0.3925984826641206,0.1408851146697998
67,8.334034836124804,3.4608564243993882,0.0,1.0,0.24618248024689252,0.3925869007433242,0.14265918731689453
68,8.282125611530052,3.4222192927899937,0.0,1.0,0.2462531165584895,0.39257483222819367,0.14448785781860352
69,8.231044684765596,3.3860865717168314,0.0,1.0,0.2463206628860139,0.3925623936975345,0.14622998237609863
70,8.180926584297127,3.351881867175576,0.0,1.0,0.24638529474150206,0.3925493662952423,0.14800310134887695
71,8.131700318261746,3.319195454883327,0.0,1.0,0.24644690242332762,0.3925358997312096,0.14982986450195312
72,8.083235326428653,3.287856696659817,0.0,1.0,0.2465056683405113,0.39252220116295244,0.15157604217529297
