# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-06 09:56:36
# Optimizer Type: EdgeConstrained-momentum
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,478.1376352531459,2.496675963256189,0.0,1.0,0.2407,0.42750849114374323,0.0,0.2771339416503906
1,6689.210102361363,465.8351708298916,2.5115599419573775,0.0,1.0,0.24036385398840543,0.4267763521868907,47.81376352531451,0.5710580348968506
2,5834.492356924933,435.35107565729066,2.5398189028385048,0.0,1.0,0.23973356507446855,0.42546071430693466,92.0027433562929,0.8497278690338135
3,4749.392761350951,385.5857101147638,2.579038029955851,0.0,1.0,0.2388749487731835,0.42379177865239054,130.8854572185985,1.1167972087860107
4,3682.4599905869154,324.0597972261653,2.6257807042307992,0.0,1.0,0.23787213040450206,0.4220376029128597,162.68736999872525,1.3879961967468262
5,2793.9972958225753,258.2608014340211,2.6755334361477647,0.0,1.0,0.2368193839776357,0.42046190744553136,186.53368113860714,1.6535451412200928
6,2159.220055251479,200.18349680676283,2.7197605288131887,0.0,1.0,0.23588416117669758,0.41921624164973437,202.21401119005472,1.9134719371795654
7,1735.7309797254968,154.98363961916675,2.7556986060722797,0.0,1.0,0.23512803957211015,0.41830388719816225,210.53488662284929,2.1941847801208496
8,1496.9232097095298,124.38945232995192,2.7859187833070767,0.0,1.0,0.23448460891941358,0.41773088312386303,213.09614406862096,2.4709489345550537
9,1412.1853436752733,108.16687431198741,2.811895041534131,0.0,1.0,0.23386286543788765,0.4173552747033637,211.45152151474073,2.749177932739258
10,1442.5590737374355,100.18163654284957,2.8339749885393433,0.0,1.0,0.23321276708589717,0.41694112826025587,206.87655573127773,3.0163280963897705
11,1572.451532920592,110.60721468306059,2.847992178395416,0.0,1.0,0.23262056208720105,0.41641669242449847,200.47858884423033,3.2900819778442383
12,1648.1963269940206,102.60906557183996,2.848685312821294,0.0,1.0,0.2321948782169907,0.415814212681947,193.29276026426865,3.5758919715881348
13,1870.3321870656978,137.93910085722814,2.8194583793645074,0.0,1.0,0.23236616402247953,0.4153513080514286,184.6980650342018,3.857733964920044
14,1804.6766887628833,165.16943993546954,2.744190631840894,0.0,1.0,0.23352055384927353,0.4156417351837542,175.1275494521115,4.136674880981445
15,3630.7393965297115,188.80469938104287,2.674216431906213,0.0,1.0,0.23526587628087522,0.4171805810874196,165.9284063972892,4.402367830276489
16,4301.6845233321565,150.99642203443773,2.6475364431790767,0.0,1.0,0.2360622818362569,0.41823466711728574,156.05725621671849,4.664294004440308
17,4131.748200771031,135.8982066704099,2.6235403644810877,0.0,1.0,0.2365359239687401,0.41890798885779135,150.25297299053335,4.921278953552246
18,3869.3728892342506,129.26237642482124,2.5985971446099487,0.0,1.0,0.23701450533263121,0.4195251099443308,147.29684688383506,5.195464134216309
19,3725.934442682899,135.74427478773777,2.5719780939027412,0.0,1.0,0.23759015490392263,0.4202308084160482,146.98662344153198,5.467271089553833
20,3718.705833214427,156.23137875672296,2.545542976023575,0.0,1.0,0.2382067893301424,0.4210724103145787,149.42563674558426,5.750797986984253
21,3796.4786327825295,185.96150566158062,2.521721689560351,0.0,1.0,0.2387697323313152,0.42194563042260486,154.72334063217343,6.04009485244751
22,3958.4243261228626,220.7014492420447,2.501994755061952,0.0,1.0,0.23923896920823945,0.4227296305324197,162.849516370198,6.310482025146484
23,4183.787274944959,255.65200209754582,2.486928640529235,0.0,1.0,0.23959839292291593,0.42336775822042566,173.93878712189692,6.596858978271484
24,4410.302666079461,285.29579459339504,2.4769412543851144,0.0,1.0,0.23980911727387788,0.4237870780546782,187.90919004523317,6.882014036178589
25,4541.802397777972,303.1613374286106,2.4714628775560286,0.0,1.0,0.2398891582948972,0.42398357103417633,204.31943398294786,7.17634391784668
26,4613.31090877068,314.0876408939884,2.4693434251917874,0.0,1.0,0.23986224988395657,0.42398008087209393,222.04977136825403,7.460066080093384
27,4586.853973097484,317.3167391539577,2.470930762788192,0.0,1.0,0.23971868391669113,0.42377615875057306,240.3566505982722,7.725970029830933
