# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2025-12-24 19:12:32
# Optimizer Type: adam
# Loss Type: EPE
# Learning Rate: 0.005
# Initial Loss: 32.081376
# Target Shape: 100x100_t100_inverse_stage2
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-08
#   lambda: 0.99999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,32.081376099297344,8.906728877041994,0.0,1.0,0.2034422245433273,0.34991378294623765,0,0.0,0.0,0.006651878356933594
1,32.033343576235694,8.8247996138191,0.0,1.0,0.2037683753735888,0.35009386173467794,1,0.8906728877041984,0.002567584570258618,0.032235145568847656
2,32.00168224730148,8.74897718329147,0.0,1.0,0.2040940540061163,0.3502943951489971,2,1.6840210247943594,0.005074491455037622,0.03895092010498047
3,31.98524821168536,8.680005395809596,0.0,1.0,0.20442238804055288,0.35051466506497136,3,2.390327619313511,0.007524854009748,0.0671999454498291
4,31.98171555898172,8.617860749443215,0.0,1.0,0.204753924034635,0.35075367592866985,4,3.0189333534859264,0.00992329481067725,0.07385492324829102
5,31.991716505751953,8.563542377513283,0.0,1.0,0.20508747280233533,0.3510080101831594,5,3.5782538043562395,0.012274324074916116,0.10104084014892578
6,32.01502839692614,8.516925451928286,0.0,1.0,0.2054246087241089,0.35128262515218545,6,4.075977969585652,0.014582997404895196,0.10762882232666016
7,32.05297489514868,8.478540666591917,0.0,1.0,0.20576583778253904,0.3515756435467893,7,4.519029058889446,0.016854570227862475,0.11386775970458984
8,32.10781474214671,8.45013229473086,0.0,1.0,0.20611273810220027,0.3518876048636368,8,4.913703624577878,0.019094500165993084,0.12090492248535156
9,32.18652749533428,8.434250443453273,0.0,1.0,0.2064659272175715,0.35221967761297174,9,5.265861346405669,0.021309185326657185,0.1353287696838379
10,32.2805859794141,8.425859436815315,0.0,1.0,0.20682852754576297,0.3525748177306056,10,5.581037832571814,0.023506134778409717,0.14224910736083984
11,32.38714028346404,8.426584585027971,0.0,1.0,0.2072020293373601,0.3529529360160193,11,5.863709512817281,0.025690436190919465,0.14869475364685059
12,32.46259048947675,8.424628173917545,0.0,1.0,0.2075856332104385,0.35335354145700354,12,6.118079172591495,0.02786763044828429,0.16408896446228027
13,32.547155758895116,8.429840808137227,0.0,1.0,0.20797842286192086,0.3537768880876152,13,6.346755197956276,0.030037172613940347,0.17162489891052246
14,32.63578140255991,8.439458831705172,0.0,1.0,0.2083810304759953,0.354221872382583,14,6.5530687670687815,0.03220379680856984,0.18091893196105957
15,32.71642106903643,8.446292449539246,0.0,1.0,0.2087933383737748,0.35468638624143894,15,6.739737230332864,0.03437093378002418,0.18750381469726562
16,32.80646828835129,8.459203509775506,0.0,1.0,0.20921418157832927,0.35516819877085637,16,6.908467779324248,0.03653851780120537,0.20256686210632324
17,32.90184155197207,8.47580134400086,0.0,1.0,0.20964203520389657,0.3556644308115734,17,7.061696571086461,0.038710618617376076,0.20923709869384766
18,33.00609343992408,8.496966904255823,0.0,1.0,0.21007629742651612,0.35617144871998785,18,7.201369168153854,0.0408904443617955,0.2166609764099121
19,33.09968599262336,8.514335146045042,0.0,1.0,0.2105143192864347,0.35668137800606353,19,7.32931490235803,0.04308145921502344,0.2283778190612793
20,33.16437468132929,8.523539445212423,0.0,1.0,0.2109570788760996,0.3571994538890621,20,7.446326457498838,0.045282863189692026,0.23943090438842773
21,33.16938432174274,8.517958894372718,0.0,1.0,0.21140522208790913,0.3577261848545483,21,7.552680068501717,0.047491223345135024,0.2495570182800293
22,33.08087712759377,8.440709786386087,0.0,1.0,0.21185668301738392,0.3582539398412904,22,7.647963920210662,0.04969961732451349,0.2566499710083008
23,32.824186645479436,8.243586069439559,0.0,1.0,0.21231360314842077,0.35878304554509916,23,7.725948946093936,0.05187614377242094,0.2631690502166748
24,32.52629678962315,8.044150161379957,0.0,1.0,0.21278331673330708,0.359315310255573,24,7.77590690522606,0.05396661426504276,0.27039074897766113
25,32.236896392444166,7.848694647466322,0.0,1.0,0.21327187152174587,0.35984937636342956,25,7.800235041292709,0.05596963763187294,0.27767395973205566
26,31.964557211814743,7.658608468183579,0.0,1.0,0.2137868656604072,0.3603814844240434,26,7.801737774548916,0.05788719025696092,0.2839539051055908
27,31.714952770078682,7.478794953526153,0.0,1.0,0.21433091913124327,0.3609133365672983,27,7.783123649144484,0.05972125529373663,0.29053592681884766
28,31.483093990766008,7.306922020002893,0.0,1.0,0.2149034399378438,0.36144036112780736,28,7.747400903536249,0.061476470568975865,0.29655981063842773
29,31.269929346910338,7.143367106623031,0.0,1.0,0.21550985573353731,0.36196293311114314,29,7.697061966365671,0.06315664793893824,0.30246996879577637
30,31.07455674793129,6.989418700353979,0.0,1.0,0.2161482282006391,0.3624797233751473,30,7.634409469635158,0.06476577450889151,0.30855298042297363
31,30.898243235967612,6.847431869939189,0.0,1.0,0.21681921091296863,0.36299403252700263,31,7.561711077206778,0.06630824381285307,0.3144199848175049
32,30.746026225239984,6.720838086804457,0.0,1.0,0.21752093193148772,0.3635045647843618,32,7.4813083656883546,0.06778940019992953,0.32033801078796387
33,30.61759841322926,6.608308298422927,0.0,1.0,0.21825429980395192,0.36401060270513735,33,7.395738866094885,0.06921628283003457,0.3262639045715332
34,30.5074386975441,6.505877257685217,0.0,1.0,0.2190216712836173,0.36451519613320893,34,7.307154816727507,0.07059524691219533,0.33208775520324707
35,30.418993475055974,6.415292484828076,0.0,1.0,0.2198195097199764,0.3650125308626628,35,7.217039355362006,0.071930717090086,0.33800792694091797
36,30.349729902410957,6.334867181023131,0.0,1.0,0.22064918936102335,0.3655091832764832,36,7.1269333120220715,0.07322795825734504,0.34410595893859863
37,30.29970229193818,6.264569117307035,0.0,1.0,0.2215063923490181,0.36600354629318355,37,7.038004455666786,0.07449137285378683,0.3500659465789795
38,30.269237301397833,6.20450403825441,0.0,1.0,0.2223877798403606,0.3664910810304356,38,6.95129046817323,0.07572535392198136,0.35654211044311523
39,30.260107637976073,6.154667886714539,0.0,1.0,0.22329065439297055,0.36696921107240227,39,6.867717816339904,0.07693425880714186,0.36255693435668945
40,30.277014708383184,6.118308147783689,0.0,1.0,0.22421172811748424,0.36744220982554504,40,6.788125430359881,0.07812192751447197,0.3684689998626709
41,30.239785872872183,6.076921304828685,0.0,1.0,0.22514972754588608,0.36791284825950654,41,6.7136037328032065,0.07929410874507817,0.3744997978210449
42,30.20826559542113,6.042099618769022,0.0,1.0,0.22609884498814886,0.36837680409655915,42,6.6431959896179045,0.08044884139574261,0.38036680221557617
43,30.187233414656045,6.015665295691443,0.0,1.0,0.22705800661481357,0.3688398232099975,43,6.577129468838553,0.08158879364970799,0.38628387451171875
44,30.177372740244493,5.997896653924188,0.0,1.0,0.22802242951110638,0.3693006439864399,44,6.515780513150578,0.08271742593392897,0.3922410011291504
45,30.178367466333945,5.989404353584066,0.0,1.0,0.22898639003605448,0.36975699721142435,45,6.459491063355425,0.08383816662388895,0.3980748653411865
46,30.188277420355906,5.988135986351975,0.0,1.0,0.22994809068374716,0.3702109342385767,46,6.408610986408337,0.0849545186485293,0.4039919376373291
47,30.206365105256964,5.993768032994716,0.0,1.0,0.23090167432436093,0.3706643415760439,47,6.363198518623125,0.08606882269002816,0.40990185737609863
48,30.234510149752317,6.007484050994654,0.0,1.0,0.23184087768455433,0.3711129966118867,48,6.323260527624322,0.08718306752695365,0.41571688652038574
49,30.27069911267184,6.028486474208899,0.0,1.0,0.23276398727067749,0.37156256074865956,49,6.28891239783693,0.08829993959749176,0.421536922454834
50,30.31129822107608,6.052644656763957,0.0,1.0,0.2336654143581773,0.372006385743923,50,6.260194017142976,0.08942175367209942,0.42749595642089844
51,30.35712778869745,6.082217461440978,0.0,1.0,0.23454282703665408,0.37244732886177007,51,6.236749834349223,0.09054929688472328,0.433427095413208
52,30.411328612492362,6.121255914895244,0.0,1.0,0.23539308671725762,0.3728854235527678,52,6.218494984225811,0.09168417251318225,0.43935298919677734
53,30.47322691844628,6.16860868745392,0.0,1.0,0.23621417977964462,0.3733247161347654,53,6.205758032639035,0.09282962767069458,0.44538187980651855
54,30.54195673964954,6.222928045865686,0.0,1.0,0.2370033978665741,0.3737665867054266,54,6.198729251064944,0.09398830676610805,0.4521050453186035
55,30.614314631309398,6.279614263710956,0.0,1.0,0.23776043035296657,0.374212324396923,55,6.197473188544246,0.09516254386949141,0.4584839344024658
56,30.686757989115975,6.336299877503189,0.0,1.0,0.23848134507152663,0.3746604658726096,56,6.201658052579173,0.09635324402063893,0.46526074409484863
57,30.754509516413183,6.388775668304443,0.0,1.0,0.23916253266328522,0.3751052865771971,57,6.210787435255539,0.09756011779245803,0.4719078540802002
58,30.81779992213623,6.436989125072573,0.0,1.0,0.23980413773067139,0.3755499272983724,58,6.2240599288150635,0.09878115904410151,0.47824788093566895
59,30.877856735710456,6.481149606267346,0.0,1.0,0.2404089132941373,0.37599581126749554,59,6.240739301349362,0.10001469246891961,0.48444700241088867
60,30.93094902015093,6.518568066876914,0.0,1.0,0.24097619794637062,0.3764380606575816,60,6.260171256078785,0.10125928908641875,0.4907200336456299
61,30.976035038439196,6.548400912320037,0.0,1.0,0.24150641615359214,0.37687804481086606,61,6.281522605309261,0.10251279455725389,0.49684906005859375
62,31.014597835900865,6.571318238284807,0.0,1.0,0.24200333238111685,0.3773162649177381,62,6.303936177678059,0.1037726037326578,0.5031290054321289
63,31.03036813491805,6.581395327476181,0.0,1.0,0.2424675348976645,0.37775350389688694,63,6.326687666279927,0.10503691362862475,0.5091428756713867
64,30.988083770052675,6.571930258479514,0.0,1.0,0.24290240092568238,0.37818928467943275,64,6.3485370363832905,0.10630154425576561,0.5150160789489746
65,30.93161573438365,6.5520928735419535,0.0,1.0,0.24331301155631244,0.3786246385873301,65,6.367662677377204,0.10755930099224666,0.5210518836975098
66,30.863551695866164,6.523134574471214,0.0,1.0,0.243703876428494,0.3790589421050685,66,6.3833156245406295,0.10880690134656867,0.527169942855835
67,30.779733306372478,6.4836239209257585,0.0,1.0,0.24408051339272402,0.3794901846949899,67,6.394921208055347,0.11004169918285737,0.533113956451416
68,30.675693443729834,6.433387214137133,0.0,1.0,0.24444764142597272,0.3799166685251735,68,6.4018006576897335,0.11126019952313329,0.5391199588775635
69,30.566184628079956,6.377426510108015,0.0,1.0,0.24480862844115542,0.3803404922972747,69,6.403298445819367,0.11245870887101568,0.5449240207672119
70,30.451054617800075,6.315847497242357,0.0,1.0,0.24516566172725893,0.3807639914674242,70,6.3993177060946,0.11363607451398297,0.5507709980010986
71,30.329678804533206,6.248363435780243,0.0,1.0,0.24552127972208754,0.38118941591710764,71,6.3897749153452725,0.11479070261710363,0.5568170547485352
72,30.203161360878653,6.1760902563385836,0.0,1.0,0.24588060642475248,0.3816169529722724,72,6.374561141781318,0.11592087399988134,0.5626771450042725
73,30.077444917055605,6.102898862684713,0.0,1.0,0.24624525270811717,0.3820423375807039,73,6.353688690189869,0.11702516896379685,0.5684380531311035
74,29.942693459021946,6.026488846828292,0.0,1.0,0.24661784493443864,0.38246664732091773,74,6.3275547272498915,0.11810369828049011,0.574303150177002
75,29.80891772429587,5.949296486927046,0.0,1.0,0.2470031261953449,0.38289478452615167,75,6.29629065661846,0.1191555398861196,0.5800840854644775
76,29.67639687213545,5.871448625301402,0.0,1.0,0.24740327085789426,0.3833260034858383,76,6.260282757468121,0.120180338787888,0.585899829864502
77,29.54613542595886,5.794156837425269,0.0,1.0,0.2478175031205114,0.3837598275435689,77,6.219899847602095,0.12117777943250953,0.5918810367584229
78,29.422461613152805,5.719913196429715,0.0,1.0,0.2482490919545102,0.3841972876971681,78,6.175594748080422,0.12214810461139261,0.5977249145507812
79,29.308431766332127,5.6510879838815296,0.0,1.0,0.24869836196878306,0.384636486385349,79,6.128051777500044,0.12309230435860397,0.6035211086273193
80,29.20794644252698,5.5901246135470934,0.0,1.0,0.24916668878118056,0.38507816978100107,80,6.0781628503582805,0.12401248121746551,0.6093840599060059
81,29.11683573066626,5.533756004731254,0.0,1.0,0.24965596672873808,0.3855230330148869,81,6.027016249300862,0.12491142446696821,0.6152019500732422
82,29.03462460826031,5.481766637005069,0.0,1.0,0.25016633978721653,0.3859715201986936,82,5.9752393961818875,0.1257906887504198,0.6210410594940186
83,28.961883677232333,5.434809544508472,0.0,1.0,0.25069633837633815,0.3864235510626921,83,5.9233751654758695,0.1266517754652371,0.6268548965454102
84,28.899010703996787,5.393563116602354,0.0,1.0,0.251245332561995,0.3868781185554086,84,5.871991946252716,0.1274963315201689,0.6327178478240967
85,28.84712836404357,5.3588549002337365,0.0,1.0,0.2518141773880155,0.38733353960797473,85,5.8216749489160255,0.128326265968504,0.6386129856109619
86,28.80149254281079,5.327829088144126,0.0,1.0,0.2524007774347314,0.38779188233723616,86,5.773041265559848,0.12914352287061795,0.6444919109344482
87,28.76215386809578,5.300337386836979,0.0,1.0,0.2530035555809206,0.38825479992601314,87,5.72631357365708,0.12994923326339375,0.6503598690032959
88,28.72905099959625,5.278575601299649,0.0,1.0,0.25361961402428196,0.38871961154308676,88,5.681668989905813,0.13074457192090683,0.6562330722808838
89,28.700305914900248,5.261227483847581,0.0,1.0,0.2542475310530909,0.3891867199395162,89,5.639518215811119,0.13153145933025756,0.6621289253234863
90,28.67997269443511,5.249144279779554,0.0,1.0,0.25488657687105387,0.38965829204349733,90,5.600069385074284,0.132311418764175,0.6679770946502686
91,28.667135357356916,5.24229539542104,0.0,1.0,0.2555336139168461,0.39013099884721997,91,5.5635845325911415,0.13308627921654392,0.6739101409912109
92,28.66668004914289,5.243848175170732,0.0,1.0,0.2561850883703566,0.3906020938392372,92,5.530289313607177,0.13385767751400152,0.6798098087310791
93,28.68066036745737,5.255850889636966,0.0,1.0,0.25684006296804646,0.3910731242248748,93,5.500711609669846,0.13462856888392766,0.685614824295044
