# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-21 19:18:54
# Optimizer Type: EdgeConstrained-ConFIG+Momentum
# Loss Type: EPE+PE (Edge-Constrained ConFIG)
# Learning Rate: 0.1
# Initial Loss: 135.230310
# Target Shape: 100x100_t100_inverse_edge_constrained
# Optimizer Parameters:
#   use_momentum: True
#   beta_1: 0.9
#   beta_2: 0.999
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,135.23030971709272,13.071288289659444,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,1,0.003244161605834961
1,122.22139745275807,15.250122061896748,0.0,1.0,0.20996543920795585,0.4014428312993646,2,0.005814075469970703
2,102.93029630029892,16.978399536180476,0.0,1.0,0.2127541446999706,0.39741637391038626,3,0.007989168167114258
3,78.16468938236574,17.265023314661715,0.0,1.0,0.215934231053959,0.39334088800311595,4,0.010006189346313477
4,59.245654487757534,15.752830477846048,0.0,1.0,0.21925765784231402,0.3896904799081397,5,0.012070178985595703
5,45.072378580258004,13.495828437947713,0.0,1.0,0.22237820725513685,0.38682134884838465,6,0.014278173446655273
6,37.36283370472349,11.777096940885084,0.0,1.0,0.22511874551578812,0.38471948409599144,7,0.016912221908569336
7,31.546721413632632,10.17540213776623,0.0,1.0,0.22756573292765156,0.3831587298590312,8,0.019045114517211914
8,26.988717605054624,8.699830710414703,0.0,1.0,0.22972356990087373,0.3820209868729248,9,0.021108150482177734
9,23.45815310087476,7.396577632048952,0.0,1.0,0.23159649471255475,0.38119491583818066,10,0.02316594123840332
10,20.915563041694245,6.35463055399751,0.0,1.0,0.23320951681520177,0.38059930577952983,11,0.02527308464050293
11,19.065357042799445,5.523029981570815,0.0,1.0,0.23461048457964562,0.38017121089592243,12,0.027300119400024414
12,17.710537048146726,4.857896693345952,0.0,1.0,0.2358383467028294,0.37986124178374286,13,0.02940225601196289
13,16.699176768630164,4.310263346133499,0.0,1.0,0.2369235518633943,0.3796332534974642,14,0.0316920280456543
14,15.899602569460708,3.8446930607496053,0.0,1.0,0.23789099340649664,0.37946664307506134,15,0.03385114669799805
15,15.092141394638771,3.4105940049857963,0.0,1.0,0.238756714721269,0.37934613683396945,16,0.03609132766723633
16,14.482455525618398,3.042143750861514,0.0,1.0,0.23952666605817763,0.379263040145179,17,0.03816723823547363
17,13.997499797075443,2.719335088633378,0.0,1.0,0.24021377520001305,0.3792078610754884,18,0.04030799865722656
18,13.651787336847853,2.439275687608058,0.0,1.0,0.24082671903136857,0.37917342957073014,19,0.0425412654876709
19,13.252523863004821,2.182336699679677,0.0,1.0,0.24137354603066524,0.379154734497372,20,0.04463815689086914
20,12.867671198437101,1.9541691469744678,0.0,1.0,0.2418583170185501,0.37914885777620555,21,0.046767234802246094
21,12.582723185237812,1.762138051349435,0.0,1.0,0.24228573302620734,0.37915202717668545,22,0.04890608787536621
22,12.371886339682161,1.6010842561381284,0.0,1.0,0.24266251710041428,0.37916182477427224,23,0.05120110511779785
23,12.22066210391527,1.4727029358252945,0.0,1.0,0.2429945984655799,0.3791770193955573,24,0.05327010154724121
24,12.134974927322498,1.4217242949052218,0.0,1.0,0.24328837365665062,0.37919744135499667,25,0.05529022216796875
25,12.062530412996797,1.3918058257128372,0.0,1.0,0.24355885927696405,0.37922463099011366,26,0.0574641227722168
26,11.996220632428624,1.3803750423184735,0.0,1.0,0.24380872783675614,0.3792587604464897,27,0.05966901779174805
27,11.930353708491122,1.3858840078130568,0.0,1.0,0.24404013906175004,0.37930132692551416,28,0.061808109283447266
28,11.859251880458416,1.4053375275763915,0.0,1.0,0.24425433718213407,0.3793534266707971,29,0.06398224830627441
29,11.778153136490968,1.4340976145540116,0.0,1.0,0.24444948002659722,0.37941385821958157,30,0.06611919403076172
30,11.683511166140976,1.4673253931112844,0.0,1.0,0.24462361080442835,0.3794825551488013,31,0.0685281753540039
31,11.573889269523356,1.4996190040677486,0.0,1.0,0.24477371309145673,0.3795579326275934,32,0.07068324089050293
32,11.449651523003338,1.5271698030475516,0.0,1.0,0.24489694481660798,0.3796374821041485,33,0.07290029525756836
33,11.311608060350448,1.546955958791495,0.0,1.0,0.24499141900561489,0.3797199508863225,34,0.07507824897766113
34,11.162635413727042,1.557188828754341,0.0,1.0,0.24505548380939854,0.3798027629868688,35,0.07723498344421387
35,11.007186999167669,1.5578952560648964,0.0,1.0,0.24508822626331703,0.37988192335111,36,0.07934999465942383
36,10.846817881602515,1.5492628784457578,0.0,1.0,0.24509022316855864,0.37995453862096823,37,0.08151125907897949
37,10.68426769175909,1.5321394033715392,0.0,1.0,0.24506301406048422,0.38001826043020726,38,0.08359813690185547
38,10.522120148576123,1.5072615163045513,0.0,1.0,0.24500995226784325,0.3800734955861563,39,0.08572912216186523
39,10.3629770838672,1.475367437967317,0.0,1.0,0.24493457670024377,0.38012021247637434,40,0.08778905868530273
40,10.209612077983216,1.4373391945833807,0.0,1.0,0.2448407833203213,0.38015876164852275,41,0.08981609344482422
41,10.064828835702507,1.3942448827574152,0.0,1.0,0.24473341785720937,0.3801916298328217,42,0.09185528755187988
42,9.931529174956989,1.3474674238727617,0.0,1.0,0.24461598265807638,0.3802188983951751,43,0.0938560962677002
43,9.811076977763241,1.2988054328494385,0.0,1.0,0.24449384082544676,0.38024505170341655,44,0.09612607955932617
44,9.70401681840669,1.2501416324864678,0.0,1.0,0.24437072765508414,0.3802721429512281,45,0.0983121395111084
45,9.610121706310185,1.2032689669805654,0.0,1.0,0.24424914002864426,0.380300636853596,46,0.1005089282989502
46,9.528503565645721,1.1598204892809008,0.0,1.0,0.2441315060132216,0.38033221350209495,47,0.10260510444641113
47,9.457802892554877,1.1211024592650838,0.0,1.0,0.2440201692857659,0.3803685852284593,48,0.10462522506713867
48,9.396386432496604,1.0878712254174763,0.0,1.0,0.24391558891340914,0.3804093662067409,49,0.10667014122009277
49,9.342438071201823,1.0601923396389794,0.0,1.0,0.24381813908893302,0.3804544729165469,50,0.10886502265930176
50,9.294287595434247,1.0379057068057405,0.0,1.0,0.24372912223492463,0.3805058154056418,51,0.11104512214660645
51,9.250359428563108,1.0202429677171732,0.0,1.0,0.24364866086978199,0.380563264661836,52,0.1131901741027832
52,9.2095055329758,1.0062255332379215,0.0,1.0,0.24357710252881035,0.38062737816559133,53,0.11534810066223145
53,9.170583473684477,0.9949477259001172,0.0,1.0,0.24351494667302168,0.38069915722318326,54,0.1175229549407959
54,9.133561446202211,0.985596212161087,0.0,1.0,0.24346096158543615,0.38077636572808293,55,0.11965322494506836
55,9.098558245425554,0.9776276498008982,0.0,1.0,0.24341403752225524,0.3808570278635148,56,0.12176895141601562
56,9.06533113705567,0.9706996471422056,0.0,1.0,0.24337359918169485,0.38094026960098243,57,0.12393498420715332
57,9.03282839824818,0.964777834630013,0.0,1.0,0.24333975153276197,0.3810272492097212,58,0.12608718872070312
58,9.00087868978381,0.9597199165769901,0.0,1.0,0.24331151212705426,0.3811168817059314,59,0.12824010848999023
59,8.969382714809587,0.9554876427677994,0.0,1.0,0.24328754379050452,0.3812072823677194,60,0.1303701400756836
60,8.938030468997646,0.9519294101849703,0.0,1.0,0.24326720227353008,0.3812980223657133,61,0.13247108459472656
61,8.906309497530254,0.9488640701184574,0.0,1.0,0.24325064179372666,0.3813900911826925,62,0.1346743106842041
62,8.816900853664475,0.9431302596459332,0.0,1.0,0.24323682757851448,0.3814824194701481,63,0.13683319091796875
63,8.726636183326917,0.937458078926197,0.0,1.0,0.2432247649795342,0.3815732087504172,64,0.13889098167419434
64,8.64026624959425,0.9319645859633696,0.0,1.0,0.24321415101829924,0.3816629125757852,65,0.14089703559875488
65,8.557166395011038,0.9265173923149228,0.0,1.0,0.24320436395592268,0.3817509299996908,66,0.14298605918884277
66,8.477239223398685,0.9210445585662038,0.0,1.0,0.24319491452853276,0.38183679704843687,67,0.14518022537231445
67,8.400057722499874,0.9155321677118846,0.0,1.0,0.24318616715313845,0.381921626365505,68,0.1472911834716797
68,8.325741020254759,0.910044919127056,0.0,1.0,0.24317779801431572,0.38200526751028835,69,0.1493372917175293
69,8.253322149252895,0.9046105505560159,0.0,1.0,0.2431689823072194,0.38208653845064594,70,0.15140914916992188
70,8.182252682576415,0.8992238335018269,0.0,1.0,0.24315938648338023,0.38216520179516494,71,0.15359210968017578
71,8.114120769817678,0.894004788918023,0.0,1.0,0.24314850394540455,0.3822407499450778,72,0.15566015243530273
72,8.04852328350194,0.8888251861168193,0.0,1.0,0.24313691281508332,0.3823147129028159,73,0.15767908096313477
73,7.98536688217038,0.8836072531755406,0.0,1.0,0.24312439457523533,0.38238697670006244,74,0.15971922874450684
74,7.924472205429192,0.8783236202831871,0.0,1.0,0.24311058533829774,0.3824571926730415,75,0.16172313690185547
75,7.865481283744421,0.8729210541312026,0.0,1.0,0.24309567221214903,0.3825260672914917,76,0.1637401580810547
76,7.808478831397672,0.8674524335074731,0.0,1.0,0.2430796498163358,0.38259403482727267,77,0.16576218605041504
77,7.753447343915733,0.8620129317236788,0.0,1.0,0.24306145423287076,0.382659318235185,78,0.16796422004699707
78,7.700230969775616,0.8567011763338297,0.0,1.0,0.24304148243635681,0.3827229467412646,79,0.17001605033874512
79,7.648786764608805,0.8515793789069211,0.0,1.0,0.24301994303099,0.3827854763792877,80,0.17202210426330566
80,7.598975595837636,0.8466861099012687,0.0,1.0,0.2429966484271385,0.3828464783864022,81,0.17404913902282715
81,7.550687868859171,0.8421079448845317,0.0,1.0,0.2429715500207135,0.3829060512894037,82,0.17623615264892578
82,7.503805320836225,0.8378595151028895,0.0,1.0,0.24294485108023864,0.3829645780903489,83,0.17935705184936523
83,7.458595028389299,0.8340010816979512,0.0,1.0,0.24291631743746311,0.38302116717265505,84,0.18184232711791992
84,7.4145765903689975,0.8304617527941872,0.0,1.0,0.2428865870169012,0.3830771344288253,85,0.18462920188903809
85,7.371829207232288,0.8272261344214743,0.0,1.0,0.24285530408589917,0.383131768285566,86,0.18749022483825684
86,7.33029395156888,0.8242967801273992,0.0,1.0,0.24282274045045474,0.38318533518046555,87,0.19028306007385254
87,7.289755844184912,0.8216154561660165,0.0,1.0,0.24278962777128726,0.3832390261522806,88,0.19309115409851074
88,7.250133493372316,0.8191186001992607,0.0,1.0,0.24275617791642257,0.38329299333881384,89,0.19605708122253418
89,7.2115844062874075,0.8167861191591566,0.0,1.0,0.24272190721284687,0.3833460191125587,90,0.19911718368530273
90,7.173872718546175,0.8145312829912008,0.0,1.0,0.24268747839632068,0.38339917670541973,91,0.20194721221923828
91,7.1370004948961006,0.8123210213867221,0.0,1.0,0.24265249874509753,0.3834514862490618,92,0.20505213737487793
92,7.101025582374041,0.8101122187342237,0.0,1.0,0.24261721714812462,0.38350328197896655,93,0.20792913436889648
93,7.065746850012671,0.807819229366071,0.0,1.0,0.24258155031949755,0.3835542443085406,94,0.21064233779907227
94,7.030490980112597,0.8051688961936668,0.0,1.0,0.24254577044682227,0.3836048045513514,95,0.21312904357910156
95,6.995909460716563,0.8023534301792569,0.0,1.0,0.24250984257752475,0.38365501908908123,96,0.21603727340698242
