# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-10 11:37:42
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE+NILS(Laplace Guard)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   lambda_nils: 0.0
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,500.5237218172113,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.4992518424987793
1,6666.719367109208,487.08527703708097,2.354978589265793,0.0,1.0,0.24036663483904291,0.42677960095042017,0.8469209671020508
2,6234.389771259694,472.2752711744572,2.3671944098609723,0.0,1.0,0.2400595332707509,0.4261135668321987,1.1707699298858643
3,5846.33754297509,457.18305250279644,2.378776640612945,0.0,1.0,0.23977768832237858,0.42550565897886133,1.5100407600402832
4,5470.730135659236,441.18473398307884,2.3897476046972144,0.0,1.0,0.23951955835131603,0.42495083735497874,1.846362829208374
5,5134.778956435395,425.8499359557934,2.4001169940975187,0.0,1.0,0.2392848496580762,0.42444532094458715,2.1788737773895264
6,4833.87819521931,411.30466237985115,2.4099041242506334,0.0,1.0,0.23907173855967825,0.42398494912702134,2.502636671066284
7,4563.8556200450075,397.5522307627323,2.419131062196721,0.0,1.0,0.23887830818141484,0.42356559468042043,2.8410348892211914
8,4321.693853561568,384.5780290618951,2.4277954176836536,0.0,1.0,0.23870335936698728,0.42318432912730447,3.1629068851470947
9,4104.7017045188,372.349858820358,2.435873019776724,0.0,1.0,0.23854630970946303,0.4228389748382178,3.5225088596343994
10,3910.340399266858,360.83156444901346,2.443318778344692,0.0,1.0,0.23840691887515464,0.4225276003341197,3.8240110874176025
11,3735.792918819121,349.96670128639107,2.4500585107301744,0.0,1.0,0.23828451348103877,0.4222487051380013,4.121126890182495
12,3579.197476335564,339.73018630671123,2.4560671995787726,0.0,1.0,0.23817651478320598,0.42199994276334185,4.445056915283203
13,3440.6197446016677,330.2093504026244,2.46146938780172,0.0,1.0,0.23807759400074527,0.4217757240538022,4.737613677978516
14,3317.6922761986293,321.36821270368586,2.4663208021597685,0.0,1.0,0.23798506954291157,0.4215711992749705,5.012112855911255
15,3208.3808081117318,313.1670252613665,2.4706165975477754,0.0,1.0,0.23789861548171332,0.4213828712788642,5.330534934997559
16,3111.1148527898577,305.5734034353304,2.4743620782977045,0.0,1.0,0.2378179420268485,0.42120752396851335,5.668006896972656
17,3024.703319215918,298.56404048798805,2.4775798814617405,0.0,1.0,0.2377434025115477,0.421041923891315,5.991665840148926
18,2948.0080609116444,292.11384442511553,2.4803171856748807,0.0,1.0,0.23767804276137103,0.4208818266939728,6.334537029266357
19,2880.3284533763167,286.23239677601254,2.4825951087457683,0.0,1.0,0.23762923385677706,0.42072134202934475,6.659971714019775
20,2821.350185253379,280.9599269634859,2.4842522713151354,0.0,1.0,0.23760821774035953,0.4205547072832789,6.980983734130859
21,2770.5712337519217,276.3455893679163,2.4847843663167404,0.0,1.0,0.2376299230512185,0.420379018279865,7.308783769607544
22,2725.5938334284992,272.31703299888227,2.483286459782473,0.0,1.0,0.23770925090421402,0.4202006930662781,7.629412889480591
23,2680.1675669475953,268.44653700384504,2.4788189133143383,0.0,1.0,0.2378509506858312,0.4200376440235683,7.9395856857299805
24,2626.0340813440625,263.96325448613624,2.4713948323276793,0.0,1.0,0.23803463758355456,0.4199111060960438,8.264066696166992
25,2567.6262093643577,259.081839106991,2.4628194983597074,0.0,1.0,0.23821148970795572,0.419829032941544,8.582276821136475
26,2510.737593679425,254.23690796845176,2.455934022231981,0.0,1.0,0.23832528271699946,0.41977932676181107,8.871757745742798
27,2459.3837547191188,249.8375469334431,2.4525682339946506,0.0,1.0,0.23834911152571436,0.4197393679102832,9.156961679458618
28,2412.680382304012,245.7988111183491,2.4523175178016907,0.0,1.0,0.23829780267151052,0.4196958898430356,9.464138984680176
29,2369.6451145979436,241.969224139023,2.453813641420753,0.0,1.0,0.2382044406060158,0.4196477286548232,9.75045394897461
30,2330.3186053045843,238.36318392838933,2.4559780520201064,0.0,1.0,0.238095165286419,0.4195986404374275,10.029444932937622
31,2294.319136621667,234.9616805625388,2.4582674728935303,0.0,1.0,0.23798391682689668,0.41955017518753174,10.33033299446106
32,2261.612701132387,231.7810270898874,2.4604126994328595,0.0,1.0,0.23787764679559908,0.4195034795394533,10.634021759033203
33,2231.8190789970586,228.8110795317984,2.4623596862238686,0.0,1.0,0.2377780534939742,0.4194590526895817,10.971897840499878
34,2204.5768808257844,226.03588174454737,2.4641234721571412,0.0,1.0,0.23768394549839805,0.41941823216355995,11.2983717918396
35,2179.4419433625085,223.42224056377455,2.4657800186322647,0.0,1.0,0.2375938217089778,0.4193806115800634,11.631789684295654
36,2156.2386942489275,220.96025965516972,2.467318434008525,0.0,1.0,0.23750717104711,0.4193460577948594,11.952537775039673
37,2134.7454933015665,218.6364888102382,2.468741771561969,0.0,1.0,0.23742405145065693,0.419314098403639,12.374384880065918
38,2114.8194316189674,216.4439723112997,2.470030670042205,0.0,1.0,0.2373450277655684,0.4192842777865402,12.72582197189331
39,2096.332005803583,214.37734974781876,2.4711601268977814,0.0,1.0,0.2372710646355502,0.41925600706188293,13.062716960906982
40,2079.161001251384,212.43060764489346,2.472125399599791,0.0,1.0,0.23720249364138504,0.41922928532127046,13.38034987449646
41,2063.1629800306155,210.59344529994203,2.4729331885476866,0.0,1.0,0.2371385988488137,0.41920433849756444,13.691227912902832
42,2044.1084169417625,208.4094955919647,2.4736123860080914,0.0,1.0,0.23707856895379217,0.41918118468463317,13.994247913360596
43,2013.5932608246876,204.95609741129783,2.4741389509665503,0.0,1.0,0.23702282054928864,0.4191600361929234,14.28690791130066
44,1984.3202310025235,201.596143600693,2.474421988987666,0.0,1.0,0.23697423157318212,0.4191418617465163,14.602519035339355
45,1956.8470047639353,198.3982427653955,2.4745293136037323,0.0,1.0,0.23693097564754487,0.41912626786821117,14.940385103225708
46,1930.4716458995272,195.2906369774241,2.474490776313285,0.0,1.0,0.23689233656248182,0.41911294748490846,15.302526950836182
47,1905.3838757356434,192.29698209331366,2.4743268836473136,0.0,1.0,0.23685774889177116,0.4191018008370129,16.406667947769165
48,1881.4734781821046,189.40958827901065,2.4740595343740748,0.0,1.0,0.23682666196941468,0.41909262203413433,17.65120005607605
49,1858.7089652392754,186.62749439524742,2.473698472490883,0.0,1.0,0.23679878823672412,0.4190853039020964,18.620126962661743
50,1836.778823327465,183.91792987211275,2.4732439924060152,0.0,1.0,0.23677393580780395,0.4190799575317419,19.182004928588867
51,1815.670723235226,181.28084405870126,2.4727157947250022,0.0,1.0,0.2367515580295251,0.4190763832663386,19.590687036514282
52,1795.3995470877385,178.72456248858006,2.4721207093616355,0.0,1.0,0.2367314933816027,0.4190745802898147,19.956418752670288
53,1775.9919524123675,176.25460606804953,2.471469765541522,0.0,1.0,0.23671361034966976,0.419074399187516,20.299420833587646
54,1757.47710180473,173.87784948047042,2.47076488964067,0.0,1.0,0.2366977729340861,0.4190758271406502,20.591105699539185
55,1739.7222618328583,171.5836909742724,2.470021288552419,0.0,1.0,0.236683545617727,0.419078584055126,20.919760942459106
56,1722.768298281388,169.37596868062616,2.469251127617806,0.0,1.0,0.23667067259405902,0.4190825832915676,21.234094858169556
57,1706.5902453119038,167.2525181686036,2.4684547755032566,0.0,1.0,0.2366592252732333,0.4190877745259317,21.54078483581543
58,1691.2668000411982,165.22274596737637,2.4676282627669437,0.0,1.0,0.2366493453974736,0.41909429728306125,21.855166912078857
59,1676.6546790067912,163.2727396839894,2.4667768773309975,0.0,1.0,0.23664086399884754,0.41910207183167664,22.168808937072754
60,1662.6959872720042,161.39736057082723,2.465904945635547,0.0,1.0,0.23663374935891804,0.4191109412661165,22.4783878326416
61,1649.5077336766826,159.6114190058198,2.465013980227572,0.0,1.0,0.2366278876909517,0.4191207868552921,22.7950279712677
62,1637.0045824258698,157.90567959781032,2.4641048246447963,0.0,1.0,0.23662329934418475,0.4191317000509002,23.113516807556152
63,1625.2055477522313,156.28478015239648,2.463176607588125,0.0,1.0,0.23661989574611414,0.41914357751929054,23.425914764404297
64,1614.1820366159138,154.75941177164023,2.4622277513545714,0.0,1.0,0.2366176500743229,0.41915640155703443,23.747281789779663
65,1603.6884583663268,153.2979188505096,2.4612588755398956,0.0,1.0,0.23661653556091913,0.41917016680963065,24.07697582244873
66,1593.7208480222982,151.90143553085866,2.4602693599681555,0.0,1.0,0.23661653951857523,0.41918482230972015,24.401907920837402
67,1584.2149171273002,150.56229510163843,2.4592610031508193,0.0,1.0,0.2366175576149576,0.41920032658739076,24.712315797805786
68,1575.1936755236572,149.2817509534143,2.4582313080066043,0.0,1.0,0.23661967655169558,0.4192168922239885,25.00666379928589
69,1566.6433932255188,148.05811492334485,2.457189060016805,0.0,1.0,0.23662276241769298,0.41923442864011085,25.273616790771484
70,1558.3463800828915,146.86309329880524,2.456139035235411,0.0,1.0,0.23662664045837278,0.419252926185368,25.593312978744507
71,1550.374111803533,145.70645216762603,2.4550913307851903,0.0,1.0,0.23663101650510468,0.4192722089621606,25.918689727783203
72,1542.7325444677622,144.5907007038109,2.454047896311681,0.0,1.0,0.2366358318122969,0.4192922980299249,26.239919900894165
73,1535.4145906565968,143.5155129735898,2.453009487446794,0.0,1.0,0.23664110667616137,0.419313206323157,26.553776741027832
74,1528.5204061985514,142.49493969228305,2.451975963957684,0.0,1.0,0.2366467862844106,0.41933481370213216,26.857513904571533
75,1521.8622714522771,141.50366741345928,2.4509456683072317,0.0,1.0,0.23665296376479983,0.41935710778657,27.189921855926514
76,1515.439668337221,140.5411407263872,2.4499170558368606,0.0,1.0,0.2366595699789805,0.41937996616005924,27.51294994354248
77,1509.4403381258358,139.63072962711578,2.448886371091526,0.0,1.0,0.23666677448519782,0.4194036280011424,27.857987880706787
