# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2025-12-24 20:42:27
# Optimizer Type: cg
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,direction_norm,beta,time_elapsed
0,5541.527552177783,204.32784712210642,0.0,1.0,0.059254,0.23609947794097272,0,0.972496747970581
1,5549.02678116327,204.91745338292102,0.0,1.0,0.05920963440170169,0.23587531130506353,1,1.9226658344268799
2,5556.621556789054,205.51197689783766,0.0,1.0,0.05916495292130602,0.23565039343030164,2,2.8704960346221924
3,5564.291481972582,206.10974630854307,0.0,1.0,0.05912008050355803,0.23542536396189273,3,3.8007476329803467
4,5572.0374024008825,206.71076368185018,0.0,1.0,0.05907501677030943,0.23520022471411067,4,4.740359783172607
5,5579.860221808899,207.3150394124315,0.0,1.0,0.0590297606774037,0.23497497375912754,5,5.6833176612854
6,5587.761801388811,207.92259819812017,0.0,1.0,0.05898431118565528,0.23474960923502455,6,6.6152098178863525
7,5595.7432880087,208.53345373374358,0.0,1.0,0.05893866752582865,0.23452412916524487,7,7.564575910568237
8,5603.806277736221,209.14762618778204,0.0,1.0,0.05889282923760282,0.23429853165177092,8,8.805353879928589
9,5583.981550093684,209.32122441375458,0.0,1.0,0.058846796185865385,0.23407281464628374,9,9.808206796646118
10,5553.566072448345,209.31580850232908,0.0,1.0,0.05880091188918893,0.2338479995655074,10,10.770423650741577
11,5523.272761724255,209.29978301324027,0.0,1.0,0.058755210831040794,0.23362401425946305,11,11.878386974334717
12,5493.078246358025,209.273001220232,0.0,1.0,0.05870965494539736,0.23340068304864336,12,13.211495876312256
13,5462.984620617412,209.23532060155225,0.0,1.0,0.05866424467986702,0.2331780185225622,13,14.445581674575806
14,5432.994166267816,209.18660427096938,0.0,1.0,0.05861898148354728,0.23295603335703388,14,15.480092763900757
15,5403.109032713252,209.12671377132986,0.0,1.0,0.058573867525829666,0.2327347395160311,15,16.580821752548218
16,5373.331459264522,209.05551673395615,0.0,1.0,0.05852890496212296,0.2325141494345674,16,17.631932735443115
17,5343.663810627536,208.97288574326495,0.0,1.0,0.058484095566432116,0.23229427556818294,17,18.590168714523315
18,5314.07876814211,208.8781295905122,0.0,1.0,0.05843944114907509,0.23207513082200046,18,19.5567889213562
