# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-04 09:57:12
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,NILS_avg,NILS_max,NILS_std,time_elapsed
20,2933.3808957931474,291.8974695787262,0.0,1.0,0.2356858835510958,0.416754765895618,3.951558574540583e-05,0.004521401735407273,6.419808852259917e-05,7.856338977813721
21,2880.536351764288,287.1872925628018,0.0,1.0,0.2356148189360971,0.4164310361667129,3.9476430728087935e-05,0.00366614790224214,6.441871827978575e-05,8.224853038787842
22,2833.9543862048645,283.04546689414383,0.0,1.0,0.2355974516954983,0.41610394642442317,3.940342503659172e-05,0.0030859296700421895,6.4478632899572e-05,8.591309785842896
23,2789.3211858845734,279.2162523543475,0.0,1.0,0.23563894406203448,0.415787502362343,3.927661001173126e-05,0.002896281659208645,6.436074235280762e-05,8.95614504814148
24,2742.8429188151304,275.42411231338207,0.0,1.0,0.2357257334142095,0.41550042350817357,3.909950209739835e-05,0.003092008198505921,6.402672243395502e-05,9.339693784713745
25,2690.386301488564,271.2687300895227,0.0,1.0,0.23581999386680133,0.4152555974917122,3.894198113984425e-05,0.003443933680473087,6.374998036165724e-05,9.732875108718872
26,2633.8191565554425,266.6758471199815,0.0,1.0,0.23587409194167472,0.41505573545564955,3.883948195220064e-05,0.003721691509872334,6.37349327848239e-05,10.096320152282715
27,2565.031386108567,260.8162157679599,0.0,1.0,0.23584370329083573,0.4148840202449231,3.878069875677245e-05,0.003969484188844044,6.379697923904392e-05,10.456534147262573
28,2499.1789219824377,255.10472521763208,0.0,1.0,0.2357250099151109,0.41471679590971144,3.875603870464179e-05,0.0041597029953392,6.389554725332886e-05,10.859198093414307
29,2437.697187922967,249.63859800927221,0.0,1.0,0.23555400685367497,0.41454532447042053,3.874966411145038e-05,0.004261819977533043,6.399645553447603e-05,11.24760890007019
30,2374.433461435634,243.78169063063996,0.0,1.0,0.23536896008351632,0.41437482529177816,3.8749022408200984e-05,0.0042809285876932125,6.408876396733141e-05,11.62087106704712
31,2303.570263309194,236.95837393472183,0.0,1.0,0.23518903658124624,0.4142093154485388,3.8747136280827945e-05,0.004236544311129578,6.417195001037345e-05,11.973941087722778
32,2240.816560711154,230.75782937347165,0.0,1.0,0.23502344707167347,0.414051214738039,3.874304597820304e-05,0.0041535701090048205,6.42441852848382e-05,12.340678930282593
33,2184.8522637108595,225.0898872066964,0.0,1.0,0.2348709004371773,0.4138994487525176,3.8736213456228756e-05,0.004034158980468394,6.430608181150706e-05,12.7223060131073
34,2133.687654703071,219.78802559931955,0.0,1.0,0.2347289348232094,0.41375430753321196,3.872776493568355e-05,0.003885268098265696,6.43608479351142e-05,13.114898920059204
35,2086.124356475092,214.75550650597964,0.0,1.0,0.23459513015142577,0.41361578175641406,3.8718602712141e-05,0.003719315452907264,6.44118182164407e-05,13.501714944839478
36,2041.0334112873134,209.89031569239498,0.0,1.0,0.23446833153604743,0.4134834748577149,3.870969582010967e-05,0.0035416881772789943,6.445696486400416e-05,13.880956888198853
37,1998.688236747766,205.23398046127616,0.0,1.0,0.23434786579520492,0.4133569632261947,3.8700886854499545e-05,0.0033565618370495053,6.449835375633705e-05,14.341771125793457
38,1958.131092623245,200.69122330675228,0.0,1.0,0.23423323420370945,0.4132357798959994,3.869183567697742e-05,0.0031711641958620473,6.453556807395665e-05,14.747282981872559
39,1919.953920981379,196.3356130542473,0.0,1.0,0.23412505912057607,0.41311904988329984,3.8682159302690756e-05,0.0029893061959651852,6.456786271700914e-05,15.684859991073608
40,1883.6288223778342,192.1254965324226,0.0,1.0,0.23402433156456848,0.41300597453607335,3.86705599911473e-05,0.0028129677075836128,6.459437212482603e-05,16.89867401123047
41,1849.689791710983,188.12479047261868,0.0,1.0,0.23393058911941805,0.4128970065358786,3.865730352590583e-05,0.0026448460531284944,6.461485872170887e-05,17.589100122451782
42,1817.2805562545075,184.24464717353848,0.0,1.0,0.23384266491564848,0.41279231770965624,3.86428696667695e-05,0.002486222742098779,6.463024734249483e-05,18.35177707672119
43,1786.326268359417,180.47837194828577,0.0,1.0,0.2337595233294015,0.4126914909051797,3.8627683228472877e-05,0.002337926741619933,6.464089105261268e-05,19.122041940689087
44,1757.2383826672954,176.8783473014308,0.0,1.0,0.23368066847685812,0.4125945880663481,3.8612102485845117e-05,0.0021999901762074373,6.464780346530815e-05,19.741404056549072
45,1730.000403178798,173.45189618627563,0.0,1.0,0.23360569028888925,0.41250134943789696,3.859649522257821e-05,0.0022120511796806545,6.465194729869187e-05,20.261534929275513
46,1704.444141869546,170.18589512884674,0.0,1.0,0.23353442838317934,0.41241163112316537,3.8580711001348576e-05,0.002227790100488512,6.46532674089246e-05,20.768517017364502
47,1680.989993202144,167.1390259674072,0.0,1.0,0.2334667297265709,0.41232536549534393,3.856509218188214e-05,0.002242554181252323,6.465238320574688e-05,21.246641874313354
48,1659.875553283815,164.34944338352074,0.0,1.0,0.2334019886678079,0.4122423642672457,3.8549951193610896e-05,0.002256352870759448,6.465071486433668e-05,21.65830397605896
49,1641.2040972018106,161.83937860624465,0.0,1.0,0.23333955310535526,0.41216223625195014,3.8535664398946324e-05,0.0022689687178767764,6.46504269552558e-05,22.028133869171143
50,1624.9294052136672,159.6117435065483,0.0,1.0,0.2332788320618211,0.412084709706708,3.85223776270576e-05,0.002281852724606776,6.46508614676831e-05,22.400305032730103
51,1610.990622571449,157.66558925036614,0.0,1.0,0.23321949572807388,0.41200947583441816,3.8510016044949056e-05,0.002298323435209212,6.465120390178204e-05,22.78386902809143
52,1599.3521605907295,156.00455352689613,0.0,1.0,0.23316120300911244,0.4119362049533733,3.849839842983792e-05,0.002315154472376265,6.465059958832113e-05,23.143532037734985
53,1589.9341646045048,154.6231352550453,0.0,1.0,0.23310335644231434,0.4118645955169787,3.8487982804340595e-05,0.0023050082195509546,6.464925459703106e-05,23.531960010528564
54,1582.4478150798714,153.48968134472204,0.0,1.0,0.23304511019958765,0.4117941306128748,3.847892840207e-05,0.0022933673515315198,6.464892380665113e-05,23.90276312828064
55,1576.5588779027262,152.5663218414432,0.0,1.0,0.23298604364363343,0.41172426298839737,3.8470693179475655e-05,0.0022789512273564674,6.464903039484967e-05,24.2875337600708
56,1571.8380317298943,151.80067855680647,0.0,1.0,0.2329262257266638,0.4116549126046525,3.846330985133474e-05,0.002262704406719635,6.464936883251776e-05,24.664226055145264
57,1567.980931032312,151.1562909681791,0.0,1.0,0.23286582111887358,0.41158575605263736,3.845669404957818e-05,0.0022466281725612622,6.464941266590543e-05,25.041605949401855
58,1564.9175931496557,150.62260197044202,0.0,1.0,0.2328054009557924,0.4115168791845914,3.845091939358193e-05,0.0022368661619523,6.465022888535032e-05,25.421823024749756
59,1562.6634593146043,150.20143475759988,0.0,1.0,0.23274502727427498,0.4114483398717058,3.8445903302393505e-05,0.0022288775227898004,6.465216020425918e-05,25.781543016433716
60,1560.9836050354215,149.8603609111962,0.0,1.0,0.2326848809693848,0.4113801377248309,3.844142885686099e-05,0.002254313721018576,6.465506504966838e-05,26.152957916259766
61,1559.7675657303644,149.58623904696623,0.0,1.0,0.2326250181581211,0.411312269302009,3.843753120911237e-05,0.0025770992663805784,6.46593482920293e-05,26.510161876678467
62,1558.8667521009606,149.35868579421538,0.0,1.0,0.23256545239516452,0.4112446297907945,3.843392972134035e-05,0.0028967331208899537,6.466483094698691e-05,26.858383893966675
63,1558.1990918486329,149.1649214136481,0.0,1.0,0.23250636559391752,0.4111773230796351,3.843046467204258e-05,0.003114531543851384,6.466770704879101e-05,27.24020504951477
64,1557.6302365718927,148.98829009247297,0.0,1.0,0.2324477194702153,0.4111104594817556,3.8427146757148714e-05,0.0030828430972092025,6.466063469373291e-05,27.63663911819458
65,1556.8070810796564,148.78189362566854,0.0,1.0,0.23238935513524503,0.4110440678947337,3.842383867396377e-05,0.002715112199106794,6.464000121849512e-05,27.99794101715088
66,1556.2559201037166,148.61229899269728,0.0,1.0,0.23233125452900216,0.4109783845702924,3.842082095136661e-05,0.002158536417469698,6.461472539355432e-05,28.385389804840088
67,1555.6586114740921,148.43708748172855,0.0,1.0,0.23227310295841608,0.41091346122329114,3.84180992434077e-05,0.0021497945770818177,6.459411712871969e-05,28.757646799087524
68,1555.3256431757563,148.29789735236477,0.0,1.0,0.23221495761855815,0.4108493109257295,3.841575191402426e-05,0.002140874669802275,6.457926381771418e-05,29.14100193977356
69,1555.304598281439,148.20053252406314,0.0,1.0,0.23215649588113585,0.41078586291983277,3.8414059420307896e-05,0.0021316961771153707,6.456817552530535e-05,29.544842958450317
70,1555.623298265643,148.14895867523035,0.0,1.0,0.2320978144344839,0.410722955383006,3.8412859665343e-05,0.002120945540767292,6.455793609244375e-05,30.05874800682068
71,1556.1431618732481,148.12536896955783,0.0,1.0,0.23203898876494017,0.41066052603432907,3.8412025313016715e-05,0.0021087124823304455,6.454667811447378e-05,30.562007188796997
72,1556.9782832541448,148.14536237184168,0.0,1.0,0.23198005534667415,0.41059857721097937,3.841162762372096e-05,0.0020944117799251032,6.453561162554708e-05,31.062011003494263
73,1558.1863877030287,148.2148761363029,0.0,1.0,0.2319210218043091,0.41053685453430216,3.84113838876418e-05,0.002076515285175509,6.452464658518544e-05,31.56806516647339
74,1559.6252214903288,148.3157123135659,0.0,1.0,0.23186197852523305,0.4104752415239766,3.8411213640795324e-05,0.00205658863418368,6.451449604837025e-05,32.06391096115112
75,1561.1766866013245,148.4334035206111,0.0,1.0,0.23180286208112558,0.4104138664869514,3.841109758697415e-05,0.0020361804045877984,6.450511771581943e-05,32.55352997779846
76,1562.6089225853166,148.53606532986004,0.0,1.0,0.23174360522799267,0.4103527085507498,3.841103080036741e-05,0.0020152259882944066,6.449668674613647e-05,33.07599496841431
77,1564.3831811502826,148.68456969893865,0.0,1.0,0.23168442434378242,0.4102919401877928,3.8411144518594556e-05,0.001993767815734631,6.448902783599681e-05,33.47206497192383
78,1565.9042499088146,148.7973382942882,0.0,1.0,0.231625283654619,0.41023138346446825,3.8411255428938616e-05,0.0019715218195981055,6.448209464324276e-05,33.834349155426025
79,1567.679439420498,148.9423574879267,0.0,1.0,0.23156618916272179,0.41017119722062784,3.841130284794629e-05,0.0019489423030650823,6.447581718165715e-05,34.23610997200012
80,1569.5918087418445,149.10484488383827,0.0,1.0,0.2315070853431029,0.4101114365957554,3.84113919646863e-05,0.0019260451740889762,6.447003593322197e-05,34.598901987075806
81,1571.594534745488,149.27884933723973,0.0,1.0,0.2314478778816948,0.41005206829345275,3.8411415371256625e-05,0.0019036522142074608,6.446462183251403e-05,35.00449585914612
82,1573.8073834121594,149.48012385160743,0.0,1.0,0.23138855063811456,0.4099929164408752,3.8411210636015434e-05,0.0018817783295457873,6.445927903741094e-05,35.38722586631775
83,1576.2213135009824,149.7057438607039,0.0,1.0,0.23132919252399856,0.409933971964486,3.8410767666995984e-05,0.0018594751651881943,6.445342130529767e-05,35.76140999794006
84,1578.7924689086249,149.94911641668327,0.0,1.0,0.2312697332345118,0.4098752213508678,3.841006573103624e-05,0.0018692899971969113,6.444721002809583e-05,36.17426896095276
85,1581.4563584121702,150.20426954433177,0.0,1.0,0.23121023792739603,0.4098165517120471,3.840899764283749e-05,0.0018818142592936017,6.444056834940209e-05,36.55360794067383
86,1584.189772157666,150.46806651621606,0.0,1.0,0.2311506988704553,0.40975807483507926,3.840770810065394e-05,0.0018942767901680253,6.443349664466536e-05,36.93310809135437
87,1586.950316283811,150.73577777599868,0.0,1.0,0.23109117748757282,0.4096997560541984,3.8406255023133116e-05,0.0019062544293172018,6.442625260236076e-05,37.30846905708313
88,1589.7037753964742,151.00174566234858,0.0,1.0,0.23103163781478478,0.40964155466325086,3.840460597021503e-05,0.001916219839286612,6.441897080398906e-05,37.6881308555603
89,1592.4650532224318,151.26832879899257,0.0,1.0,0.23097212312409823,0.40958358918873633,3.8402869101640437e-05,0.0019266535672749464,6.441181228125482e-05,38.08196210861206
90,1595.32249681231,151.54736561040374,0.0,1.0,0.23091283113839955,0.4095258234032187,3.840091861955894e-05,0.001936837497733201,6.440492095435176e-05,38.46784591674805
91,1597.9629775583762,151.79643894393934,0.0,1.0,0.23085364711913195,0.40946816462966457,3.83986951581709e-05,0.0019479851167582803,6.43984779556535e-05,38.86881494522095
92,1600.6007352856814,152.04525672435142,0.0,1.0,0.23079460140378277,0.4094106471372835,3.839655136085465e-05,0.0019587993285442003,6.439240150942223e-05,39.27765512466431
93,1603.2976953367283,152.30091174370622,0.0,1.0,0.23073559012673062,0.40935315900879443,3.8395358705727814e-05,0.001969223825449922,6.438531108746944e-05,39.68223285675049
94,1605.997877307875,152.5564858465369,0.0,1.0,0.2306766055170615,0.40929578580311027,3.8394224584956615e-05,0.001979170787029622,6.437891072682399e-05,40.084112882614136
95,1608.6994939734436,152.81257421980484,0.0,1.0,0.23061769691245212,0.4092385862840293,3.839314628842061e-05,0.0019896865042548966,6.437327676878285e-05,40.49560308456421
96,1611.408367959224,153.069501545322,0.0,1.0,0.23055879377012356,0.40918140379152707,3.8392069933033764e-05,0.002000990344635749,6.43681743555509e-05,40.89770817756653
97,1614.1028890256925,153.32500863914234,0.0,1.0,0.23049993655070256,0.4091241901582337,3.839099316060391e-05,0.0020120041444147614,6.436413012335653e-05,41.287254095077515
98,1616.799005866407,153.5799990396962,0.0,1.0,0.23044116635492914,0.40906701536707124,3.8389732688439726e-05,0.0020229798199072877,6.436062986445566e-05,41.70379090309143
99,1619.475817013461,153.83241821971572,0.0,1.0,0.23038241649701174,0.40900974755265534,3.838827556211858e-05,0.002032562569344054,6.435750803546985e-05,42.132487058639526
