# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2025-12-24 19:27:47
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-08
#   lambda: 0.99999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.527552177791,204.32784712210616,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,1.1974749565124512
1,5581.585017692316,207.4948276454815,0.0,1.0,0.06333457885046832,0.23346095922678164,1,20.432784712210438,0.25361626871968057,2.2983200550079346
2,5623.520193050914,210.7428038880271,0.0,1.0,0.06735864896973479,0.23094355756068713,2,39.13871788018731,0.5145706285572688,3.4881091117858887
3,5664.059046486633,214.02380144280363,0.0,1.0,0.07133467186658222,0.22854582969926235,3,56.298320965561196,0.78314037790944,4.7021660804748535
4,5653.881927196377,216.55035938102662,0.0,1.0,0.07526841077822423,0.22626790003202654,4,72.06933077118647,1.0594976396013707,5.9645161628723145
5,5643.112397295163,219.0996954350987,0.0,1.0,0.07915721746934824,0.22411277115894837,5,86.51578584494345,1.3418709409367309,7.359928131103516
6,5620.796626957595,221.48224905049813,0.0,1.0,0.08299929020682237,0.22208274165118216,6,99.77217502192927,1.6303615671703588,8.643577098846436
7,5581.651349805484,223.5805602551745,0.0,1.0,0.08679133317960813,0.22018071842958611,7,111.94078411265681,1.9245905131593215,9.873613119125366
8,5539.502141966152,225.61395708853897,0.0,1.0,0.09053054927941287,0.21840901048135028,8,123.10191743610392,2.223860607368883,11.159840106964111
9,5491.2166684815875,227.5083283356647,0.0,1.0,0.09421398292391425,0.21676945876882128,9,133.34962883309808,2.5280162237206047,12.645512104034424
10,5443.173990015124,229.37292973527292,0.0,1.0,0.09783766810084278,0.215263809388225,10,142.76118649770345,2.8367018519633156,14.056693077087402
11,5395.392659703607,231.20245440977675,0.0,1.0,0.10139878472824994,0.21389274524233332,11,151.4170562968753,3.1498375237572955,15.400711059570312
12,5347.952819461344,232.99223762712552,0.0,1.0,0.10489412934868424,0.21265683651560374,12,159.3891428315635,3.467326469561968,16.646825075149536
13,5300.923034896603,234.73747118558677,0.0,1.0,0.10832069838990753,0.21155617380750188,13,166.7416861178758,3.7890568168135865,17.93555498123169
14,5254.376187478012,236.4338013065428,0.0,1.0,0.11167552673086018,0.21059029108720811,14,173.53199777589623,4.114902512073958,19.23893904685974
15,5208.363178023483,238.07474118780993,0.0,1.0,0.1149551036201564,0.20975826855001264,15,179.81118770855107,4.444726057227036,20.513214111328125
16,5160.485168811563,239.5878489848174,0.0,1.0,0.11815601520385506,0.20905820847627377,16,185.6245597622488,4.77837464400065,21.784929037094116
17,5113.03431486527,241.0220964141772,0.0,1.0,0.12127428984069405,0.20848862356597733,17,191.005585634553,5.115503907607431,23.010425090789795
18,5066.113162176671,242.3726730698454,0.0,1.0,0.12430601253072969,0.20804676394245103,18,195.98923921188418,5.4559076748346635,24.10656714439392
19,5019.938003074628,243.63916574775106,0.0,1.0,0.12724687671405016,0.20773010130628178,19,200.60645332899202,5.799375396907545,25.284404277801514
20,4980.1330660957665,244.9224714069889,0.0,1.0,0.13009318388406746,0.20753491329740717,20,204.88495981150643,6.145704472803459,26.368533849716187
21,4943.506540260972,246.1811191784773,0.0,1.0,0.13284037427597856,0.20745703138091245,21,208.8598334156071,6.494969738650836,27.5750629901886
