# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-10 10:22:02
# Optimizer Type: EdgeConstrained-momentum
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.05
# Initial Loss: 5903.255965
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,5903.255964906646,975.6819054103952,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.0,0.31728291511535645
1,5462.755004649224,929.2800881193775,2.35391852566584,0.0,1.0,0.24032185561246006,0.42683641076830997,48.784095270519714,0.6232349872589111
2,4718.5324332172695,835.3767296910137,2.376161857502218,0.0,1.0,0.23961440723899624,0.4256358109896706,92.80220570713654,0.9216749668121338
3,3830.270100342106,702.1737092415875,2.406857326502854,0.0,1.0,0.2386500724332344,0.42411909709484313,129.86217061687967,1.215088129043579
4,3017.3457867028933,560.814497785351,2.4435457967964274,0.0,1.0,0.23751498133060703,0.422512351105544,158.22545723308886,1.5352070331573486
5,2387.7931337484592,435.1346569540504,2.4836225911787815,0.0,1.0,0.2362948861129478,0.4210049625081204,177.81996212221736,1.8489718437194824
6,1984.2020673350137,348.515752948439,2.5239073904349483,0.0,1.0,0.2350804603273859,0.4197299491017187,189.58469977328048,2.134993076324463
7,1729.844673667931,301.06701867485896,2.5579743658256557,0.0,1.0,0.23402991808885895,0.41869423170905606,194.91274716526144,2.4246139526367188
8,1543.5494128967534,268.7809264820714,2.5858115871499763,0.0,1.0,0.23315243954766507,0.41787528412194425,195.9002814500986,2.7341458797454834
9,1429.1578759582708,248.95269231407033,2.6087227391160033,0.0,1.0,0.23239829518261645,0.4172230863184232,194.12467656834002,3.0323708057403564
10,1392.4452000287156,235.6353639092146,2.6252803208265645,0.0,1.0,0.23177489804047396,0.416644336251611,190.4864561255805,3.3292760848999023
11,1420.717893233772,221.16071251645485,2.6327631340434405,0.0,1.0,0.23139124264193087,0.4161125499568702,185.43630615161186,3.6206371784210205
12,1535.9279047097616,223.50809725769636,2.6271065579962065,0.0,1.0,0.23146517106245965,0.41570985686236983,179.47846668822567,3.912508726119995
13,1719.9024848980284,264.6406139110181,2.594635545509989,0.0,1.0,0.2321825575533111,0.41566920932892315,171.7310902012162,4.202390909194946
14,1886.235232089062,310.609039980762,2.525697537184879,0.0,1.0,0.2335781939632958,0.41644752093627857,163.12613987252317,4.503710985183716
15,3435.6127442469715,312.9256654926804,2.4654075549732264,0.0,1.0,0.23517836207030376,0.41791133748840564,153.17740838123197,4.7911598682403564
16,3945.2269317685095,220.01566837683487,2.43728198522996,0.0,1.0,0.23646103240470412,0.4192966579095091,144.54320062966363,5.069209098815918
17,3940.4522113786875,184.81490693374226,2.416475089484143,0.0,1.0,0.2375537602361222,0.4204954820302962,139.62144647060657,5.363627910614014
18,3946.660630439811,204.973747609731,2.396641709622005,0.0,1.0,0.23854295017853447,0.4216483417428768,137.70883619848897,5.640949010848999
