# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2025-12-25 17:16:46
# Optimizer Type: momentum
# Loss Type: EPE
# Learning Rate: 0.01
# Initial Loss: 3292.561034
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,3292.5610341480024,140.77066578503886,0.0,1.0,0.059254,0.23609947794097272,0.0,0.9592893123626709
1,3296.7762028164802,141.05873065410483,0.0,1.0,0.05922500069915823,0.23594869037059685,1.4077066578504156,1.938415288925171
2,3304.913220636209,141.6120157241783,0.0,1.0,0.05916983052180141,0.23566240566635238,2.6775230298475625,2.906674385070801
3,3316.680397010638,142.40917577246083,0.0,1.0,0.05909096873827863,0.23525452963178478,3.8258888376825433,3.844691276550293
4,3332.074578054867,143.442464166042,0.0,1.0,0.05899058447311186,0.23473766688681375,4.867384332648652,4.816229343414307
5,3346.428460111683,144.75762552870407,0.0,1.0,0.05887056869736392,0.23412320005550813,5.815051723477353,5.774973392486572
6,3351.606304698243,146.51057845217366,0.0,1.0,0.058732644726866096,0.23342138762537054,6.681103757265865,6.719151258468628
7,3361.268405296016,148.67186570805086,0.0,1.0,0.05857854256803136,0.23264144263019432,7.478026099281038,7.674368143081665
8,3377.1136116308594,151.31398491526713,0.0,1.0,0.0584097780071297,0.23179150047618347,8.216666664171706,8.626399278640747
9,3348.3008268415174,152.11658754039283,0.0,1.0,0.0582276603174311,0.23087865187114426,8.907531072957749,9.567309141159058
10,3297.437126885138,151.99868073606788,0.0,1.0,0.05803377173003329,0.2299113634775631,9.536896709736952,10.499740362167358
11,3256.3331901689603,152.35375319011214,0.0,1.0,0.05782974907401049,0.22889833855496713,10.101627038479311,11.465176105499268
12,3227.0289158150335,153.24509052467903,0.0,1.0,0.05761700455567201,0.22784705457618323,10.612847808809269,12.410893201828003
13,3211.9526144159145,154.74155976261991,0.0,1.0,0.05739675450123552,0.22676386811311094,11.081220852723144,13.365840196609497
14,3212.1326626291884,156.83262869245232,0.0,1.0,0.05717000549809419,0.22565407725688183,11.517053179650004,14.641643047332764
15,3165.828089574685,156.38798865352015,0.0,1.0,0.05693761973111153,0.22452220500498266,11.929539231912678,15.787877321243286
16,3096.147442079792,154.3598102699641,0.0,1.0,0.05670091862459733,0.22337497996578193,12.295746038962383,16.906768321990967
17,3054.4959776305013,153.17726071768072,0.0,1.0,0.05646145670308827,0.2222200261000707,12.604540490355587,17.960915327072144
18,3017.6845181346594,151.5715902092094,0.0,1.0,0.05622064793333681,0.22106380360609537,12.87008898422407,18.952921152114868
19,2924.228108472983,146.34742661267714,0.0,1.0,0.05597990959332703,0.21991276772513627,13.092421139981397,19.953591108322144
20,2792.5603729958066,138.41277293790176,0.0,1.0,0.0557411694456703,0.21877596819758802,13.23960430954858,20.937918424606323
