# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-13 15:00:28
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-06
#   lambda: 0.999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.52755217783,204.32784712210668,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,1.18165922164917
1,5581.583374169899,207.49468289296863,0.0,1.0,0.06326429183256681,0.23347745461531866,1,20.432784712210523,0.2536162687196824,2.1720709800720215
2,5623.511624304313,210.74240098710317,0.0,1.0,0.06723474335666932,0.23097041242022529,2,39.13868519544052,0.5145701974977538,3.185565948486328
3,5664.049809910642,214.02322195512335,0.0,1.0,0.07116488349619993,0.22857895886393795,3,56.29818162121667,0.7831388396551603,4.3494789600372314
4,5653.839280091175,216.54908373017028,0.0,1.0,0.07505452235783379,0.22630523826353036,4,72.06899708686399,1.0594944964241912,5.461052894592285
5,5643.055681847559,219.0980132197617,0.0,1.0,0.07890300366162088,0.22415182507671574,5,86.51510170500019,1.3418644055813003,6.654499053955078
6,5620.630883147018,221.47850706878,0.0,1.0,0.08270811924254329,0.2221212416265889,6,99.77100629438036,1.6303505333621284,7.72865104675293
7,5581.468060218828,223.5762350778631,0.0,1.0,0.08646639180223521,0.22021655183155858,7,111.93882623006546,1.9245696711189952,8.816421270370483
8,5538.931466077424,225.60205497184555,0.0,1.0,0.09017493770872681,0.21844018643678934,8,123.09902564891854,2.223828304988495,9.85737919807434
9,5490.575166208638,227.49437958366522,0.0,1.0,0.09383048852858913,0.21679418243732324,9,133.34496015052383,2.5279526834261494,11.050726175308228
10,5442.459399042559,229.356739513299,0.0,1.0,0.09742900095990073,0.21528039865061163,10,142.75452042830824,2.8366013304787825,12.62305998802185
11,5394.606692205121,231.1839021277104,0.0,1.0,0.10096751368528147,0.21389965823357163,11,151.4081644133549,3.1496936288387327,14.10756516456604
12,5347.096432147718,232.97117281904895,0.0,1.0,0.10444274065140514,0.21265266676453323,12,159.3777982608918,3.4671323525713045,15.778600931167603
13,5299.985665230045,234.71345925533097,0.0,1.0,0.10785165244252021,0.21153962010325209,13,166.72766157694076,3.788805096797939,16.93103003501892
14,5253.368167580535,236.40687162234175,0.0,1.0,0.11119113327195092,0.21056026715117393,14,173.51503818554,4.1145845305612845,17.991024255752563
15,5207.259049263915,238.0440289513605,0.0,1.0,0.11445782943220562,0.2097137231527804,15,179.79106027884194,4.444333114670995,18.999853134155273
16,5159.3121397325685,239.55377869823556,0.0,1.0,0.11764815389309088,0.20899831941506844,16,185.6009628164738,4.777895580248827,20.025490045547485
17,5111.795818200408,240.98453129800617,0.0,1.0,0.12075822720297902,0.20841268496868695,17,190.97828558026984,5.114928686930955,21.05224609375
18,5064.810907627683,242.33145098615017,0.0,1.0,0.12378400698879537,0.20795430452126168,18,195.95800805521964,5.455225822777278,22.5989351272583
19,5018.577350594459,243.59420417098988,0.0,1.0,0.12672137842594605,0.2076207073356592,19,200.57106632448605,5.7985759962675685,23.82523226737976
20,4978.731926881318,244.87404631963943,0.0,1.0,0.12956649359043104,0.20740840579648168,20,204.84520337374224,6.144776307490949,24.94576621055603
21,4942.1210682373285,246.13119288888333,0.0,1.0,0.13231467400685062,0.20731351327624084,21,208.8155410577636,6.4939022915131,26.083847045898438
22,4907.7989581914135,247.3566074171352,0.0,1.0,0.13496145343837568,0.20733146677713257,22,212.5096182461002,6.845940307282982,27.193952083587646
23,4875.653942309435,248.54884850023703,0.0,1.0,0.13750218010916385,0.2074570258805214,23,215.95128120629604,7.200866358367569,28.337509155273438
24,4846.122737537828,249.7275637459462,0.0,1.0,0.1399319549671687,0.2076855396447701,24,219.16188794665098,7.558668383266236,29.55028510093689
25,4819.733642418347,250.9185729443777,0.0,1.0,0.14224688647418443,0.20801033419400264,25,222.16268948277937,7.919397576922485,30.66164517402649
26,4796.5713766028575,252.1327883268369,0.0,1.0,0.1444430635426308,0.20842536577034187,26,224.97552950173448,8.283190115955124,31.84780502319336
27,4777.030507737436,253.39474412635886,0.0,1.0,0.14651775839695738,0.20892354847678724,27,227.62132309484466,8.650219010013444,32.87842798233032
28,4761.686537907651,254.73627462949273,0.0,1.0,0.14846779339642313,0.20949870783104016,28,230.1216028308183,9.020732274299485,34.13022708892822
29,4751.276382523059,256.19850772427156,0.0,1.0,0.15028887440267252,0.21014543195932456,29,232.49920036294515,9.395069337818896,35.220930099487305
30,4746.007310856225,257.8010671935857,0.0,1.0,0.1519790142795415,0.21085682880214426,30,234.77904315247915,9.773683787444151,36.298001289367676
31,4746.327326261404,259.5754970553225,0.0,1.0,0.15353737463778874,0.21162474504225745,31,236.9857669841336,10.15708224064836,37.60254216194153
