# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-06 09:47:11
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,478.1376352531459,1.2995073078206814,0.0,1.0,0.2407,0.42750849114374323,0.3860180377960205
1,6689.210102361363,465.8351708298916,1.3063102726679825,0.0,1.0,0.24036385398840543,0.4267763521868907,0.9547698497772217
2,6252.601742467948,451.4776123500549,1.3126985554860209,0.0,1.0,0.24005288090788066,0.42610668249635486,1.3988280296325684
3,5860.719662851035,436.8183025959085,1.3186461956659128,0.0,1.0,0.23976703869549004,0.42549506682291915,2.0346930027008057
4,5493.994426071942,421.8332241274681,1.3241590815723103,0.0,1.0,0.23950482395166228,0.4249363898906649,2.6385278701782227
5,5162.826080303457,407.3628081167605,1.329236538654028,0.0,1.0,0.23926536589319528,0.4244265053783531,2.9668960571289062
6,4866.2964299810965,393.669126978309,1.3338780160819603,0.0,1.0,0.2390470667885421,0.4239612826640116,3.3492658138275146
7,4600.231691833489,380.74862886523874,1.3380954358681136,0.0,1.0,0.23884806221490776,0.4235365181844306,3.674638032913208
8,4361.52169997704,368.5760158269484,1.3418983830889557,0.0,1.0,0.23866722167607343,0.4231491999332396,3.971806764602661
9,4147.639102595707,357.1246443400628,1.3452923912777692,0.0,1.0,0.23850404786556303,0.42279712875574543,4.27771782875061
10,3955.9762946616315,346.3516689579619,1.3482699127306688,0.0,1.0,0.23835829867520114,0.4224783516061184,4.563884973526001
11,3783.8334433192285,336.2027266864176,1.3508120956370113,0.0,1.0,0.23822940867554898,0.4221913292065576,4.900620937347412
12,3629.011062928958,326.6282857564532,1.3529651612331093,0.0,1.0,0.23811510140672013,0.42193392926788864,5.1874778270721436
13,3491.718011527595,317.71961458020496,1.3548477048687881,0.0,1.0,0.23801055672327273,0.4217011018910093,5.472742795944214
14,3369.8805180177465,309.45416904698135,1.3565054817800917,0.0,1.0,0.2379129904878225,0.421488099153913,5.754137992858887
15,3258.130415110032,301.5331664137872,1.3579292547101012,0.0,1.0,0.2378218728901,0.4212914205514978,6.03383994102478
16,3154.44519062074,293.87117544070804,1.3591117975016498,0.0,1.0,0.23773693344821822,0.4211081157991446,6.316870927810669
17,3061.786517650896,286.76358256685205,1.360056175803909,0.0,1.0,0.23765843466048292,0.4209351628714261,6.613681077957153
18,2979.0302933894955,280.1926255286928,1.3607824431008626,0.0,1.0,0.23758854541175134,0.42076892646692216,6.899505138397217
19,2905.2986968362693,274.15400375037876,1.3613070594420524,0.0,1.0,0.2375330179950934,0.4206040639714607,7.177672863006592
20,2840.0932443653414,268.6767296988451,1.3615785042313995,0.0,1.0,0.23750129963394517,0.42043488208564617,7.462130784988403
21,2783.192800863895,263.8267186709248,1.3613793705168782,0.0,1.0,0.23750642126935997,0.4202571820792062,7.753603935241699
