# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-14 20:42:02
# Optimizer Type: momentum
# Loss Type: Comb(w=0.1)
# Learning Rate: 0.01
# Initial Loss: 61.700176
# Target Shape: 100x100_t100_inverse_comb
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,61.70017600350619,19.628409611777816,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0.0,0.0164947509765625
1,61.50330754018645,19.57333025586192,0.0,0.9981592003995243,0.20713035176488462,0.4041146620976869,0.19628409611777822,0.023439884185791016
2,61.14375159431636,19.47257669126123,0.0,1.0,0.2070198662723685,0.40377877420067143,0.37238842114297427,0.050961971282958984
3,60.60060499656149,19.32249268167857,0.0,1.0,0.20678517871750968,0.40315593483136625,0.5298711586158513,0.058322906494140625
4,59.84904159316054,19.105674246903337,0.0,1.0,0.2064101327156755,0.40222436809473305,0.6700964869947978,0.07438802719116211
5,58.938849566493445,18.829961012632374,0.0,1.0,0.2059372603635879,0.40107710502650595,0.7941151677112187,0.11031794548034668
6,57.92191853678491,18.50549883738006,0.0,1.0,0.20539129459867203,0.39977204290683827,0.9029475796772163,0.1325368881225586
7,56.85095141180836,18.145235204467465,0.0,1.0,0.20478392020807476,0.3983408523669916,0.9976105510104231,0.13940691947937012
8,55.739085930309,17.747684694996735,0.0,1.0,0.20412474300952507,0.3968106282913374,1.0791459408670239,0.14557194709777832
9,54.42885520838954,17.309329256169583,0.0,1.0,0.20342253810155572,0.39520593122449343,1.148474058427963,0.15162396430969238
10,52.85662858572614,16.832412735468793,0.0,1.0,0.20268572525617679,0.393549905993958,1.2063857040898749,0.15785884857177734
11,51.30382405916082,16.328761909369955,0.0,1.0,0.2019215178643925,0.39186222894918554,1.2536127321416979,0.16406512260437012
12,49.78779286847952,15.800512987583078,0.0,1.0,0.2011369252951311,0.3901613920014024,1.2909296500442509,0.17082691192626953
13,48.32610162281,15.25276855401404,0.0,1.0,0.2003381668343411,0.3884630477436621,1.3190518973875327,0.17767715454101562
14,46.933383093243606,14.691523934132789,0.0,1.0,0.19953121961517836,0.3867808688948571,1.3386706992027337,0.1923658847808838
15,45.620229335742884,14.122817317854482,0.0,1.0,0.19872189646141855,0.3851272393035774,1.3504635538755283,0.1992490291595459
16,44.395362268274376,13.554332391398978,0.0,1.0,0.19791562478224237,0.38351248491582224,1.3550957853310934,0.2086169719696045
17,43.211855312299086,12.958245010515942,0.0,1.0,0.19711755816112814,0.38194618352511256,1.3532383363464537,0.21617484092712402
18,42.10893533319643,12.365204620712163,0.0,1.0,0.1963328999132548,0.38043625490796873,1.3452069462626055,0.22415590286254883
19,41.103947631259025,11.792072786933312,0.0,1.0,0.19556682206939976,0.37898957591322546,1.3315898370964536,0.23066401481628418
20,40.202516078329495,11.252274673952806,0.0,1.0,0.19482423453731043,0.37761012961573565,1.3130856942172584,0.24090981483459473
21,39.39977740051184,10.751709025079323,0.0,1.0,0.1941088642293585,0.37630234785248035,1.2904648039028621,0.2479548454284668
22,38.69053470718357,10.295669509652082,0.0,1.0,0.19342446019345338,0.37506841690486703,1.2644936098293302,0.25403499603271484
23,38.066138291153166,9.885545800618425,0.0,1.0,0.19277356197770332,0.3739078404503449,1.2359366519698916,0.26088404655456543
24,37.43099399392929,9.446346832007386,0.0,1.0,0.19215980540722574,0.3728216992727312,1.2055218015124611,0.26822996139526367
25,36.87570900769112,9.063125152006563,0.0,1.0,0.19158661118448422,0.3718101791681459,1.1730790320807511,0.2745537757873535
