# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-03 21:20:26
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-08
#   lambda: 0.99999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.527552177855,204.32784712210747,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,1.2873079776763916
1,5581.585017692373,207.49482764548284,0.0,1.0,0.06333457885046812,0.23346095922678173,1,20.43278471221057,0.25361626871968435,2.5031139850616455
2,5623.520193050973,210.7428038880286,0.0,1.0,0.06735864896973456,0.2309435575606872,2,39.13871788018759,0.5145706285572772,3.699145793914795
3,5664.059046486701,214.0238014428051,0.0,1.0,0.071334671866582,0.22854582969926246,3,56.29832096556156,0.7831403779094521,4.851474761962891
4,5653.881927196454,216.55035938102816,0.0,1.0,0.07526841077822391,0.22626790003202665,4,72.06933077118693,1.0594976396013878,6.0137619972229
5,5643.112397295233,219.09969543510033,0.0,1.0,0.07915721746934792,0.22411277115894848,5,86.5157858449441,1.3418709409367542,7.32145881652832
6,5620.796626957687,221.48224905050014,0.0,1.0,0.08299929020682192,0.2220827416511824,6,99.77217502193,1.630361567170383,8.494724035263062
7,5581.651349805566,223.58056025517632,0.0,1.0,0.08679133317960772,0.22018071842958642,7,111.94078411265764,1.9245905131593526,9.631056785583496
8,5539.502141966252,225.6139570885414,0.0,1.0,0.0905305492794123,0.21840901048135047,8,123.10191743610496,2.2238606073689215,10.805207967758179
9,5491.216668481673,227.5083283356669,0.0,1.0,0.09421398292391367,0.2167694587688215,9,133.34962883309916,2.5280162237206496,12.079944849014282
10,5443.173990015233,229.3729297352756,0.0,1.0,0.09783766810084217,0.21526380938822534,10,142.7611864977047,2.8367018519633653,13.670703649520874
11,5395.392659703718,231.20245440977942,0.0,1.0,0.10139878472824917,0.21389274524233368,11,151.41705629687664,3.1498375237573515,15.10138487815857
12,5347.952819461476,232.99223762712867,0.0,1.0,0.1048941293486836,0.21265683651560408,12,159.38914283156504,3.467326469562036,16.404270887374878
13,5300.923034896734,234.73747118559044,0.0,1.0,0.1083206983899069,0.21155617380750216,13,166.74168611787732,3.789056816813662,17.61783790588379
14,5254.37618747815,236.43380130654663,0.0,1.0,0.1116755267308595,0.21059029108720848,14,173.531997775898,4.114902512074044,18.74117088317871
15,5208.363178023577,238.07474118781303,0.0,1.0,0.11495510362015574,0.20975826855001303,15,179.81118770855306,4.444726057227132,19.86988377571106
16,5160.485168811648,239.58784898482023,0.0,1.0,0.11815601520385434,0.20905820847627418,16,185.62455976225115,4.778374644000753,21.017415761947632
17,5113.034314865363,241.02209641418008,0.0,1.0,0.12127428984069336,0.2084886235659778,17,191.00558563455502,5.115503907607547,22.146310806274414
18,5066.113162176743,242.37267306984793,0.0,1.0,0.12430601253072898,0.20804676394245142,18,195.98923921188657,5.455907674834782,23.281007766723633
19,5019.938003074723,243.639165747754,0.0,1.0,0.12724687671404958,0.20773010130628236,19,200.60645332899412,5.799375396907663,24.401923894882202
20,4980.133066095836,244.92247140699146,0.0,1.0,0.1300931838840669,0.2075349132974076,20,204.8849598115088,6.145704472803601,25.535923957824707
21,4943.506540261007,246.18111917847892,0.0,1.0,0.13284037427597795,0.20745703138091312,21,208.85983341560944,6.4949697386509735,26.6792209148407
22,4909.236275613659,247.41038788308143,0.0,1.0,0.13548379920599937,0.20749181919458734,22,212.558401444136,6.847152147287171,27.860142946243286
23,4877.14389425332,248.60666397205767,0.0,1.0,0.1380188372272808,0.20763384134689902,23,216.00475156461448,7.202234172022012,29.018744945526123
24,4847.542157064854,249.78493230968414,0.0,1.0,0.14044098129741284,0.20787802566192798,24,219.22024106552988,7.560204317971604,30.258644819259644
25,4821.195216087399,250.97964054103258,0.0,1.0,0.14274599185914363,0.20821780441422075,25,222.22565147675667,7.921101370256162,31.471292734146118
26,4798.078704739902,252.19780185378295,0.0,1.0,0.14493026559696748,0.20864682105632723,26,225.0432701039998,8.28507316277175,32.63709783554077
27,4778.575518677956,253.4634579939199,0.0,1.0,0.14699088483020628,0.20915803416361545,27,227.6940176459535,8.652293220157533,33.805572748184204
