# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-03 21:14:02
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
#   edge_pixel_range: 10
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,NILS_avg,NILS_max,NILS_std,time_elapsed
12,5371.878463644669,476.29054478922853,0.0,1.0,0.23634952368297452,0.410625963983318,3.166695512974641e-05,0.0012379625804968574,5.018531781271437e-05,5.625111818313599
13,5273.427536971755,472.0814240424206,0.0,1.0,0.23607670290018198,0.4096491570762781,3.115146611532774e-05,0.001463637021812619,5.083424775261541e-05,6.06302285194397
14,5185.736551196247,468.1415984730558,0.0,1.0,0.23581231411893733,0.4087246866043898,3.0692761269960824e-05,0.0015384294344356446,5.159678814105787e-05,6.497339963912964
15,5107.9902539687555,464.4865468168406,0.0,1.0,0.23555294086226206,0.40784655731488006,3.0259974998556253e-05,0.00124327736747075,5.2331020128272446e-05,6.913282871246338
16,5037.614355060196,461.03392130583046,0.0,1.0,0.23530269647318874,0.4070122960260283,2.9843894430837448e-05,0.0011595608071947683,5.295696432229918e-05,7.353299140930176
17,4973.640413517636,457.75276644650523,0.0,1.0,0.23506014841660972,0.4062185842980592,2.9458269979782852e-05,0.0013246929435274527,5.343204078917491e-05,7.770898103713989
18,4915.37692325822,454.61600873803667,0.0,1.0,0.23482503896862403,0.40546307225787404,2.911556848856629e-05,0.001410546215604516,5.373161447810887e-05,8.200773000717163
19,4862.592870936698,451.61159903135774,0.0,1.0,0.2345980236740205,0.4047441972444456,2.8818638289581557e-05,0.0014506426900272658,5.391512927504549e-05,8.627422094345093
20,4814.653012232896,448.70473995702764,0.0,1.0,0.23438102169616398,0.40406187588368087,2.856919180872537e-05,0.001672760386818636,5.398772095651183e-05,9.055588960647583
21,4771.061783589899,445.87917407234517,0.0,1.0,0.2341774242131061,0.4034167344080873,2.83572446996992e-05,0.0018500365177828934,5.394103957385521e-05,9.469372034072876
22,4731.108399069382,443.11733629123677,0.0,1.0,0.23399210471732876,0.4028101157893952,2.8174622201718826e-05,0.0019713596380890315,5.382549216754011e-05,9.921107053756714
23,4693.376798521125,440.3599844656382,0.0,1.0,0.23383169990601077,0.40224324659156113,2.8017528197496957e-05,0.00203600225301653,5.366474658742458e-05,10.348742008209229
24,4658.141263473133,437.64694607201557,0.0,1.0,0.23370625255703426,0.4017147833178037,2.788453799545886e-05,0.002464387753283333,5.349206180916232e-05,10.778487205505371
25,4625.3836512632815,435.00419599966676,0.0,1.0,0.2336300777826121,0.40121774346267897,2.777314925839289e-05,0.003001442702803383,5.334006044767111e-05,11.212770938873291
26,4570.739197451228,431.02628035091806,0.0,1.0,0.23361561524996544,0.4007426259196535,2.7672058634882792e-05,0.003333409958286494,5.31488352153227e-05,11.633990049362183
27,4519.861329179351,427.2752201883901,0.0,1.0,0.23368076420730363,0.40028619886724026,2.756444117469955e-05,0.0033038660073940653,5.2828872448572916e-05,12.07135796546936
28,4479.011028251761,424.29125865853956,0.0,1.0,0.23383695509730326,0.39985857196918534,2.7442274647503378e-05,0.002949329080117821,5.2409004837210337e-05,12.50173807144165
29,4435.220190691809,421.4492585366251,0.0,1.0,0.23407588688968722,0.39949270511554236,2.7312708630710476e-05,0.002476267569690497,5.202507962032165e-05,12.928125143051147
30,4384.434282681691,418.42468448635225,0.0,1.0,0.2343531683545895,0.3992271783238608,2.7195288005560782e-05,0.00239165538407065,5.172020339638458e-05,13.363180160522461
31,4341.273630896887,415.79912969992665,0.0,1.0,0.23459070669607476,0.39906555988922754,2.7109275565383135e-05,0.0023102286028987592,5.1494458957678e-05,13.792069911956787
32,4313.0605234946715,414.09497419911105,0.0,1.0,0.23472431007360597,0.39896339837121414,2.7062537836987047e-05,0.0022155866334863748,5.134615173377002e-05,14.228348970413208
33,4290.417701153618,412.64224280688234,0.0,1.0,0.2347726393130796,0.39887901672159354,2.7046681640345163e-05,0.002116536054139628,5.1255127449428306e-05,14.655991792678833
34,4273.752479501616,411.42535923413794,0.0,1.0,0.23479763178275545,0.398808853574655,2.7052429501688912e-05,0.0020166516993439455,5.121132875537102e-05,15.078689098358154
35,4264.082546832311,410.5327423115907,0.0,1.0,0.2348255846873637,0.39875430392707495,2.707480548680389e-05,0.0019149391067966911,5.120702900309649e-05,15.502580165863037
36,4241.64778018962,408.7244598460894,0.0,1.0,0.23486032463374018,0.39871592809148293,2.7110178726080667e-05,0.0018187383645840403,5.123283633277412e-05,15.92610502243042
37,4217.382355670596,406.7363527246745,0.0,1.0,0.2349091806480127,0.3986987185210708,2.7155593244338514e-05,0.0017280923536435117,5.127860700669722e-05,16.360919952392578
38,4195.379159170511,404.8618087236935,0.0,1.0,0.23497101912935162,0.3987004151801118,2.7210086972782477e-05,0.0017697089321304389,5.134303525196786e-05,16.794246912002563
39,4174.512420229514,403.0797049005034,0.0,1.0,0.23504472167332216,0.3987147204298757,2.7270454070619756e-05,0.0018351074946640323,5.142670560679364e-05,17.23301100730896
40,4154.717339847388,401.3882385598229,0.0,1.0,0.23513079560412264,0.3987415087798397,2.7336658507598894e-05,0.0018990425880741318,5.152757668354263e-05,17.67545199394226
41,4136.602791301842,399.7889523156314,0.0,1.0,0.2352298009692999,0.39878589422125793,2.7408693373584964e-05,0.001966029553735389,5.1640792036927845e-05,18.110615968704224
42,4119.955350690104,398.268162806724,0.0,1.0,0.23534172497890718,0.3988488611352232,2.7486540575575206e-05,0.0021125140810180623,5.176514364530088e-05,18.519180059432983
43,4104.4912152107145,396.8107652365554,0.0,1.0,0.23546776980964312,0.3989302819504721,2.7569045649878537e-05,0.0022897434352745767,5.189816449747993e-05,18.949915885925293
44,4090.1429030351924,395.4128472025042,0.0,1.0,0.23560944937927125,0.39903115499062064,2.7654314540036076e-05,0.0022695747036669493,5.20274420775072e-05,19.386873960494995
45,4076.5432685316264,394.05202252939034,0.0,1.0,0.2357665500491639,0.399152818791182,2.774202978669009e-05,0.0022149293017802757,5.21607378492512e-05,19.812581062316895
46,4063.4199404844653,392.7150490800211,0.0,1.0,0.2359383041871142,0.39929517708134055,2.783144391339234e-05,0.0022720301680734666,5.230176163937123e-05,20.251462936401367
47,4050.884638691503,391.41948329920797,0.0,1.0,0.23612378338016599,0.39945754021746804,2.791989619432926e-05,0.0023267106351873095,5.2446423118928226e-05,20.67306900024414
48,4038.755109392768,390.15640364043975,0.0,1.0,0.23632146273301827,0.39963862410836615,2.8004294176045457e-05,0.0023791610036313425,5.258881069084474e-05,21.080123901367188
49,4026.83505230126,388.9142500074191,0.0,1.0,0.2365309297784187,0.3998368950902058,2.808468813690367e-05,0.002429559648562287,5.2734065874575475e-05,21.504497051239014
50,4014.9680695126817,387.6830290040805,0.0,1.0,0.23675136607249964,0.4000510417663115,2.8161268310538514e-05,0.0024776893494852315,5.2882542904692264e-05,21.940698862075806
51,4004.677489726111,386.56604747395585,0.0,1.0,0.23698184982275694,0.4002791411455123,2.8232785122185432e-05,0.002523591364755305,5.3033642286831256e-05,22.373866081237793
52,3995.9460215629574,385.5617719753375,0.0,1.0,0.23722084499826357,0.40051836285000747,2.829900660157033e-05,0.002566888953124107,5.3186737772117835e-05,22.803527116775513
53,3987.8948998434666,384.60889200434815,0.0,1.0,0.23746618600158276,0.40076572685302836,2.8360367688431778e-05,0.002607981093665338,5.3339226676065314e-05,23.241570234298706
54,3982.4231759017225,383.8335897890634,0.0,1.0,0.23771602274819145,0.40101862729719173,2.8417999533895833e-05,0.0026472657918240627,5.349132223008023e-05,23.66087794303894
55,3979.1809014948285,383.2087899877918,0.0,1.0,0.23796852242520442,0.4012757135787748,2.847220340147229e-05,0.002684393067818832,5.36431602996658e-05,24.094700813293457
56,3988.786391184316,383.43808244809657,0.0,1.0,0.23822288304462855,0.40153705108278037,2.8524726176788847e-05,0.00271931331992502,5.379590291499137e-05,24.51353096961975
57,4005.0705123403677,384.08655729779065,0.0,1.0,0.23847445517247837,0.401799622368622,2.8577401442226792e-05,0.002752759513225474,5.3958633256889445e-05,24.954565048217773
58,4024.3158151147964,384.8989413073521,0.0,1.0,0.23872238575074806,0.4020629604612113,2.863053083811342e-05,0.002784916452159959,5.41331849977097e-05,25.3926100730896
59,4047.6284140909097,385.94411151183084,0.0,1.0,0.238967628114667,0.4023277618467015,2.8684093515174484e-05,0.002815771462355505,5.4319199857389806e-05,25.831835985183716
60,4072.378595782501,387.04704773446133,0.0,1.0,0.23921026224889413,0.40259405759006867,2.87382549993524e-05,0.002845426955682307,5.451765276360113e-05,26.28048801422119
61,4100.700264991819,388.34294397823385,0.0,1.0,0.23945152231947975,0.4028627626341544,2.8792774106629067e-05,0.002873776904285426,5.472413035693603e-05,26.698283195495605
62,4130.9937232942175,389.72290393078856,0.0,1.0,0.2396909758116516,0.4031332124391983,2.884809447081408e-05,0.002900046366476765,5.494085867429042e-05,27.130352020263672
63,4164.250158227356,391.24623893214397,0.0,1.0,0.2399292631776298,0.40340590680084326,2.890477603939461e-05,0.002955870547474389,5.5164919368069314e-05,27.556997060775757
64,4200.1171359089985,392.8872913581869,0.0,1.0,0.24016555720441415,0.40368003866037877,2.8962459334896645e-05,0.00302558756085773,5.5390271836174145e-05,27.996450901031494
65,4236.890215973004,394.5415413564639,0.0,1.0,0.2403995462469993,0.4039551832241711,2.9021068508644503e-05,0.0030924772200380153,5.561329872948949e-05,28.43079400062561
66,4274.51909919776,396.20911175819793,0.0,1.0,0.24063220297407134,0.40423189420563027,2.9080257203387e-05,0.0031548902162082284,5.583487771509245e-05,28.8697190284729
67,4312.828401709161,397.87750381564376,0.0,1.0,0.2408637918238668,0.40451023687427234,2.9140183901859756e-05,0.003209422689065469,5.60551036212112e-05,29.306594848632812
68,4315.7893871871165,397.48454814601297,0.0,1.0,0.24109503868249568,0.40479063225423356,2.919801892595598e-05,0.0032544959218694376,5.627363425712223e-05,29.719187021255493
69,4310.687157146987,396.66611828396105,0.0,1.0,0.2413383917315346,0.4050808812365605,2.925126231143057e-05,0.0032945536191875567,5.647528404000309e-05,30.149456024169922
70,4304.391790285543,395.82062296666385,0.0,1.0,0.24159157353469823,0.4053791770571454,2.9300732807252133e-05,0.003330681050590626,5.6658249066777265e-05,30.59012007713318
71,4297.980132047176,394.99900359783084,0.0,1.0,0.2418509586977722,0.4056827712026865,2.9347203526276197e-05,0.003362916406873938,5.68252564566387e-05,31.00152611732483
72,4294.05246035008,394.3438279233671,0.0,1.0,0.24211400996674534,0.4059897448468364,2.939097096129021e-05,0.003391274590504295,5.69766500773629e-05,31.432008028030396
73,4294.438701389833,393.95503472371024,0.0,1.0,0.24237794028086918,0.40629784864424523,2.9432995240023188e-05,0.0034172707041745824,5.7111751898960096e-05,31.882381916046143
74,4297.519388950237,393.73054101463424,0.0,1.0,0.242640782932999,0.40660603773862003,2.947388071039546e-05,0.0034415519149006094,5.723357938159415e-05,32.309205055236816
75,4302.496284841811,393.6192131515989,0.0,1.0,0.2429018371864531,0.40691417140029346,2.9513976491546884e-05,0.0034657334694883986,5.734593776608953e-05,32.740978956222534
76,4310.713186702586,393.69659459895894,0.0,1.0,0.24316094146617293,0.40722204457194555,2.95538425329894e-05,0.003493643541725426,5.744979872588118e-05,33.16680717468262
77,4322.682278433065,393.9883413585815,0.0,1.0,0.24341714712903714,0.4075290488925813,2.9593138878243997e-05,0.0035268318151715447,5.754700224658503e-05,33.59993815422058
78,4335.095675500937,394.3072823929284,0.0,1.0,0.24366930401798606,0.40783384172473913,2.9631529382996926e-05,0.0035578551243946235,5.763604459431125e-05,33.99972200393677
79,4348.016363365739,394.6602496628064,0.0,1.0,0.2439174509896558,0.40813576192821277,2.9668595465978193e-05,0.003586469369809108,5.771404368655564e-05,34.42026090621948
80,4368.421619712138,395.4331369653736,0.0,1.0,0.24416163287490564,0.40843456479189544,2.9704839620804668e-05,0.0036120009841874466,5.777881218090909e-05,34.851117849349976
81,4392.98782699934,396.431765917898,0.0,1.0,0.2443989307955574,0.40872740587516804,2.974070757627442e-05,0.0036359444799772466,5.783045537630926e-05,35.28698396682739
82,4418.718825744245,397.4902107844865,0.0,1.0,0.24462899260225474,0.4090139725350861,2.97761460776261e-05,0.003655167603050294,5.78703752709136e-05,35.70173501968384
83,4447.289047054018,398.6926971181671,0.0,1.0,0.24485344471538859,0.40929607573032634,2.9810796540821614e-05,0.0036714099197531426,5.79030118891571e-05,36.13505482673645
84,4477.183389840152,399.9526102289069,0.0,1.0,0.24507238509657744,0.409573938392106,2.9844801525873658e-05,0.003685712914130631,5.793267114932063e-05,36.57117009162903
85,4508.204280915082,401.2577662973193,0.0,1.0,0.2452866380740503,0.40984830030201147,2.9877884564721064e-05,0.003698467875867454,5.796054189269376e-05,36.98862290382385
86,4539.928162182128,402.58390249456534,0.0,1.0,0.2454968468270661,0.4101200096943323,2.99096348535324e-05,0.0037365213719199384,5.798895647924147e-05,37.41953802108765
87,4572.2128679501875,403.92334451817436,0.0,1.0,0.24570354676144598,0.41038973965516495,2.9940276726766808e-05,0.0037753761252275935,5.801701231392923e-05,37.84364604949951
88,4605.2534836727455,405.2827004277202,0.0,1.0,0.24590698019254056,0.41065751272278844,2.99698282742866e-05,0.0038146575340663623,5.80427149664513e-05,38.2570960521698
89,4638.549059173833,406.6390258206004,0.0,1.0,0.246106905903614,0.4109228776939896,2.9998714668761226e-05,0.003853929445955692,5.806804718777814e-05,38.689911127090454
90,4667.731613018382,407.77942342279056,0.0,1.0,0.24630395665009094,0.4111866064738338,3.0026546449906212e-05,0.003893170539726574,5.809401297692648e-05,39.11868405342102
91,4695.45255668567,408.8422985271853,0.0,1.0,0.24649892407357668,0.411448295700115,3.0053078818214727e-05,0.003931972246939983,5.8118060449950596e-05,39.5571448802948
92,4723.659893926288,409.9220855536548,0.0,1.0,0.2466916625675832,0.4117073606830379,3.0078220040686422e-05,0.0039716535594108045,5.813977762650303e-05,39.96592998504639
93,4752.330988045776,411.0168238375463,0.0,1.0,0.24688125934166025,0.4119626017542186,3.0101752358176568e-05,0.004012261159268471,5.815662961103411e-05,40.40687704086304
94,4781.125269578557,412.10914352025287,0.0,1.0,0.2470679554784165,0.4122148517761539,3.0124018816211703e-05,0.004053125643750988,5.81700092415533e-05,40.83277201652527
95,4808.121405549118,413.1104897825744,0.0,1.0,0.24725208623353637,0.41246484104428843,3.0145480771298735e-05,0.004093877277726767,5.8181829167838364e-05,41.257391929626465
96,4831.307802933781,413.935982940144,0.0,1.0,0.24743362692372603,0.41271189553735216,3.016568059545359e-05,0.004134156657963172,5.819100498101143e-05,41.68593120574951
97,4854.044883354523,414.74182017980405,0.0,1.0,0.24761283538002157,0.41295541041644324,3.018465354353026e-05,0.004173148377449017,5.819220042662333e-05,42.13660407066345
98,4876.944958602268,415.5518535337823,0.0,1.0,0.247789814347843,0.41319595833016,3.020226358607806e-05,0.004209406790440226,5.818780717831728e-05,42.561259031295776
99,4901.96088476304,416.44811560399154,0.0,1.0,0.24796396872255855,0.41343311660172655,3.0219024549589805e-05,0.004244587722623651,5.817989641417266e-05,42.977620124816895
