# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-03 21:48:28
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.005
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.9999
#   epsilon: 1e-08
#   lambda: 0.99999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.527552177817,204.32784712210682,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,1.1785142421722412
1,5561.319694022968,205.90081318528533,0.0,1.0,0.06129428942523395,0.23476687883772066,1,20.432784712210484,0.025361626871965585,2.365997076034546
2,5581.549290580031,207.49385436510755,0.0,1.0,0.06332066103170589,0.23346428307673447,2,38.979520803855536,0.05109682837681006,3.463326930999756
3,5602.285273804041,209.107412783269,0.0,1.0,0.06533485848560361,0.232191065742218,3,55.83075824353081,0.07721256185930035,4.514513254165649
4,5623.526745782712,210.74286571495097,0.0,1.0,0.06733789036538608,0.23094691439390347,4,71.15804103793849,0.10371602828683116,5.65508508682251
5,5645.3775107468255,212.4018665855769,0.0,1.0,0.06932867459595346,0.22973222838115023,5,85.11590170065881,0.1306149536098501,6.785027027130127
6,5663.44706667784,214.01568149881308,0.0,1.0,0.07130688770739717,0.22854737275376125,6,97.84358887524289,0.15791760986682948,7.802054166793823
7,5658.042171903963,215.27111199419664,0.0,1.0,0.07327240713389593,0.22739259856215285,7,109.45962009202759,0.18561560457975934,8.905107975006104
8,5652.44373029706,216.53189929377726,0.0,1.0,0.07522519832596535,0.22626813050983827,8,120.03962187857897,0.2136234265719219,10.137075185775757
9,5646.6895880864295,217.7987059512214,0.0,1.0,0.077164957123855,0.22517424587876475,9,129.68765760328643,0.24194368374235772,11.315707206726074
10,5640.831595276325,219.07218824141358,0.0,1.0,0.0790910932979707,0.2241113523809064,10,138.49747794042298,0.27057916919841934,12.580799102783203
11,5634.926773978593,220.35315868619506,0.0,1.0,0.08100292751501499,0.22307984252247104,11,146.55353910901923,0.29953284181082535,14.099608182907104
12,5615.103289923027,221.4024442057611,0.0,1.0,0.08290013328189794,0.2220799514877549,12,153.93194144374428,0.32880785208089414,15.27077603340149
13,5595.013367170413,222.44604463670686,0.0,1.0,0.0847821885321464,0.2211120767839946,13,160.67736584616316,0.35834679060575964,16.528501987457275
14,5574.83838471443,223.486561403112,0.0,1.0,0.08664860899639047,0.22017652422651246,14,166.85248366981477,0.3881487201167698,18.048879146575928
15,5554.625892176794,224.52425844689031,0.0,1.0,0.08849871924815997,0.21927363896129912,15,172.51397566669488,0.4182133140687846,19.354640245437622
16,5533.084064589033,225.53405038376005,0.0,1.0,0.09033194059633767,0.21840366522900007,16,177.71289268113495,0.44854026433150657,20.58186435699463
17,5508.363652900669,226.47795853196263,0.0,1.0,0.09214765168276569,0.21756686355842061,17,182.49267980196842,0.47912272371426634,22.22226619720459
