# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-17 13:23:29
# Optimizer Type: momentum
# Loss Type: Comb(w=0)
# Learning Rate: 0.01
# Initial Loss: 130.602409
# Target Shape: 100x100_cell160_comb
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,130.60240886169422,42.05556430697592,0.0,1.0,0.06090039215686274,0.23914669927266477,0.0,0.0076541900634765625
1,130.39961342450047,42.16012621368434,0.0,1.0,0.0607580588100099,0.2382596532973282,0.4205556430697596,0.04473710060119629
2,130.01278900423688,42.361530658874116,0.0,1.0,0.06048689418359807,0.2365775860780402,0.8000994177451121,0.06770205497741699
3,129.4548815444339,42.65242185003228,0.0,1.0,0.06009652555047165,0.23418636574853416,1.1436897144040148,0.07488512992858887
4,128.73666535970017,43.02692505584532,0.0,1.0,0.059594598746461704,0.2311656034973626,1.4557889670045376,0.09331202507019043
5,127.86695727033845,43.47778976960381,0.0,1.0,0.05898669759276686,0.227589365021418,1.740333158100602,0.10279297828674316
6,126.8579125708844,43.992779981542895,0.0,1.0,0.058277000225593054,0.22352627480555015,2.0007702127589595,0.11509919166564941
7,125.71562924422486,44.55000097188423,0.0,1.0,0.057467671675901624,0.2190419635592192,2.2400624521979515,0.1219930648803711
8,124.45365210336897,45.11519624420834,0.0,1.0,0.05656067532105023,0.2141989982776154,2.460649566938374,0.12856602668762207
9,123.1024116598347,45.642434701785945,0.0,1.0,0.05555580946124007,0.2090605045405892,2.6643741443045177,0.13512825965881348
10,120.62680658623634,46.09334239235553,0.0,1.0,0.0544547456351628,0.2036911255402753,2.852404809881755,0.14732718467712402
11,116.99577463156885,46.456053591812015,0.0,1.0,0.053256632277134404,0.19815878386240443,3.025287437582907,0.1550583839416504
12,114.91568704289197,46.78837619792583,0.0,1.0,0.0519660426953802,0.1925338641064063,3.183169185782069,0.16242313385009766
13,111.7198073722778,45.664523315039865,0.0,1.0,0.050591152260773785,0.1868884104646202,3.32639232359014,0.17024517059326172
14,105.6093925358063,42.342682082695354,0.0,1.0,0.04916237539630218,0.18134502708845993,3.4404958354094366,0.1789722442626953
15,100.85586006320091,39.393761113682814,0.0,1.0,0.0477553189319807,0.17613251168313263,3.5010637159215396,0.18539905548095703
16,97.76341304295865,37.300829529994814,0.0,1.0,0.04646426712833641,0.17146670113144546,3.511206885366376,0.19430017471313477
17,95.38316652829657,35.894290095111785,0.0,1.0,0.04538298391406214,0.16751396816750427,3.4835417503931416,0.22370100021362305
18,93.68882802187011,34.70800697173138,0.0,1.0,0.04455494467966301,0.16437079605903687,3.435446110570708,0.2387101650238037
19,92.84413802303021,33.8914297534314,0.0,1.0,0.04398004188318025,0.1620292823543971,3.3822006308761963,0.24645423889160156
20,91.06396988996983,33.48588637131497,0.0,1.0,0.0436294147186389,0.16042187669003044,3.334665484023436,0.25508713722229004
21,89.83865297520661,33.816256810076766,0.0,1.0,0.04350503773719835,0.15950464380108467,3.2891246278468764,0.2628452777862549
22,88.45370149389363,34.12571315698792,0.0,1.0,0.0435866056097001,0.1591411500362904,3.2513440864307905,0.2715332508087158
23,87.59308845405643,34.47774983642385,0.0,1.0,0.043845989230880504,0.15925801783046026,3.2204441605893046,0.2789011001586914
24,87.06232677674292,34.63408638676176,0.0,1.0,0.04425555080659814,0.15977186184539396,3.201631301222115,0.288952112197876
25,86.90302319787013,34.76293902184539,0.0,1.0,0.04477644045609061,0.16060347036934192,3.1960540723923194,0.2966883182525635
26,87.42803686304188,35.36026749594641,0.0,1.0,0.045344298046987384,0.1616032096394304,3.2010505816559056,0.3031351566314697
27,88.44948792267432,36.12997317957296,0.0,1.0,0.045902713408850396,0.16264383005642724,3.2144218052497466,0.3094782829284668
28,89.98901111269065,36.964918374118604,0.0,1.0,0.04642284439958177,0.1636646325092357,3.2334172491630264,0.316514253616333
