# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-20 22:06:26
# Optimizer Type: ConFIG
# Loss Type: EPE+PE (ConFIG fused)
# Learning Rate: 0.02
# Initial Loss: 6366.971788
# Target Shape: 1000x1000_gcd_45nm_origin_01_config
# Optimizer Parameters:
#   use_momentum: False
#   beta_1: 0.9
#   beta_2: 0.999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,6366.971788099616,0.3338088186825375,0.0,1.0,0.2407,0.42750849114374323,0.6564338207244873
1,6367.91771787879,0.6530872173649561,0.0,1.0,0.24070048499720983,0.427507753333049,1.1680819988250732
2,6369.768046760666,8.187857374633627,0.0,1.0,0.2407014331609176,0.42750631144868523,1.5575201511383057
3,6366.6670347757245,4.916545146684309,0.0,1.0,0.2407020883953404,0.42748832386654023,1.9609620571136475
4,6366.474670307381,45.70449378392862,0.0,1.0,0.24070338112131287,0.427476130355116,2.466201066970825
5,6363.261466802362,5.850281920071238,0.0,1.0,0.24070844910467493,0.4273741624133796,2.806529998779297
6,6382.300061837326,2.1284069237158243,0.0,1.0,0.24071551925319218,0.4273755850030253,3.1139919757843018
7,6389.118413800667,7.788583896943611,0.0,1.0,0.24071812483866303,0.42737605163821024,3.4263410568237305
8,6364.164644280489,7.611091446862486,0.0,1.0,0.24070849419667217,0.427374428296997,3.7237870693206787
9,6389.020948652196,2.3456886463157347,0.0,1.0,0.2407175266521056,0.427376575876678,4.025109052658081
10,6396.502411998937,11.292843514045584,0.0,1.0,0.24072039440003207,0.4273770974713963,4.420522928237915
11,6432.567139564973,6.510902573613691,0.0,1.0,0.24073366001550475,0.4273805477833041,4.7579169273376465
12,6452.693567137204,4.446276602496496,0.0,1.0,0.2407414847962173,0.4273822489673612,5.122129917144775
13,6439.092643875407,511.21022087235804,0.0,1.0,0.24073612476222164,0.42738104990268666,5.462296962738037
14,6284.45515630043,2.2236671532803567,0.0,1.0,0.24055456276475093,0.4269011605089249,5.78029203414917
15,6291.93627672512,2.9715013226237166,0.0,1.0,0.2405591369473068,0.426899086108852,6.107539892196655
16,6301.897703185486,1.04081223795713,0.0,1.0,0.2405652379890461,0.4268963376330179,6.5199501514434814
17,6305.363651916452,0.0297057583644624,0.0,1.0,0.24056738016879692,0.42689536701461056,7.002405166625977
18,6305.260581164047,0.28443764721120934,0.0,1.0,0.24056734233673122,0.42689536227173436,7.481878042221069
19,6304.273943418672,3.6338537110689977,0.0,1.0,0.24056697952877656,0.4268953178716542,7.965901136398315
20,6291.71458160488,2.582314598454297,0.0,1.0,0.24056225675064286,0.42689490981702144,8.410502910614014
21,6300.764336695913,0.8410840025164036,0.0,1.0,0.24056551711958382,0.4268953613757944,8.896842002868652
22,6297.842058877301,0.7694760585552949,0.0,1.0,0.24056443891436582,0.4268952410323191,9.262526988983154
23,6300.524782874781,5.441987167538297,0.0,1.0,0.24056541769946377,0.4268953640925828,9.652343988418579
24,6318.8838534013485,10.648230980852587,0.0,1.0,0.2405754691014655,0.42689187361349074,10.012460947036743
25,6354.209067835069,4.301402042115611,0.0,1.0,0.24059699560634343,0.42688259982979876,10.499192953109741
26,6368.139310934837,1.7109831382180736,0.0,1.0,0.2406057508918069,0.42687876040840733,10.980360984802246
27,6362.405902667223,4.5692420812857035,0.0,1.0,0.24060360652107318,0.42687839597461497,11.438026905059814
28,6377.39562440046,1.1398570320656187,0.0,1.0,0.2406115257482335,0.4268762708592647,11.980422973632812
29,6381.0295702211515,5.235061350142056,0.0,1.0,0.24061385114069306,0.42687524154345396,12.613019943237305
30,6397.714869087324,4.881488517805031,0.0,1.0,0.2406244415114114,0.42687061938074317,13.117967128753662
31,6381.699575509081,1.9466389610128747,0.0,1.0,0.24061828830777562,0.4268696087620421,13.44838809967041
32,6388.202796426913,4.91928375426961,0.0,1.0,0.24062066629613116,0.42687013995174394,13.807120084762573
33,6371.967702939568,2.240558016991001,0.0,1.0,0.24061444200613094,0.42686917605325086,14.129149913787842
34,6379.497671995194,0.7708701280610695,0.0,1.0,0.24061718704096868,0.4268697671650616,14.439056158065796
35,6376.92758931318,31.492727771366088,0.0,1.0,0.24061622966422094,0.4268695855004745,14.740514039993286
36,6479.480206399821,0.021181020388377016,0.0,1.0,0.24067203806980425,0.4268515984839001,15.039266109466553
37,6479.544020587783,25.720458467201915,0.0,1.0,0.24067207995837003,0.4268515783978658,15.356835126876831
38,6537.133425401182,0.30178746946420726,0.0,1.0,0.24072033786067779,0.4268285977069635,15.74296498298645
39,6536.666803881112,0.5985333643407185,0.0,1.0,0.24071999205051006,0.42682846406784614,16.21437692642212
40,6535.740950977093,9.395260909966018,0.0,1.0,0.24071930477209727,0.4268282017222078,16.74591088294983
41,6521.401963887176,0.8808549938031867,0.0,1.0,0.24070798358118523,0.42682504885205336,17.324303150177002
42,6519.991617783004,4.878796802009532,0.0,1.0,0.24070696017258622,0.42682468969189324,17.97088098526001
43,6509.7371032115,0.22874649302545108,0.0,1.0,0.2407011653367457,0.42682293149354633,18.554569005966187
44,6510.445632409254,2.0722822786099466,0.0,1.0,0.24070143399030075,0.42682301888427177,18.981559991836548
45,6504.021422045408,5.509712217139669,0.0,1.0,0.24069899464067337,0.4268222380442729,19.398373126983643
46,6486.911870708772,0.45073084701080923,0.0,1.0,0.24069238983775892,0.4268203842971288,19.716001987457275
47,6485.487514608449,5.540957226157479,0.0,1.0,0.24069186018031594,0.42682021483844856,20.085994005203247
48,6468.038807840649,2.4387759356611918,0.0,1.0,0.24068518353731652,0.42681843071037096,20.434545040130615
49,6460.236309489457,1.1849526041949698,0.0,1.0,0.24068227503698691,0.4268175989026088,20.757402181625366
50,6464.0344290941175,2.3744690521027425,0.0,1.0,0.2406836936890484,0.42681799207753923,21.10813307762146
51,6456.440309768831,0.30185286514823806,0.0,1.0,0.24068083390670675,0.4268172339149269,21.568717002868652
52,6457.408985679604,40.38197852966358,0.0,1.0,0.24068119794731477,0.4268173290848765,21.98271417617798
53,6556.4203215077305,0.9828352994722457,0.0,1.0,0.24073126499638844,0.4268249408166014,22.484071969985962
54,6554.9127207189185,2.7846100292615024,0.0,1.0,0.24073015675602272,0.4268244691964322,23.029911041259766
55,6559.304290512428,5.326408026631672,0.0,1.0,0.2407345629050472,0.4268228866234937,23.547863006591797
56,6551.2587384791495,0.8808549685068239,0.0,1.0,0.240728383739429,0.42682063580041274,24.121068954467773
57,6552.6158527340685,11.87839406713923,0.0,1.0,0.240729389054119,0.42682103523009807,24.684545040130615
58,6534.401892767919,1.35912834547554,0.0,1.0,0.24071525006179226,0.42681669799122196,25.26878786087036
59,6532.191618869099,0.21022498093319159,0.0,1.0,0.2407137023406258,0.42681608470641463,25.728603839874268
60,6532.5282561898875,1.8148401895116,0.0,1.0,0.24071394737075857,0.42681616929062155,26.191874027252197
61,6535.441141602274,2.4148960821447534,0.0,1.0,0.2407160430714054,0.42681693484414396,26.67176604270935
62,6531.593849973815,0.5128538137445582,0.0,1.0,0.24071321738728044,0.4268159801606125,27.261221170425415
63,6532.416651969874,9.561390191450524,0.0,1.0,0.24071381437500752,0.4268161877577038,27.770453929901123
64,6547.9638698223225,3.730644498360166,0.0,1.0,0.2407244193395392,0.4268210052957624,28.480565071105957
65,6542.212212537334,9.349843355245964,0.0,1.0,0.24072003787482296,0.4268195426741643,28.940571069717407
66,6556.8414006391995,9.029765845361856,0.0,1.0,0.24073068215516308,0.4268237392292195,29.373809099197388
67,6570.548656104946,6.509827179518407,0.0,1.0,0.24074584212803526,0.42681516686641235,29.778958082199097
68,6580.222331894331,2.7550613572945015,0.0,1.0,0.2407570370532926,0.4268069144043089,30.121339797973633
69,6576.140517022733,5.124712806074189,0.0,1.0,0.24075388386612379,0.42680565085231337,30.550943851470947
70,6568.510230630738,4.572172463196859,0.0,1.0,0.2407479188257343,0.42680348781757993,31.03241801261902
71,6575.567323106175,1.2922325861022455,0.0,1.0,0.240752982676089,0.42680586957633543,31.57709312438965
72,6577.510695014543,1.695943853564671,0.0,1.0,0.24075444451275405,0.4268064918148398,32.06478404998779
73,6579.996535146297,7.495654005228875,0.0,1.0,0.24075642424709565,0.42680718848031246,32.54417896270752
74,6590.829756947533,8.63652745361674,0.0,1.0,0.24076909010729164,0.4267978583870537,33.03161907196045
75,6578.277969547931,6.446715547083819,0.0,1.0,0.24075892370217025,0.4267943704068936,33.541203022003174
76,6568.54989542146,17.111485302126237,0.0,1.0,0.24075137873474414,0.42679171642320235,34.004350900650024
77,6595.036076886099,0.4591285603464302,0.0,1.0,0.24077168415109731,0.42679625972216206,34.42300891876221
78,6594.35641846808,8.559776338911828,0.0,1.0,0.24077117196322714,0.42679602308470493,34.869685888290405
79,6606.620086729099,0.3891550725961864,0.0,1.0,0.24078529007536575,0.4267857680598291,35.26602220535278
