# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-20 19:57:25
# Optimizer Type: momentum
# Loss Type: Comb(w=0)
# Learning Rate: 0.01
# Initial Loss: 135.230310
# Target Shape: 100x100_t100_inverse_comb
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,135.23030971709295,50.68843730797302,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0.0,0.0012590885162353516
1,128.31368714044072,54.519611893088936,0.0,1.0,0.20901863997366818,0.4040660194653762,0.5068843730797303,0.004127979278564453
2,115.49824916587181,60.0632987168903,0.0,1.0,0.21199074644108645,0.40247800564793335,1.0013039866798645,0.0055348873138427734
3,92.1195913493564,63.6720099142677,0.0,1.0,0.21635882772124188,0.4002236466434763,1.5013020062563667,0.006707191467285156
4,60.80879766734957,54.168399753402554,0.0,1.0,0.22208750171070252,0.3976942379458267,1.9862057025661684,0.007860898971557617
5,29.718582386350683,29.92077747950631,0.0,1.0,0.22876884411775267,0.395451101970023,2.324058207202754,0.008973121643066406
6,18.320714962154682,16.82442005747173,0.0,1.0,0.23558685640646504,0.3939364343130083,2.3694796978187953,0.010085105895996094
7,16.022755106070953,13.814430473301005,0.0,1.0,0.24205017334926573,0.39319583057903257,2.2429743132488076,0.011407136917114258
8,21.915733197647,21.17198683213458,0.0,1.0,0.24790675798883138,0.39308257239892047,2.0398781316937287,0.012883901596069336
9,39.16706527851454,43.07008951865739,0.0,1.0,0.2527486046531686,0.39334345534723136,1.7311891207230101,0.01468205451965332
10,55.795208003238166,58.8776128546354,0.0,1.0,0.25592723986492955,0.39358618721504934,1.284673690571211,0.016475200653076172
11,59.9900158988706,62.427851841950115,0.0,1.0,0.2570907152473491,0.39345722717376996,0.9127994146216404,0.0179750919342041
12,50.82440531366015,56.001644500681664,0.0,1.0,0.2562206798899125,0.39266351977697406,0.9174754063148434,0.01950216293334961
13,30.965113199116466,36.21731195054527,0.0,1.0,0.2533951800102848,0.39084060197772,1.17304222532007,0.020765066146850586
14,17.88437920392679,19.91193661862809,0.0,1.0,0.24959541408183541,0.38860578782739613,1.3210918707253256,0.022141218185424805
15,12.37031294862728,12.848939002363231,0.0,1.0,0.24575226813307258,0.38644113995586205,1.3108952165862007,0.023496150970458984
16,11.269277357097163,12.295259867162462,0.0,1.0,0.2423020208013804,0.3846097811222911,1.220714731561689,0.024670839309692383
17,12.952097618866286,15.458499498200192,0.0,1.0,0.23939458587173135,0.3832903701919011,1.087905408361109,0.025768280029296875
18,15.854793664549426,20.10821445856063,0.0,1.0,0.2372729673160048,0.3825387565226992,0.9202265676174277,0.027117013931274414
