# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-06 09:58:51
# Optimizer Type: EdgeConstrained-momentum
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,478.1376352531459,1.2995073078206814,0.0,1.0,0.2407,0.42750849114374323,0.0,0.3096940517425537
1,6689.210102361363,465.8351708298916,1.3063102726679825,0.0,1.0,0.24036385398840543,0.4267763521868907,47.81376352531451,0.5790970325469971
2,5834.492356924933,435.35107565729066,1.3192461188395466,0.0,1.0,0.23973356507446855,0.42546071430693466,92.0027433562929,0.9016408920288086
3,4749.392761350951,385.5857101147638,1.337220209416927,0.0,1.0,0.2388749487731835,0.42379177865239054,130.8854572185985,1.2400848865509033
4,3682.4599905869154,324.0597972261653,1.358478189713916,0.0,1.0,0.23787213040450206,0.4220376029128597,162.68736999872525,1.5843241214752197
5,2793.9972958225753,258.2608014340211,1.380859180760179,0.0,1.0,0.2368193839776357,0.42046190744553136,186.53368113860714,1.9471228122711182
6,2159.220055251479,200.18349680676283,1.400354038616842,0.0,1.0,0.23588416117669758,0.41921624164973437,202.21401119005472,2.4003288745880127
7,1735.7309797254968,154.98363961916675,1.4159061885580246,0.0,1.0,0.23512803957211015,0.41830388719816225,210.53488662284929,2.691960096359253
8,1496.9232097095298,124.38945232995192,1.4290986489173383,0.0,1.0,0.23448460891941358,0.41773088312386303,213.09614406862096,2.9904749393463135
9,1412.1853436752733,108.16687431198741,1.4408785949171252,0.0,1.0,0.23386286543788765,0.4173552747033637,211.45152151474073,3.2804908752441406
10,1442.5590737374355,100.18163654284957,1.451519216301927,0.0,1.0,0.23321276708589717,0.41694112826025587,206.87655573127773,3.549576997756958
11,1572.451532920592,110.60721468306059,1.459320569843876,0.0,1.0,0.23262056208720105,0.41641669242449847,200.47858884423033,3.8482589721679688
12,1648.1963269940206,102.60906557183996,1.4627210221224196,0.0,1.0,0.2321948782169907,0.415814212681947,193.29276026426865,4.176290035247803
13,1870.3321870656978,137.93910085722814,1.4551341915119824,0.0,1.0,0.23236616402247953,0.4153513080514286,184.6980650342018,4.4680070877075195
14,1804.6766887628833,165.16943993546954,1.428000064664093,0.0,1.0,0.23352055384927353,0.4156417351837542,175.1275494521115,4.768019914627075
15,3630.7393965297115,188.80469938104287,1.3985122459240507,0.0,1.0,0.23526587628087522,0.4171805810874196,165.9284063972892,5.047622203826904
16,4301.6845233321565,150.99642203443773,1.385477368438662,0.0,1.0,0.2360622818362569,0.41823466711728574,156.05725621671849,5.310928106307983
17,4131.748200771031,135.8982066704099,1.3725245577553908,0.0,1.0,0.2365359239687401,0.41890798885779135,150.25297299053335,5.584932088851929
18,3869.3728892342506,129.26237642482124,1.3585445646022702,0.0,1.0,0.23701450533263121,0.4195251099443308,147.29684688383506,5.855954885482788
19,3725.934442682899,135.74427478773777,1.3433799531189194,0.0,1.0,0.23759015490392263,0.4202308084160482,146.98662344153198,6.146966934204102
20,3718.705833214427,156.23137875672296,1.3282595229256455,0.0,1.0,0.2382067893301424,0.4210724103145787,149.42563674558426,6.431333065032959
21,3796.4786327825295,185.96150566158062,1.3148943190479543,0.0,1.0,0.2387697323313152,0.42194563042260486,154.72334063217343,6.739329099655151
22,3958.4243261228626,220.7014492420447,1.3041362389609412,0.0,1.0,0.23923896920823945,0.4227296305324197,162.849516370198,7.035281181335449
23,4183.787274944959,255.65200209754582,1.296124629553474,0.0,1.0,0.23959839292291593,0.42336775822042566,173.93878712189692,7.360244989395142
24,4410.302666079461,285.29579459339504,1.2910230441423798,0.0,1.0,0.23980911727387788,0.4237870780546782,187.90919004523317,7.654045104980469
25,4541.802397777972,303.1613374286106,1.2883825465070857,0.0,1.0,0.2398891582948972,0.42398357103417633,204.31943398294786,7.984722852706909
26,4613.31090877068,314.0876408939884,1.2876521633887652,0.0,1.0,0.23986224988395657,0.42398008087209393,222.04977136825403,8.362298011779785
27,4586.853973097484,317.3167391539577,1.2889254800701417,0.0,1.0,0.23971868391669113,0.42377615875057306,240.3566505982722,8.908433198928833
28,4435.776481244223,310.9673685471306,1.2926903618213437,0.0,1.0,0.2394316555544751,0.42336169048236644,258.3540965608704,9.602396249771118
29,4144.945799356361,292.94809585096596,1.299081868746769,0.0,1.0,0.23899635021444596,0.4227577091279749,275.10172801202503,10.029155015945435
30,3795.0202278372317,267.72793901480617,1.3077431111829907,0.0,1.0,0.23843584214799873,0.42201483153875596,289.42391517625657,10.364274978637695
31,3360.721112793095,232.60387471064638,1.3182185564743079,0.0,1.0,0.2377857230461838,0.4212189754572187,300.5702499439818,10.836146831512451
32,3108.6976003925115,211.34230321235074,1.3296982632620082,0.0,1.0,0.23709132997549395,0.42043824395786694,307.50105547251115,11.214903116226196
33,2777.546204602083,181.17976203114603,1.3417419960251589,0.0,1.0,0.2363762080511824,0.4197088125166577,311.73770989394694,11.52278184890747
