# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-18 10:56:41
# Optimizer Type: momentum
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 335127.680494
# Target Shape: 1000x1000_gcd_45nm_origin_4x_base
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,335127.68049354816,1076.8365240534974,0.0,1.0,0.23721323137254902,0.42507432538386497,0.0,1.478266954421997
1,332575.67596203095,1037.1857205751487,0.0,1.0,0.23523369602790975,0.42146085574727316,10.768365240534866,3.270007848739624
2,328310.9835193311,955.3724030928719,0.0,1.0,0.23152881063470773,0.4147644700342331,20.053684123710006,6.0658628940582275
3,323595.1052785715,859.2223201280165,0.0,1.0,0.22640298261044353,0.40563282913515836,27.51858242299405,7.3263840675354
4,319216.8553208303,801.0853466557219,0.0,1.0,0.22019100432590927,0.39474499250310197,33.04869486409815,8.423858880996704
5,314904.10275737743,798.0320109307704,0.0,1.0,0.21317141887428995,0.38263790503216494,37.115353812828275,9.53292989730835
6,309564.0649622039,848.3532168835226,0.0,1.0,0.20549364980619483,0.3696067114856771,40.52477165429393,10.553116798400879
7,301660.921199443,958.529700028228,0.0,1.0,0.1971764274677919,0.3557367057886027,43.98770811336503,11.606931924819946
8,289534.6746840149,1094.2035657237418,0.0,1.0,0.1881331776993201,0.3409674834773484,48.08298200396087,12.610037803649902
9,273299.8687119131,1158.0963815367293,0.0,1.0,0.17827612458184483,0.3252664709013787,52.97777401374484,13.625136137008667
10,257021.33792364874,1170.5093844781175,0.0,1.0,0.167812116465806,0.30903698511446304,57.6755621026814,14.664301872253418
11,243967.47673410067,1184.6571434223629,0.0,1.0,0.15738629851892225,0.2932363153085041,60.9252167365228,15.730242013931274
12,234155.73960460245,1211.7953764431495,0.0,1.0,0.1477904739483805,0.2789955701373892,62.767563805336,16.84216594696045
13,226295.12653197997,1251.4676271911658,0.0,1.0,0.1397690453963602,0.267329255984475,63.90038644230535,17.942060947418213
14,221565.51551159544,1329.636870063831,0.0,1.0,0.1338313905760918,0.25889027175672064,65.3878872156493,19.072219133377075
15,220526.97924544988,1442.2984689640075,0.0,1.0,0.1297938909041048,0.25359459704808374,68.24851310053043,20.20936107635498
16,225771.4109195052,1550.0732872754882,0.0,1.0,0.12710922862957721,0.25090536546207115,72.49859999946169,21.378212928771973
17,235883.74697943474,1625.4121385243554,0.0,1.0,0.12508674874824657,0.24992139404431876,77.85197709757836,22.621020793914795
