# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-10 10:24:43
# Optimizer Type: EdgeConstrained-momentum
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.02
# Initial Loss: 5903.255965
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,5903.255964906646,975.6819054103952,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.0,0.3391988277435303
1,5723.626615120154,957.6701686674165,2.346838716009096,0.0,1.0,0.24054874224498402,0.4272370603150192,19.513638108207875,0.657066822052002
2,5391.64300830942,921.1672915735479,2.355908681572697,0.0,1.0,0.24025854419900788,0.42672572832405714,37.69098713356535,0.9698827266693115
3,4949.592629699296,866.5615424535684,2.3688863944008123,0.0,1.0,0.23984556660954265,0.426019502099055,54.22622744807645,1.2837228775024414
4,4440.2500618721415,796.1736112929871,2.3852321451006966,0.0,1.0,0.23932906160141645,0.4251718003512633,68.83053010743593,1.5929608345031738
5,3896.6923872823545,713.263058821921,2.404339446527056,0.0,1.0,0.23873034298332563,0.42423874531227695,81.26869337850732,1.9210448265075684
6,3385.2569266142796,627.8294073401306,2.4255625435414,0.0,1.0,0.23807164687775734,0.42327397289702007,91.38112731433203,2.2206199169158936
7,2931.1154062366722,545.3399894436023,2.448260662639819,0.0,1.0,0.23737442413512513,0.42232393118640565,99.22262190537103,2.529268980026245
8,2548.8194936029345,469.88458378832956,2.4717798579874386,0.0,1.0,0.2366592885635204,0.4214264842551273,104.95045043582212,2.827929735183716
9,2246.8163221428003,405.75759615814246,2.495393298412121,0.0,1.0,0.2359471602687945,0.42061049034020137,108.77061121486076,3.113198757171631
10,2024.950912169527,358.26012795365125,2.518271666127016,0.0,1.0,0.2352600405128859,0.41989419946641454,110.91415010746019,3.414797067642212
11,1860.2845874882296,325.8663859634262,2.5387866379188435,0.0,1.0,0.2346378458131352,0.41927083470446735,111.65370171112137,3.7190799713134766
12,1723.8467429166935,300.76897675054374,2.556353773600428,0.0,1.0,0.23409615855493668,0.4187283753811617,111.32469067914867,4.025270938873291
13,1608.3829499012454,280.09990880501755,2.5714478535165775,0.0,1.0,0.23362248313465533,0.41826077376613613,110.23177995679838,4.315764904022217
14,1520.0960524004427,264.67354694980946,2.584543026460457,0.0,1.0,0.23319588501847233,0.4178480979414335,108.59178294589559,4.616780042648315
15,1462.5756790670343,254.11038467455947,2.5954831309021675,0.0,1.0,0.2328117039945295,0.4174639732885202,106.55622330510077,4.909032821655273
16,1435.1093234772206,244.60943124895778,2.603763296535741,0.0,1.0,0.23248402541656588,0.41708987943061987,104.24275152172368,5.210184812545776
17,1433.5515852572867,234.5503226374791,2.608926317815073,0.0,1.0,0.2322482638416113,0.4167171411281805,101.74504696466273,5.532825708389282
18,1457.9807306126572,224.09333389692526,2.610445816670809,0.0,1.0,0.23216909721448306,0.4163554282960566,99.12172871888566,5.828995704650879
19,1504.6912722530692,215.87116764112213,2.6058451242580962,0.0,1.0,0.23230102742004755,0.41605441609949056,96.42528466748345,6.116369962692261
20,1574.657096748602,224.03553764192662,2.5899062618091424,0.0,1.0,0.2326681222520122,0.4159052403951808,93.35821834099711,6.419897794723511
