# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-10 16:53:49
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE+NILS(Laplace Guard)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   lambda_nils: 0.5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,500.5237218172113,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.36828112602233887
1,6666.719367109208,487.08527703708097,2.354978589265793,0.0,1.0,0.24036663483904291,0.42677960095042017,0.7360539436340332
2,6234.389771259694,472.2752711744572,2.3671944098609723,0.0,1.0,0.2400595332707509,0.4261135668321987,1.081279993057251
3,5846.33754297509,457.18305250279644,2.378776640612945,0.0,1.0,0.23977768832237858,0.42550565897886133,1.4162960052490234
4,5470.730135659236,441.18473398307884,2.3897476046972144,0.0,1.0,0.23951955835131603,0.42495083735497874,1.7997839450836182
5,5134.778956435395,425.8499359557934,2.4001169940975187,0.0,1.0,0.2392848496580762,0.42444532094458715,2.1462440490722656
6,4833.87819521931,411.30466237985115,2.4099041242506334,0.0,1.0,0.23907173855967825,0.42398494912702134,2.452446937561035
7,4563.8556200450075,397.5522307627323,2.419131062196721,0.0,1.0,0.23887830818141484,0.42356559468042043,2.753931999206543
8,4321.693853561568,384.5780290618951,2.4277954176836536,0.0,1.0,0.23870335936698728,0.42318432912730447,3.065122127532959
9,4104.7017045188,372.349858820358,2.435873019776724,0.0,1.0,0.23854630970946303,0.4228389748382178,3.372742176055908
10,3910.340399266858,360.83156444901346,2.443318778344692,0.0,1.0,0.23840691887515464,0.4225276003341197,3.664483070373535
11,3735.792918819121,349.96670128639107,2.4500585107301744,0.0,1.0,0.23828451348103877,0.4222487051380013,3.9728119373321533
12,3579.197476335564,339.73018630671123,2.4560671995787726,0.0,1.0,0.23817651478320598,0.42199994276334185,4.308696031570435
13,3440.6197446016677,330.2093504026244,2.46146938780172,0.0,1.0,0.23807759400074527,0.4217757240538022,4.653732061386108
14,3317.6922761986293,321.36821270368586,2.4663208021597685,0.0,1.0,0.23798506954291157,0.4215711992749705,5.0034401416778564
15,3208.3808081117318,313.1670252613665,2.4706165975477754,0.0,1.0,0.23789861548171332,0.4213828712788642,5.362806081771851
16,3111.1148527898577,305.5734034353304,2.4743620782977045,0.0,1.0,0.2378179420268485,0.42120752396851335,5.710297107696533
17,3024.703319215918,298.56404048798805,2.4775798814617405,0.0,1.0,0.2377434025115477,0.421041923891315,6.051314115524292
18,2948.0080609116444,292.11384442511553,2.4803171856748807,0.0,1.0,0.23767804276137103,0.4208818266939728,6.378705024719238
19,2880.3284533763167,286.23239677601254,2.4825951087457683,0.0,1.0,0.23762923385677706,0.42072134202934475,6.758931875228882
20,2821.350185253379,280.9599269634859,2.4842522713151354,0.0,1.0,0.23760821774035953,0.4205547072832789,7.132843017578125
21,2770.5712337519217,276.3455893679163,2.4847843663167404,0.0,1.0,0.2376299230512185,0.420379018279865,7.7985310554504395
22,2725.5938334284992,272.31703299888227,2.483286459782473,0.0,1.0,0.23770925090421402,0.4202006930662781,8.314254999160767
23,2680.1675669475953,268.44653700384504,2.4788189133143383,0.0,1.0,0.2378509506858312,0.4200376440235683,9.04258394241333
24,2626.0340813440625,263.96325448613624,2.4713948323276793,0.0,1.0,0.23803463758355456,0.4199111060960438,9.432585954666138
25,2567.6262093643577,259.081839106991,2.4628194983597074,0.0,1.0,0.23821148970795572,0.419829032941544,9.853219985961914
26,2510.737593679425,254.23690796845176,2.455934022231981,0.0,1.0,0.23832528271699946,0.41977932676181107,10.218559980392456
27,2459.3837547191188,249.8375469334431,2.4525682339946506,0.0,1.0,0.23834911152571436,0.4197393679102832,10.566941976547241
28,2412.680382304012,245.7988111183491,2.4523175178016907,0.0,1.0,0.23829780267151052,0.4196958898430356,10.924038171768188
29,2369.6451145979436,241.969224139023,2.453813641420753,0.0,1.0,0.2382044406060158,0.4196477286548232,11.288793087005615
30,2330.3186053045843,238.36318392838933,2.4559780520201064,0.0,1.0,0.238095165286419,0.4195986404374275,12.09979796409607
31,2294.319136621667,235.0421777169988,2.4582674728935303,0.0,1.0,0.23798391682689668,0.41955017518753174,13.783960103988647
32,2256.809023402445,231.47123218253338,2.460642126505862,0.0,1.0,0.23786598748184903,0.4194924388086224,14.936631917953491
33,2217.9487253734324,227.68768818917948,2.463064787906976,0.0,1.0,0.23774408763290866,0.4194266982990409,16.07151508331299
34,2178.0101635294395,223.7242832653666,2.4655001367780334,0.0,1.0,0.2376192579047072,0.41935575111464674,17.008071899414062
35,2137.1054469174733,219.59397436846882,2.467986602131056,0.0,1.0,0.23749165060471772,0.4192804115343403,17.66639518737793
36,2095.5761106515347,215.32906567994897,2.4704830085261427,0.0,1.0,0.23736223591616964,0.41920155709342394,18.27198624610901
37,2053.7311377894157,210.96156806501673,2.472953483408619,0.0,1.0,0.23723234760294803,0.41911983225277594,18.79072618484497
38,2011.8424596366099,206.52207429009897,2.4753696067037665,0.0,1.0,0.23710364813205595,0.41903538254190165,19.273767232894897
39,1970.234334986226,202.04640195315017,2.4776681554401785,0.0,1.0,0.23697767582229765,0.4189488700814374,19.744604110717773
40,1929.0325471817725,197.55069004296857,2.479856993391378,0.0,1.0,0.23685520141585095,0.4188608216542649,20.225852251052856
41,1888.4478827573066,193.06029670277945,2.4819256103799407,0.0,1.0,0.23673640281610278,0.418772108814445,20.70732808113098
