# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-03 22:01:23
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.001
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-06
#   lambda: 0.999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.527552177858,204.32784712210778,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,1.0475151538848877
1,5545.473330166371,204.64092639917422,0.0,1.0,0.059655029183256686,0.2358326133732525,1,20.43278471221055,0.2536162687196836,2.0656790733337402
2,5549.424427349951,204.95472039507555,0.0,1.0,0.06005581110511821,0.23556684515844442,2,38.85357785097792,0.507725950839583,3.0505990982055664
3,5553.380408296848,205.26922506590827,0.0,1.0,0.06045628853052208,0.23530216118999767,3,55.46361451964308,0.7623311378620117,4.024129152297974
4,5557.339885463099,205.58441856294178,0.0,1.0,0.06085641587399825,0.2350385584408948,4,70.44401106615987,1.0174339401258181,5.008286952972412
5,5561.301917386392,205.90029745090536,0.0,1.0,0.061256156850445574,0.2347760540917961,5,83.9577745196466,1.2730364388365634,5.995135068893433
6,5565.274107427088,206.2169874525435,0.0,1.0,0.06165548324468623,0.23451465522209558,6,96.15161477711374,1.5291407176538274,6.948218107223511
7,5569.2672846795995,206.53455017137085,0.0,1.0,0.062054361015124855,0.23425436342634948,7,107.15758670347398,1.7857491760933581,7.89021110534668
8,5573.32739079907,206.85326168860482,0.0,1.0,0.06245277345511309,0.23399517667887262,8,117.0945487546167,2.042864359968646,8.920215129852295
9,5577.398331646576,207.1727214287747,0.0,1.0,0.06285069137773402,0.23373710030766787,9,126.06950351299002,2.3004893767266923,10.085819244384766
10,5581.478037361298,207.49290209102148,0.0,1.0,0.06324809473506487,0.2334801319262501,10,134.1787156747229,2.558626503047733,11.111677885055542
11,5585.575753918043,207.81389986564645,0.0,1.0,0.0636449481429449,0.23322427361247405,11,141.50882266160122,2.8172779754759483,12.267735958099365
12,5589.701028968815,208.13592215967964,0.0,1.0,0.06404122074129225,0.23296951978777444,12,148.13780937680724,3.076446276777287,13.44218897819519
13,5593.851983604792,208.45894286241523,0.0,1.0,0.06443691564800753,0.23271586963092242,13,154.13588434983762,3.3361344364681615,14.48840594291687
14,5598.026135267042,208.78291254143008,0.0,1.0,0.06483200843273343,0.2324633232384919,14,159.56623386064152,3.5963454389704705,15.462192058563232
15,5602.226217599544,209.1078849342114,0.0,1.0,0.06522648523946929,0.23221188861454095,15,164.48572166993722,3.857082168640535,16.40037703514099
