# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-04 10:56:45
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,501.6149235953888,1.0732166747709826,0.0,1.0,0.2407,0.42750849114374323,0.42278122901916504
1,6696.244048238761,489.05262848530714,1.0803171934802214,0.0,1.0,0.24024718193990546,0.42652884636165245,0.8105752468109131
2,6291.657286755763,475.36203182664303,1.0870424522464797,0.0,1.0,0.23982342414971797,0.42561844383210634,1.2224092483520508
3,5890.238895699198,459.93967275655586,1.0933840438330962,0.0,1.0,0.23942782679766406,0.424773139866156,1.6351251602172852
4,5527.078503705079,444.6903608028308,1.0993271646760279,0.0,1.0,0.23906101494041054,0.4239895036476272,2.0655901432037354
5,5202.282514055792,430.137127120492,1.1048821646538431,0.0,1.0,0.23872137562260215,0.42326324796896686,2.4733450412750244
6,4911.38337213376,416.38928165591943,1.1100527504169087,0.0,1.0,0.2384067796441682,0.4225900419483689,2.8901941776275635
7,4650.3541127272865,403.4390280809628,1.1148516788877811,0.0,1.0,0.23811493138701342,0.4219654816538581,3.2973103523254395
8,4416.404950858749,391.2689127522366,1.1192912231900374,0.0,1.0,0.23784410838761808,0.42138607604250805,3.7068653106689453
9,4206.748632492468,379.82781690558846,1.123381003642803,0.0,1.0,0.23759319560224987,0.4208490010545159,4.115315198898315
10,4019.103849627615,369.0824042382014,1.1271186750575084,0.0,1.0,0.23736159654911232,0.42035171530298016,4.53087306022644
11,3850.5900225379246,358.9677954497127,1.1304855083187688,0.0,1.0,0.23714852142996795,0.41989244457452685,4.943538188934326
12,3699.055373182177,349.4363495524185,1.1334905220217308,0.0,1.0,0.23695120849729545,0.4194687880276338,5.349804162979126
13,3565.345001128627,340.60182581591215,1.1362211458888951,0.0,1.0,0.23676399356189512,0.41907474916374027,5.762401103973389
14,3447.098905634638,332.4320811253851,1.1387211009163811,0.0,1.0,0.23658330614811562,0.41870423610292956,6.17966628074646
15,3334.750807387658,324.29312125129593,1.1409645598673328,0.0,1.0,0.23640959063063077,0.418353568693182,6.593573093414307
16,3234.0163139984897,316.6928934837262,1.1429460042727497,0.0,1.0,0.23624276351189205,0.41801941681892196,6.994951248168945
17,3144.350449211563,309.65556884219797,1.1446815659680907,0.0,1.0,0.23608260491805758,0.41769775624866823,7.402845144271851
18,3064.8467812329354,303.1713420667924,1.1461968527943325,0.0,1.0,0.23593174688813573,0.4173837606009168,7.82196307182312
19,2994.7020667472625,297.24107274250247,1.1475027146738919,0.0,1.0,0.23579628380765477,0.4170711580309727,8.233761072158813
20,2933.3808957931474,291.8974695787262,1.148561815348393,0.0,1.0,0.2356858835510958,0.416754765895618,8.642699003219604
21,2880.536351764288,287.1872925628018,1.1491933233041067,0.0,1.0,0.2356148189360971,0.4164310361667129,9.056531190872192
22,2833.9543862048645,283.04546689414383,1.1490941475657948,0.0,1.0,0.2355974516954983,0.41610394642442317,9.478962182998657
23,2789.3211858845734,279.2162523543475,1.1480088484227615,0.0,1.0,0.23563894406203448,0.415787502362343,9.876591205596924
24,2742.8429188151304,275.42411231338207,1.145942469498862,0.0,1.0,0.2357257334142095,0.41550042350817357,10.303927183151245
25,2690.386301488564,271.2687300895227,1.1433710560037385,0.0,1.0,0.23581999386680133,0.4152555974917122,10.719358205795288
26,2633.8191565554425,266.6758471199815,1.141127198287315,0.0,1.0,0.23587409194167472,0.41505573545564955,11.129808187484741
27,2565.031386108567,260.8162157679599,1.140120115677456,0.0,1.0,0.23584370329083573,0.4148840202449231,11.565752029418945
28,2499.1789219824377,255.10472521763208,1.1405731177769112,0.0,1.0,0.2357250099151109,0.41471679590971144,11.982239961624146
29,2437.697187922967,249.63859800927221,1.141929690298389,0.0,1.0,0.23555400685367497,0.41454532447042053,12.382431983947754
30,2374.433461435634,243.78169063063996,1.1435651787813834,0.0,1.0,0.23536896008351632,0.41437482529177816,12.807046175003052
31,2303.570263309194,236.95837393472183,1.145180259136942,0.0,1.0,0.23518903658124624,0.4142093154485388,13.21387004852295
32,2240.816560711154,230.75782937347165,1.1466437226162276,0.0,1.0,0.23502344707167347,0.414051214738039,13.612610101699829
33,2184.8522637108595,225.0898872066964,1.1479654746797938,0.0,1.0,0.2348709004371773,0.4138994487525176,14.020990371704102
34,2133.687654703071,219.78802559931955,1.14916257602641,0.0,1.0,0.2347289348232094,0.41375430753321196,14.425335168838501
35,2086.124356475092,214.75550650597964,1.1502749610413643,0.0,1.0,0.23459513015142577,0.41361578175641406,14.841010332107544
36,2041.0334112873134,209.89031569239498,1.1513120936903716,0.0,1.0,0.23446833153604743,0.4134834748577149,15.270055294036865
37,1998.688236747766,205.23398046127616,1.1522739845607863,0.0,1.0,0.23434786579520492,0.4133569632261947,15.726783990859985
38,1958.131092623245,200.69122330675228,1.1531659116832356,0.0,1.0,0.23423323420370945,0.4132357798959994,16.177289962768555
39,1919.953920981379,196.3356130542473,1.15398772039575,0.0,1.0,0.23412505912057607,0.41311904988329984,16.625625133514404
40,1883.6288223778342,192.1254965324226,1.1547291963207273,0.0,1.0,0.23402433156456848,0.41300597453607335,17.077872276306152
41,1849.689791710983,188.12479047261868,1.155389236469754,0.0,1.0,0.23393058911941805,0.4128970065358786,17.53674602508545
42,1817.2805562545075,184.24464717353848,1.1559799486458548,0.0,1.0,0.23384266491564848,0.41279231770965624,17.950180292129517
43,1786.326268359417,180.47837194828577,1.1565113437151993,0.0,1.0,0.2337595233294015,0.4126914909051797,18.356191158294678
44,1757.2383826672954,176.8783473014308,1.1569868037650255,0.0,1.0,0.23368066847685812,0.4125945880663481,18.761481285095215
45,1730.000403178798,173.45189618627563,1.1574150301809774,0.0,1.0,0.23360569028888925,0.41250134943789696,19.19717502593994
46,1704.444141869546,170.18589512884674,1.1577996264981167,0.0,1.0,0.23353442838317934,0.41241163112316537,19.638420343399048
47,1680.989993202144,167.1390259674072,1.1581421577712965,0.0,1.0,0.2334667297265709,0.41232536549534393,20.061908960342407
48,1659.875553283815,164.34944338352074,1.1584476920453775,0.0,1.0,0.2334019886678079,0.4122423642672457,20.485839128494263
49,1641.2040972018106,161.83937860624465,1.1587250950231043,0.0,1.0,0.23333955310535526,0.41216223625195014,20.902406215667725
