# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-02 16:51:58
# Optimizer Type: Momentum-ConFIG
# Loss Type: PE+EPE (Fixed Weights + Momentum + Gradient Norm)
# Learning Rate: 0.1
# Initial Loss: 14291.231936
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   pe_weight: 0
#   epe_weight: 1
#   momentum_beta: 0.8
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,538.4954849198149,0.0,1.0,0.2407,0.42750849114374323,0.5901210308074951
1,7062.844629151391,536.8538820230008,0.0,1.0,0.2404981997867368,0.42534647188618735,1.1893372535705566
2,6884.99884773056,531.5614924878997,0.0,1.0,0.24029945230265948,0.4232518628200251,1.7733960151672363
3,6737.926163197636,526.6788540743273,0.0,1.0,0.2401153451195704,0.4212604469509236,2.3663170337677
4,6611.09821833767,522.3031936675238,0.0,1.0,0.23994761940937853,0.4193636866561368,2.9646341800689697
5,6453.215187980548,516.8661369360058,0.0,1.0,0.23979489554687536,0.41755524376242437,3.577869176864624
6,6214.20147245047,508.16406156703226,0.0,1.0,0.23961452549750878,0.41576230162568945,4.17994499206543
7,6029.25584361741,501.3520652169503,0.0,1.0,0.23947128395406522,0.414105890138533,4.811026334762573
8,5865.024412601766,495.19196658698525,0.0,1.0,0.23934376915515673,0.41253688537806316,5.396360158920288
9,5718.976013425139,489.61209539004386,0.0,1.0,0.23923117625788345,0.4110493641694914,5.971232175827026
10,5589.095946535991,484.54683172189993,0.0,1.0,0.23913268723958025,0.40963800264000777,6.604748010635376
11,5473.778902108788,479.94194874855873,0.0,1.0,0.23904749202277212,0.4082975574841934,8.411273956298828
12,5372.007302892449,475.76270822986055,0.0,1.0,0.23897476290060948,0.4070234265681901,10.423888206481934
13,5283.000193555474,471.9665534668596,0.0,1.0,0.23891353319631836,0.40581150261917076,11.724961042404175
14,5205.80785387256,468.5039284543739,0.0,1.0,0.23886337517983827,0.40465857643181435,12.721086978912354
15,5139.26514563542,465.38140962551597,0.0,1.0,0.23882377674656402,0.40356196967667873,13.707797050476074
16,5082.108268068822,462.6207207591601,0.0,1.0,0.23879416291702915,0.40251881895073216,14.323686122894287
17,5032.250353732955,460.1822305110626,0.0,1.0,0.2387739634969399,0.40152605222694354,14.932919025421143
18,4987.247766336772,457.9083461522858,0.0,1.0,0.23876277127951004,0.40058066120867813,15.562984943389893
19,4953.594375074921,455.95162998459585,0.0,1.0,0.23875940682813437,0.3996792773310968,16.17075824737549
20,4934.448965109504,454.5099918603084,0.0,1.0,0.2387617083814245,0.3988165579647021,16.771953344345093
21,4918.365433619633,452.9182173728791,0.0,1.0,0.23877124665183797,0.39799030598118834,17.38325309753418
22,4906.089838461457,451.5877146283302,0.0,1.0,0.23879030464398152,0.3972015082686017,17.989901065826416
23,4833.550177751155,447.06191244578554,0.0,1.0,0.23882279795473163,0.39645071702383133,18.600536108016968
24,4758.120390073916,442.2367461730984,0.0,1.0,0.2388774872467786,0.39574574034565735,19.204304218292236
25,4696.637442549009,437.9757655555497,0.0,1.0,0.23896945702869174,0.3950874208629052,19.80490016937256
26,4649.734394960218,434.35485913766416,0.0,1.0,0.2391201615982373,0.39447119893710014,20.412996292114258
27,4616.73260600904,431.37098710370225,0.0,1.0,0.2393460773800136,0.3938940344525251,21.022886276245117
28,4596.379500541427,428.9056389576135,0.0,1.0,0.23965957650963005,0.3933575142112587,21.630518198013306
29,4590.094106520538,427.073423823625,0.0,1.0,0.24007019124581028,0.39286845938522436,22.230992317199707
30,4590.925914555843,425.9112493208908,0.0,1.0,0.24058050206108245,0.39244182833584285,22.832380294799805
31,4581.549711103717,425.15081067958437,0.0,1.0,0.24118489346480898,0.39209895841109194,23.477576971054077
32,4546.7754942156935,424.28757887267903,0.0,1.0,0.2418700704586476,0.39186833070282573,24.259672164916992
33,4515.573438542966,423.17997842546265,0.0,1.0,0.24260839008735785,0.3917764167349941,25.09221124649048
34,4618.300306489154,431.03887054233815,0.0,1.0,0.2433355546653668,0.3918159569049212,25.740557193756104
35,4886.538115221449,451.10714162257153,0.0,1.0,0.24395003593356995,0.39190050904494556,26.30822515487671
36,5033.004589656648,459.713667092712,0.0,1.0,0.24436606471215666,0.3919219242641509,26.865846157073975
37,4899.603701608436,450.71088920390474,0.0,1.0,0.24454595273513516,0.3918458728299077,27.45877194404602
38,4685.6933326165345,434.49194171560566,0.0,1.0,0.24451837908065063,0.39173715340313675,28.06276822090149
39,4583.737734621376,425.82562931921507,0.0,1.0,0.2443898776562771,0.39168647886668345,28.645385026931763
40,4576.245143812601,423.895148872225,0.0,1.0,0.2442900461700139,0.3917110028396868,29.272463083267212
41,4611.526163714743,424.50077429982576,0.0,1.0,0.24435304828967364,0.39175933360979426,29.885862112045288
42,4657.390212774733,425.6559876278167,0.0,1.0,0.24460327296640091,0.39179855971599764,30.482163190841675
43,4698.396304120994,426.66261483604393,0.0,1.0,0.2449699255440475,0.39184463800778224,31.07061505317688
44,4734.545557955248,427.57216007164715,0.0,1.0,0.2454399128526322,0.39189142489282003,31.666044235229492
45,4773.448504048427,428.5921099119088,0.0,1.0,0.24602140990803617,0.3919307658928659,32.25891304016113
46,4818.8782984741465,429.859375011222,0.0,1.0,0.2466907547111243,0.39198825815707966,32.84408497810364
47,4871.082624368752,431.4062560773071,0.0,1.0,0.24741401124290677,0.39210064036404063,33.48647713661194
48,4930.670835420628,433.4435592688498,0.0,1.0,0.24816101089998963,0.3922973393075676,34.18148922920227
49,4981.434415057125,436.0020129840183,0.0,1.0,0.24890371628151864,0.39258794761046334,34.774110078811646
50,5040.564569178658,439.33484945552846,0.0,1.0,0.24962003895960694,0.39296848224482617,35.36959218978882
51,5082.942522724599,441.05001429828775,0.0,1.0,0.2502814066102574,0.39340963757659136,35.972708225250244
52,5087.42474953237,440.0345460392717,0.0,1.0,0.2508565454791694,0.3938712164247205,36.56259512901306
53,5052.289037525859,436.3856276539119,0.0,1.0,0.25134032974803433,0.3943343459657481,37.13531017303467
54,5007.5544077583945,432.43972961638895,0.0,1.0,0.25175800716564956,0.3947909367109952,37.70211410522461
55,4971.518046334338,429.41374223905586,0.0,1.0,0.2521499418100956,0.39523005891628177,38.25802803039551
56,4961.018461487663,427.9758790682385,0.0,1.0,0.2525495405101171,0.3956290415739612,38.83051800727844
57,4966.770828038096,427.3206464988878,0.0,1.0,0.2529739189603467,0.395984247766252,39.395562171936035
58,4964.809040235289,426.3255765541102,0.0,1.0,0.2534354977041463,0.39629791310382806,39.957306146621704
59,4951.958041451044,424.7440167683959,0.0,1.0,0.2539355529498963,0.39657772185376894,40.52379107475281
60,4943.632111984615,423.38747602627654,0.0,1.0,0.25446752011380447,0.39684066117335837,41.09512233734131
61,4956.505284318073,422.9625659140584,0.0,1.0,0.2550299055232316,0.39710193200779687,41.664374113082886
62,4983.2392230015585,423.23748828964335,0.0,1.0,0.25561778426965825,0.3973755614442887,42.24007296562195
63,5005.143715339134,423.4567619267015,0.0,1.0,0.25621735851145555,0.39767217324537407,42.819406270980835
64,5017.143656820754,423.28018023466916,0.0,1.0,0.2568173568936184,0.3979975752843555,43.37706804275513
65,5022.225660169846,422.7177780810352,0.0,1.0,0.2574069026481936,0.39834989717550096,43.931809186935425
66,5038.200203957413,422.87030373552903,0.0,1.0,0.25797579423210365,0.39872460333856924,44.6339430809021
67,5075.063348467513,423.8910006774945,0.0,1.0,0.25851785895631635,0.3991159593143602,45.249948263168335
68,5113.489409018468,424.80230056608707,0.0,1.0,0.259027657401226,0.39951008219551126,45.844823122024536
69,5136.709160353663,424.9315883920438,0.0,1.0,0.25950274771473664,0.3998952139232231,46.42883920669556
70,5146.354328344631,424.16680126878725,0.0,1.0,0.2599450864734475,0.4002605587554547,47.014764070510864
71,5170.476503175558,423.8893617048102,0.0,1.0,0.2603634779357298,0.40060322033303847,47.60166311264038
72,5216.770000454033,424.48867838324736,0.0,1.0,0.2607716844599832,0.40092301460089536,48.191232204437256
73,5273.195507057519,425.4519833986623,0.0,1.0,0.26118387082350863,0.40122374432206365,48.78762602806091
74,5330.010356092396,426.67343328020246,0.0,1.0,0.26160735780546307,0.40151464096583384,49.382580041885376
75,5382.297045149854,428.01933336288346,0.0,1.0,0.2620434998366314,0.4018045375005451,49.97550702095032
76,5428.699801709128,428.98395716647667,0.0,1.0,0.26248898365788814,0.4020917508315297,50.57636618614197
77,5480.896912808202,429.91488447232416,0.0,1.0,0.26293468965059164,0.40236675868841276,51.17405319213867
78,5541.200914707084,431.149776242242,0.0,1.0,0.26336670755864483,0.4026247377741141,51.77674317359924
79,5596.425539234575,432.1019827989384,0.0,1.0,0.2637820400939081,0.40287154601145986,52.373189210891724
80,5639.967941189118,432.4738397809661,0.0,1.0,0.26417961246688815,0.4031077753956766,52.97735619544983
81,5676.711212879922,432.7601981368453,0.0,1.0,0.2645586583413891,0.40333154201890153,53.59474015235901
82,5727.985591631192,433.7655483357519,0.0,1.0,0.2649253720157818,0.40354935634863986,54.198941230773926
83,5781.207262799432,434.61714401515206,0.0,1.0,0.2652845866484195,0.40376387791289836,54.81595325469971
84,5822.184607961519,434.8831211712234,0.0,1.0,0.26563819444229264,0.40397506133081085,55.421619176864624
85,5852.7633634132835,434.75701855339565,0.0,1.0,0.265986331534127,0.4041811288623075,56.0202853679657
86,5883.0107648650755,434.83471422450936,0.0,1.0,0.2663324766573644,0.4043851904339111,56.61738324165344
87,5918.4328529762115,435.0682020312996,0.0,1.0,0.26667737852139284,0.4045863747955238,57.21780037879944
88,5964.253111850852,435.6424867433672,0.0,1.0,0.26701755098584606,0.40477997953636013,57.81872820854187
89,6010.967206224781,436.24153047970634,0.0,1.0,0.2673493612302138,0.4049604041461296,58.40805411338806
90,6049.743197337315,436.47833979264954,0.0,1.0,0.2676725913970674,0.405128965639703,59.00722932815552
91,6080.98862018772,436.40703913494764,0.0,1.0,0.26798473792102445,0.4052824608269045,59.60703420639038
92,6116.551541256864,436.4893554020356,0.0,1.0,0.2682881968643195,0.40542209273150737,60.20050311088562
93,6162.3119898057375,436.91237425868206,0.0,1.0,0.2685903386375568,0.4055575053290877,60.79067325592041
