# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-02-08 17:04:40
# Optimizer Type: Momentum-Edge-ConFIG
# Loss Type: PE+EPE (Fixed Weights + Momentum)
# Learning Rate: 0.1
# Initial Loss: 14291.231248
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   pe_weight: 0.8
#   epe_weight: 1
#   momentum_beta: 0.8
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,12862.108054532573,855.8855364427989,0.0,1.0,0.2407,0.42750849114374323,0.40655517578125
1,11455.773137369242,815.9096086758396,0.0,1.0,0.24008834436492274,0.4261787380646867,0.8304650783538818
2,10085.149366378857,762.6203053472926,0.0,1.0,0.23951550151612438,0.42500329539551135,1.2592620849609375
3,8991.809734220125,713.1576789276887,0.0,1.0,0.2390283424680206,0.42402168461444334,1.6850380897521973
4,8110.799761172217,669.5479500864656,0.0,1.0,0.23861895230168373,0.42319694601714986,2.1059610843658447
5,7391.7370598782945,634.5619587891392,0.0,1.0,0.23827433095857145,0.4224996931648448,2.5358352661132812
6,6691.812698195544,588.6051877648482,0.0,1.0,0.23786136956161283,0.42182103573824664,2.966663122177124
7,6167.268622012847,554.1795027257025,0.0,1.0,0.23757359520229682,0.42130191785937066,3.3955068588256836
8,5725.8334522543155,523.0305823219035,0.0,1.0,0.23733735563683542,0.42086777362209055,3.821970224380493
9,5370.706361699848,496.1480117624098,0.0,1.0,0.23714705431666108,0.4205053702969694,4.253693103790283
10,5087.343158276846,473.37205884345605,0.0,1.0,0.23699353561212527,0.420196710852908,4.678666114807129
11,4862.437745367299,454.4818445812132,0.0,1.0,0.23686819938455342,0.4199234573511599,5.0985939502716064
12,4685.405568324613,438.46693739694433,0.0,1.0,0.23677133690358262,0.41966870138159684,5.510892152786255
13,4574.72999941655,426.56836844938863,0.0,1.0,0.23671983642061697,0.41940173139311526,5.943989992141724
14,4523.539423542939,418.15119408912074,0.0,1.0,0.23675341237618047,0.41908991058786643,6.373308181762695
15,4538.9884901575515,412.82510430114826,0.0,1.0,0.2369116290018275,0.4187353000187065,6.808416128158569
16,4570.171557911901,409.2258665896321,0.0,1.0,0.23721813110129472,0.41839487401573827,7.327267169952393
17,4490.20490104254,406.05747251127036,0.0,1.0,0.23768421830051922,0.41818238152722575,8.475857257843018
18,4353.217157506882,403.53664268758916,0.0,1.0,0.23829262358726455,0.41822685135191995,9.950879096984863
19,4994.534484761458,466.47952849256717,0.0,1.0,0.23886988755666916,0.41850405116435496,11.079894065856934
20,6245.7273044990125,515.131107070927,0.0,1.0,0.23908057807010372,0.4187070056418647,11.933356046676636
21,6122.528933914689,464.5871995255128,0.0,1.0,0.23870271004192903,0.418600077344964,12.808876991271973
22,5154.619602951931,415.277012063113,0.0,1.0,0.23789628812627642,0.4183265968094419,13.31277585029602
23,4262.611191357995,363.00503174235934,0.0,1.0,0.23696757282783182,0.4180996802734109,13.790641069412231
24,3825.237065944582,338.26001030479136,0.0,1.0,0.23622344063852746,0.4179458544240919,14.24682903289795
25,3590.42154561231,317.70357244761914,0.0,1.0,0.23569433073924345,0.41780355912776856,14.69075608253479
26,3528.271710297372,305.5028226495838,0.0,1.0,0.23538363652803637,0.4176846359313425,15.15079402923584
27,3567.7431229643025,300.2551242997495,0.0,1.0,0.23526211941246808,0.4175474234882782,15.590149164199829
28,3669.854356787804,302.73709888638064,0.0,1.0,0.23536705642125685,0.41734730177798685,16.017266273498535
29,3803.153454865158,314.3986345387193,0.0,1.0,0.23578810222469285,0.41710976245116266,16.444003105163574
30,4114.850042367128,351.1060017953297,0.0,1.0,0.23651499900152947,0.4169847253307191,16.867313146591187
31,4795.178982566394,384.55984397296805,0.0,1.0,0.2374406568521387,0.4170818769533196,17.29531693458557
32,6053.799378128764,426.3087017215705,0.0,1.0,0.23833205151352235,0.4174626877797926,17.721662998199463
33,7534.344417287071,406.65328919870706,0.0,1.0,0.23888019303390043,0.4179252853917918,18.141025066375732
34,7917.209584856,389.6743384588008,0.0,1.0,0.2389299984202399,0.4182400536685108,18.55952525138855
35,7460.074208272825,384.0479877961288,0.0,1.0,0.2385371531112807,0.41829067353905086,18.986210107803345
36,6446.156022224457,364.52704486657257,0.0,1.0,0.2378276921501942,0.41811407388590854,19.41823101043701
37,5515.907923483457,348.6293080042652,0.0,1.0,0.23705137802035198,0.4178857997865158,19.841618299484253
38,4769.209456530239,323.1319569700615,0.0,1.0,0.23637144120068246,0.41769872945226083,20.276190996170044
39,4488.221201391176,311.9831614643219,0.0,1.0,0.23593087702793492,0.4175875556583702,20.70435404777527
40,4351.297859465271,306.49486143574387,0.0,1.0,0.235675128355757,0.4174857276179957,21.141557931900024
41,4269.231783230016,305.0626704878228,0.0,1.0,0.2355905212326679,0.4173709657528313,21.56519913673401
42,4196.114795466208,302.27952501476005,0.0,1.0,0.23567002898489064,0.41724070439924094,21.985172986984253
43,4225.137558896168,306.6411348472856,0.0,1.0,0.23590308931728476,0.41708865090310754,22.486814975738525
44,4305.681877518309,311.62428399076055,0.0,1.0,0.23628769190271554,0.4169206970676392,22.907979011535645
45,4323.199552944164,312.98950195255406,0.0,1.0,0.23678542862270377,0.4168066562141681,23.32748508453369
46,4388.0465699823735,319.1492558466266,0.0,1.0,0.23730047648226166,0.41681437691213824,23.76818609237671
47,4734.002241059166,345.63345369172646,0.0,1.0,0.23767778646871268,0.4169077425654039,24.207289218902588
48,5034.755734226051,348.7538115893412,0.0,1.0,0.23779394132040055,0.41700675736129894,24.645708084106445
49,5012.0007487517905,344.7347373981656,0.0,1.0,0.2375986915701428,0.4170643568473539,25.08874487876892
50,4707.641626856957,338.56989330782875,0.0,1.0,0.23713819649850548,0.41705506844849843,25.54281711578369
51,4069.087975125478,303.62603236446876,0.0,1.0,0.23652531017308617,0.4169774579102546,25.991960048675537
52,3510.2003962414387,261.8167866794698,0.0,1.0,0.23596194254058497,0.4168796755612025,26.409141063690186
53,3175.253846397244,232.04010070256913,0.0,1.0,0.2355770559865437,0.4168098367472567,26.871227264404297
54,2997.3877915887324,214.77941025466944,0.0,1.0,0.23541729684460674,0.4167707130280598,27.311098098754883
55,2916.233842594487,210.31254160401588,0.0,1.0,0.23550951742012147,0.4167381527747714,27.743641138076782
56,2921.512714256113,219.28780641304417,0.0,1.0,0.23585406275728635,0.41671274240508427,28.176550149917603
57,3132.505473329019,247.24987155102954,0.0,1.0,0.236409470664035,0.4167259761021224,28.611643075942993
58,3790.9792639153507,298.9401628702441,0.0,1.0,0.2370662172476683,0.41683176335133665,29.038201093673706
59,4580.487251570798,331.3788879251971,0.0,1.0,0.23765863936044293,0.41704863457539504,29.462578296661377
60,5178.709019881513,343.2238818871905,0.0,1.0,0.23796668343247881,0.4172727449722068,29.920274257659912
61,5324.5883286068165,354.4840992186454,0.0,1.0,0.23789241706927086,0.4174109910941158,30.366695165634155
62,4993.5357812534985,348.28109636272166,0.0,1.0,0.2374816963901418,0.41741593884380956,30.79577898979187
63,4722.991057194569,355.2955260370734,0.0,1.0,0.236951582367572,0.41732077555950337,31.225106239318848
64,4719.009948076486,378.24801752283884,0.0,1.0,0.23645478492480476,0.4172062273285288,31.650068044662476
65,4418.733044098331,362.0157560207018,0.0,1.0,0.23608754411061375,0.4171112853012081,32.07457113265991
66,4146.992041311324,341.92431118171896,0.0,1.0,0.23586523768650922,0.41704989110563334,32.49575901031494
67,4028.22961477972,335.8602173939897,0.0,1.0,0.23573798768901974,0.41699617775380254,32.92261719703674
68,3979.2579979220445,333.4378523124768,0.0,1.0,0.23571352462670667,0.4168965875713447,33.33969211578369
69,3886.7638355187178,327.1942223838058,0.0,1.0,0.23580640294594474,0.4167820471215485,33.75933003425598
70,3972.446475274505,338.7402077698323,0.0,1.0,0.2359718884095836,0.4167297082264916,34.17441511154175
71,4360.19925574847,362.0237484042626,0.0,1.0,0.23612267513881316,0.41675695433902105,34.63131594657898
72,4740.701604162626,375.6903222261561,0.0,1.0,0.23613631623472411,0.4167859240173184,35.086689949035645
73,4721.533908928636,359.3732357665379,0.0,1.0,0.23596038197809976,0.41673801116874604,35.52943205833435
74,4470.082195056561,342.1737283051465,0.0,1.0,0.23566557455017317,0.4166377044141081,35.95870804786682
75,4171.798924196388,330.4743256335307,0.0,1.0,0.23536178827867152,0.416510873392091,36.38188695907593
76,3949.8764967978072,325.0796377516247,0.0,1.0,0.2351514213247188,0.4163795045876832,36.81217408180237
77,3706.304335311672,305.4455799656769,0.0,1.0,0.235071225366569,0.41628047402970747,37.24646615982056
78,3641.24610459875,301.8068448829886,0.0,1.0,0.23511722066808874,0.4162727754877812,37.67270016670227
79,3840.166920712626,317.0551051336788,0.0,1.0,0.23524764115201693,0.4163065826289022,38.099234104156494
80,4100.891819496415,330.6001485643261,0.0,1.0,0.23542794263972927,0.4163205948367709,38.53169512748718
81,4255.900404400007,343.49814159696314,0.0,1.0,0.23562305040978873,0.41632138054892914,38.96829795837402
82,4360.8336254228525,348.3129133671797,0.0,1.0,0.23577906590872874,0.4163300287485323,39.40266799926758
83,4506.561721177422,352.38788316325235,0.0,1.0,0.23585786437950557,0.4163606843742954,39.83614206314087
84,4578.830674989262,355.5609363515816,0.0,1.0,0.23579634580001196,0.4163862872048362,40.26302528381348
85,4595.474255395056,361.5403982154588,0.0,1.0,0.2356176149109908,0.4163866130860737,40.698652267456055
86,4466.079617219524,355.1055659740928,0.0,1.0,0.2353776165402644,0.41637369950849906,41.11992025375366
87,4355.9461128628245,345.94840458402524,0.0,1.0,0.2351343416925171,0.41634598909057813,41.54292702674866
88,4309.98373749412,337.1241539822043,0.0,1.0,0.23495838417100412,0.41628450576597864,42.00870203971863
89,4164.728913389088,329.1873806346498,0.0,1.0,0.23489782190002398,0.4162077421243847,42.42903709411621
90,4084.914052311743,329.509756410815,0.0,1.0,0.23495434002308824,0.41615088001485756,42.86533713340759
91,4174.347978278918,339.81252320234273,0.0,1.0,0.2351015077898252,0.4161152614757322,43.30378222465515
92,4313.631369468427,347.57773347089915,0.0,1.0,0.23531054481696448,0.4160902836038256,43.72731804847717
93,4362.438051287647,344.35187437330643,0.0,1.0,0.2355313436081796,0.41608402660813976,44.147621154785156
94,4493.461522209188,354.6756500040195,0.0,1.0,0.23568557922239894,0.41612015885823395,44.583824157714844
95,4509.792630127191,355.76424702967194,0.0,1.0,0.23570716870057246,0.41618341371758016,45.01529502868652
96,4408.029727033928,348.2681428462534,0.0,1.0,0.2355467429855952,0.4162180567653553,45.44355916976929
97,4236.429964323031,337.01318361287804,0.0,1.0,0.23526204898995146,0.416174331862976,45.87283992767334
98,4005.2330937065417,330.336060813613,0.0,1.0,0.23498127656936363,0.4160875722482841,46.294548988342285
99,3705.4630035617483,309.4683216021768,0.0,1.0,0.2347813095852342,0.4160150277025909,46.71934509277344
