# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-15 16:17:56
# Optimizer Type: momentum
# Loss Type: Comb(w=0)
# Learning Rate: 0.01
# Initial Loss: 2974.620282
# Target Shape: 1000x1000_cell1600_comb
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,2974.6202824890006,195.0233811937668,0.0,1.0,0.061456,0.2401648601773374,0.0,0.9612069129943848
1,2979.512195686623,195.56568921408305,0.0,1.0,0.06141451359459793,0.23996200921446095,1.9502338119376406,1.9290728569030762
2,2988.9934469230084,196.60165490545464,0.0,1.0,0.06133553744977156,0.23957709930753185,3.7108666670378563,2.912012815475464
3,3002.9531686557116,198.0919538762,0.0,1.0,0.06122252978035385,0.23902921432622204,5.305791566837034,3.865217924118042
4,3015.022731283887,199.29853978630084,0.0,1.0,0.0610784742277099,0.23833578791819346,6.75611404404661,4.825686931610107
5,3019.884858533847,199.26075597444446,0.0,1.0,0.060906283830209094,0.23751348564015973,8.073459435209523,5.7798988819122314
6,2989.9267054104553,198.98239399029652,0.0,1.0,0.060709241311681525,0.23657926259545634,9.25858708978132,6.736737012863159
7,2954.0001685793773,198.35832447269613,0.0,1.0,0.060490421129822,0.23554909814375474,10.322156714454215,7.71135687828064
8,2921.4529763843566,197.2757104787792,0.0,1.0,0.06025272996693072,0.2344381304645675,11.27273504442401,8.665388822555542
9,2860.219635042732,195.61884229241514,0.0,1.0,0.059998949466637974,0.23326081689173703,12.116925901989845,9.628725051879883
10,2784.367402745572,193.27629302345736,0.0,1.0,0.05973176629745512,0.23203105264675913,12.85953775214297,10.596009016036987
11,2669.7179086307606,190.12568510734258,0.0,1.0,0.05945382204654967,0.23076233417009986,13.503798658490854,11.556748867034912
12,2557.055988173074,186.10405653742663,0.0,1.0,0.059167769698804246,0.22946776948844597,14.051377323799482,12.535204887390137
13,2447.9373513341848,181.12525630582317,0.0,1.0,0.058876285895007735,0.22816037449682464,14.503100909987484,13.484246969223022
14,2344.749541404128,175.19597408696242,0.0,1.0,0.058582091884989355,0.22685298927592298,14.85873002301172,14.459872007369995
15,2245.872826279858,168.45914506504838,0.0,1.0,0.05828802494736049,0.22555838951164958,15.117923613167894,15.418897867202759
16,2139.8889751045467,161.1425065621965,0.0,1.0,0.057997011972161026,0.22428944624492145,15.281544144955829,16.372026920318604
17,2048.3104619874416,153.50504947910105,0.0,1.0,0.057712139444265516,0.22305936722006506,15.352329771418692,17.3526349067688
18,1962.2087394636274,145.82255300926934,0.0,1.0,0.0574363435626315,0.22188027449742867,15.335005392735264,18.31108570098877
19,1891.1826272655721,138.3855212195115,0.0,1.0,0.05717270656444271,0.2207642805199962,15.236323260696595,19.270927906036377
20,1829.2826911927732,131.48325596088108,0.0,1.0,0.05692419620074286,0.21972265327264232,15.065171763228072,20.232560873031616
21,1774.000838648697,125.34430922251896,0.0,1.0,0.05669361746337196,0.21876521372599364,14.8325418890338,21.194694995880127
22,1732.094912897479,120.09166037208865,0.0,1.0,0.056483688396299754,0.21790020584671715,14.551017655227454,22.1694278717041
23,1682.4735578428179,115.78564342869741,0.0,1.0,0.05629623480404493,0.21713278924334475,14.233951331984871,23.139030933380127
24,1638.4850718369748,112.45611700157255,0.0,1.0,0.05613234578037269,0.21646434926624916,13.894791269555826,24.10423994064331
25,1607.5114356113686,110.11394013002915,0.0,1.0,0.05599554908274637,0.2158928019447397,13.546852180217035,25.057179927825928
26,1568.7618224513815,107.90388897267047,0.0,1.0,0.05587219732583711,0.21535167257044824,13.203660772374878,26.021156787872314
27,1540.2486262328907,106.21875271414808,0.0,1.0,0.05576946681955952,0.21486812026951607,12.866359557789147,26.983484983444214
28,1520.8916336167476,105.21684573862349,0.0,1.0,0.05568984176680417,0.21445192376141461,12.54135895416146,27.944159984588623
29,1507.8530491410606,104.82684440612192,0.0,1.0,0.055633064241825805,0.2141021807681581,12.237149470818455,28.912267923355103
30,1499.5993870215657,104.96825492071837,0.0,1.0,0.05560241138359456,0.21381589365989215,11.96097468342362,29.853859901428223
31,1496.19587164639,105.59643888632299,0.0,1.0,0.05559555497266397,0.21358536028694192,11.719061602878536,30.823213815689087
32,1496.381316572263,106.6515011938804,0.0,1.0,0.05561001843241439,0.21340685595533915,11.515832912685944,31.78869891166687
33,1490.7306234095638,108.05374229692804,0.0,1.0,0.05564140717042831,0.21327348266971713,11.353845231556114,32.75313591957092
