# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2025-12-25 16:05:41
# Optimizer Type: momentum
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 86.513461
# Target Shape: 100x100_t100_inverse_stage1
# Optimizer Parameters:
#   momentum: 0.9
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,86.51346097539336,20.028888430374963,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0.0,0.006939888000488281
1,86.11869755888613,19.970463523766732,0.0,0.998319142594815,0.20712797227626234,0.4041084598307898,0.20028888430374986,0.014156103134155273
2,85.38931541302075,19.863314168710705,0.0,1.0,0.20701187950201633,0.40375882240177513,0.37996401200184904,0.022635936737060547
3,84.361503223438,19.701876455435084,0.0,1.0,0.2067704043483483,0.4031190616472541,0.54059619877417,0.029620885848999023
4,82.99999686404497,19.467571706195525,0.0,1.0,0.20638561145791845,0.40216433306534577,0.6835413198518231,0.039351701736450195
5,81.38273514066809,19.173771319187466,0.0,1.0,0.20590384890192612,0.4009956263567945,0.8098310253642819,0.056529998779296875
6,79.57661254361588,18.82810935240075,0.0,1.0,0.20534790080898016,0.3996675027595619,0.9205236470046854,0.06343197822570801
7,77.65787098207721,18.442594548105916,0.0,1.0,0.20472944378579896,0.39821216434948803,1.0166445253091496,0.07005786895751953
8,75.65930136756168,18.017475016715185,0.0,1.0,0.20405851814038856,0.3966579230070133,1.0992333007525996,0.07863283157348633
9,73.61180546188108,17.553384147589565,0.0,1.0,0.20334347439601366,0.3950288950446367,1.1692250407918308,0.08499884605407715
10,71.55466771662573,17.055081895124207,0.0,1.0,0.20259303014038774,0.39334885209984516,1.2274648988848704,0.09120798110961914
11,69.51838627923725,16.526053007232697,0.0,1.0,0.20181493109985396,0.391638735184447,1.2747579882834834,0.12600278854370117
12,67.51986076323384,15.96685601159781,0.0,1.0,0.20101622276893572,0.38991673757987405,1.3118603274744873,0.13290905952453613
13,65.43728342804395,15.322719858453,0.0,1.0,0.20020336161747776,0.3881987526443027,1.3394536431531312,0.14275574684143066
14,63.45997301547371,14.663076853150194,0.0,1.0,0.19938338887091772,0.38649963338355003,1.3575948858201343,0.15190768241882324
15,61.6073353056273,13.998027762373214,0.0,1.0,0.1985639807031003,0.38483387631475624,1.3670234993659036,0.15998482704162598
16,59.89234860073365,13.338269636691322,0.0,1.0,0.1977515378099342,0.38321395202587905,1.3684980212913544,0.1719038486480713
17,58.321851324990526,12.69446915256248,0.0,1.0,0.1969518386718185,0.38164918646996143,1.362800902565232,0.17824888229370117
18,56.898599556988344,12.077627530498539,0.0,1.0,0.196170808771088,0.3801476685584734,1.3507376211830733,0.19999098777770996
19,55.62127866187441,11.498088912446914,0.0,1.0,0.19541352484933802,0.37871553126972607,1.333141666430385,0.21767282485961914
20,54.483830598167984,10.96398111756353,0.0,1.0,0.19468393177139087,0.37735613110136806,1.3108715952582821,0.23164081573486328
21,53.47305135533636,10.478684284113067,0.0,1.0,0.19398622149066708,0.37607275205250235,1.2847950377198987,0.23943495750427246
22,52.57748533351349,10.045664367427328,0.0,1.0,0.1933243343881287,0.37486746954696126,1.2557486967505613,0.24838495254516602
23,51.7843720479369,9.665290375919158,0.0,1.0,0.19270060945600584,0.3737396987629833,1.2245543677766348,0.258220911026001
24,51.07720611251826,9.333409155387812,0.0,1.0,0.1921167632166859,0.37268868944602734,1.1919952832302856,0.2656838893890381
25,50.44241783462067,9.04590199085341,0.0,1.0,0.19157502490692813,0.371712686267445,1.1587755617469804,0.27310800552368164
26,49.86447704934159,8.79516167245644,0.0,1.0,0.19107678376393245,0.3708107999989186,1.1255307180026095,0.280958890914917
27,49.31136474595625,8.56003377203002,0.0,1.0,0.19062258342916172,0.36997995390774024,1.0927908381939524,0.2885289192199707
28,48.80655395091004,8.356962180864134,0.0,1.0,0.19021198945924317,0.3692164038940225,1.0607994133922642,0.29509997367858887
29,48.35103425752094,8.186378647256001,0.0,1.0,0.18984410097063895,0.3685166116391475,1.030011088203785,0.3017847537994385
30,47.936256778673204,8.041685852987037,0.0,1.0,0.18951693911161743,0.367876644934758,1.0008593138413755,0.3082849979400635
31,47.54317217260528,7.908124619003932,0.0,1.0,0.1892314133103741,0.3672917597451175,0.9736442017490701,0.3145327568054199
32,47.1625810404475,7.777502487902855,0.0,1.0,0.1889847839043336,0.36675496598406776,0.9484321242334428,0.3208446502685547
33,46.806543009128944,7.658392973700135,0.0,1.0,0.1887751349522804,0.36626305467012454,0.9251375650688008,0.3275740146636963
34,46.4686126138179,7.546128643872883,0.0,1.0,0.1885982341349812,0.3658143533238804,0.9037663326871973,0.37232279777526855
