# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-14 19:58:17
# Optimizer Type: cg
# Loss Type: Hybrid(EPE=0.5)
# Learning Rate: 0.01
# Initial Loss: 61.704877
# Target Shape: 100x100_t100_inverse_comb
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,direction_norm,beta,time_elapsed
0,61.70487677180756,17.52749899296246,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0,0.006273984909057617
1,61.5194391617875,17.483375752115613,0.0,0.9981003569288226,0.20713690483149577,0.4041275433987536,1,0.014105081558227539
2,61.33770595360761,17.439611010747566,0.0,1.0,0.20708943951481842,0.40397134182173616,2,0.037320852279663086
3,61.160061238414826,17.397916492880366,0.0,1.0,0.20703667672215662,0.4038062278487563,3,0.04976296424865723
4,60.981162092330464,17.35673567455892,0.0,1.0,0.20697354503175575,0.4036221306117031,4,0.0798649787902832
5,60.794123640365456,17.312926528639114,0.0,1.0,0.20689753664560986,0.40341392523435277,5,0.1013028621673584
6,60.600365233738636,17.26644339397471,0.0,1.0,0.2068121736293622,0.40318832564000895,6,0.11252689361572266
7,60.40239411456013,17.218588857518636,0.0,1.0,0.20672031854226788,0.40295085235583156,7,0.14467287063598633
8,60.200689588621394,17.169210414095932,0.0,1.0,0.20662464817525897,0.4027067184148869,8,0.1515979766845703
9,59.996732777319565,17.118621510438903,0.0,1.0,0.20652632836134271,0.4024581618007654,9,0.15846800804138184
10,59.792628694993994,17.067503073863445,0.0,1.0,0.20642637449312587,0.40220714072454494,10,0.17633605003356934
11,59.58839169794993,17.015864318530245,0.0,1.0,0.20632533971643502,0.40195471970433816,11,0.18494391441345215
12,59.38533644253733,16.964082415753943,0.0,1.0,0.2062241532467463,0.4017027157600855,12,0.20147395133972168
13,59.183858831439856,16.912227251333103,0.0,1.0,0.20612290176279927,0.4014512873098222,13,0.20799589157104492
14,58.984086377902905,16.860353434018112,0.0,1.0,0.20602169228796666,0.40120063616324075,14,0.22383999824523926
15,58.7855195638604,16.808326208971227,0.0,1.0,0.20592043220850018,0.4009505700015086,15,0.23307585716247559
16,58.58839570169215,16.7562518039797,0.0,1.0,0.20581933952661102,0.40070150708853053,16,0.23983097076416016
17,58.39284232290393,16.704179993573337,0.0,1.0,0.20571840658142543,0.4004534188419087,17,0.2507340908050537
18,58.19886037786169,16.652102870824283,0.0,1.0,0.20561769846912611,0.4002064321869122,18,0.2576260566711426
19,58.00653507541089,16.600046764485196,0.0,1.0,0.20551733938889982,0.39996078450944306,19,0.2639749050140381
20,57.8157885925758,16.54799883455582,0.0,1.0,0.20541728790997718,0.39971638795278697,20,0.27028989791870117
