# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-14 19:12:16
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 0.01
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.527552177696,204.32784712210497,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,1.0838608741760254
1,5569.4575587528225,207.05885976951313,0.0,1.0,0.05924162621981709,0.23471612673625294,1,20.432784712210328,0.25361626871967774,2.1136832237243652
2,5579.58270923762,209.54717588620147,0.0,1.0,0.05922813496427622,0.23334014645830237,2,39.09519845809408,0.5134932928039433,3.2382020950317383
3,5433.616913498903,209.42631415968518,0.0,1.0,0.05921339124812351,0.23197159717801816,3,56.13994858452707,0.7791023032360536,4.316970109939575
4,5286.4495385863665,209.0124129746311,0.0,1.0,0.05919835924394128,0.23061360083813126,4,71.46745415109751,1.044125529458461,5.315333127975464
5,5140.2936175650975,208.31583940664345,0.0,1.0,0.059183376489161096,0.2292684149225794,5,85.21860600051667,1.3077719264969982,6.367422103881836
6,4995.7277714211605,207.32253269986504,0.0,1.0,0.05916855322388249,0.22793787670892401,6,97.52219838436643,1.569287389949532,7.337951183319092
7,4853.241175362146,206.0188550257692,0.0,1.0,0.05915393480865323,0.22662342837735203,7,108.49311521737393,1.827891781075083,8.305919885635376
8,4713.30479437558,204.39364997452552,0.0,1.0,0.0591395410485772,0.22532643191270482,8,118.23358947118987,2.082783925553778,9.334357023239136
9,4576.380354264714,202.43886600605902,0.0,1.0,0.05912537804273534,0.22404810784620294,9,126.83463050636496,2.333153331356912,10.650207996368408
10,4442.321063133615,200.12981878459613,0.0,1.0,0.05911146835888027,0.22278971954124888,10,134.3773872493468,2.578195231748018,12.079730033874512
11,4311.838706035798,197.4706053130137,0.0,1.0,0.05909790836570298,0.22155263303631145,11,140.93236443148228,2.817076628395645,13.332238912582397
12,4185.730841615868,194.47677819758684,0.0,1.0,0.05908484003215946,0.22033802411349412,12,146.56335143397484,3.0490123934565347,14.481167078018188
13,4064.410538021889,191.1589241509119,0.0,1.0,0.059072400979860315,0.2191474550995023,13,151.32917028109415,3.2732991792548187,15.586720943450928
14,3948.4516507290805,187.54281728462095,0.0,1.0,0.05906089387153764,0.21798301693492375,14,155.2835901651024,3.489304722890098,16.66524314880371
15,3838.320330633022,183.65900150251036,0.0,1.0,0.05905068433140098,0.21684700285944827,15,158.4773054615667,3.696502669168297,17.72212505340576
16,3734.135809905153,179.52838836343543,0.0,1.0,0.05904208689571231,0.21574120168456337,16,160.9586579660117,3.8944814299792467,18.707882165908813
17,3637.1625804867663,175.24386418029573,0.0,1.0,0.05903559697020375,0.21466838495512938,17,162.7728372015121,4.0829214850027125,19.7087619304657
18,3547.9520179445126,170.87820612569965,0.0,1.0,0.059031892929720275,0.21363185341277655,18,163.9695004215048,4.261738716236517,20.778280019760132
19,3466.5773247275915,166.48613165519896,0.0,1.0,0.0590317140299444,0.2126351046103173,19,164.60029176347246,4.431020677482545,22.229044198989868
20,3393.3536776637734,162.14766486817445,0.0,1.0,0.05903582280487952,0.211681704301874,20,164.7168860790021,4.59097487828143,23.709535121917725
21,3328.835045197706,157.96731760591248,0.0,1.0,0.05904491873699379,0.21077489015999185,21,164.37368858566543,4.741962414239642,25.071577072143555
22,3272.7590673101035,154.00320091037324,0.0,1.0,0.05905929834278405,0.20991606125967815,22,163.63017673228214,4.884523175923879,26.22256302833557
23,3224.835525433292,150.3075828530049,0.0,1.0,0.05907920643207876,0.2091066399728928,23,162.5459865373131,5.019273307674638,27.273825883865356
24,3184.5799122132776,146.91666187174914,0.0,1.0,0.05910477392500044,0.20834736373028323,24,161.18046929816055,5.146881715108598,28.30803394317627
25,3151.494707829602,143.85871335833912,0.0,1.0,0.05913613949686364,0.20763865838746348,25,159.59134090455038,5.268034456192041,29.323101043701172
26,3124.9211089125215,141.14069275107303,0.0,1.0,0.05917315806608063,0.20697987368968848,26,157.83435465846304,5.383421458762133,30.43342614173889
27,3104.3227532974443,138.77164385707812,0.0,1.0,0.05921584921126473,0.20637053686346407,27,155.9612948032498,5.493702693732299,31.498745918273926
28,3089.059939048691,136.7448475237064,0.0,1.0,0.05926404105167519,0.20580925409549258,28,154.02091753806857,5.599519566600915,32.50175189971924
29,3078.569481191621,135.04938226772055,0.0,1.0,0.05931748660396297,0.20529437100161615,29,152.05762435700294,5.7014790474232795,33.50025796890259
30,3072.493645350604,133.68505764647645,0.0,1.0,0.05937628481667849,0.20482594129199497,30,150.1111169951913,5.800151991680328,34.533599853515625
31,3070.8017340962006,132.68106240939608,0.0,1.0,0.05944123835385389,0.20440311118045754,31,148.2176873757961,5.8960924613937244,35.630358934402466
32,3073.2630579093898,132.04247011996512,0.0,1.0,0.05951246836207376,0.20402294758974626,32,146.4137394176435,5.9899006126301115,36.70938515663147
33,3079.5312415963413,131.753129385717,0.0,1.0,0.05958937371492689,0.2036825215674314,33,144.73276153923857,6.0821917504300815,37.762089252471924
34,3089.1268938914045,131.78042230645286,0.0,1.0,0.05967122132011753,0.20337841079117971,34,143.20270543791344,6.173557785528139,38.80304718017578
35,3101.800035441206,132.11059785677597,0.0,1.0,0.05975740909532421,0.20310796250051957,35,141.84443361265943,6.264545158106948,39.837820053100586
36,3116.8167203196954,132.67793097149357,0.0,1.0,0.059846717210375426,0.20286573166932842,36,140.67458940193134,6.3556878871766145,40.87310814857483
37,3131.837368563126,133.2397232655916,0.0,1.0,0.05993518706305477,0.2026334547414887,37,139.69997296460565,6.4474077272470485,41.90237092971802
38,3145.3152951839934,133.63226708684812,0.0,1.0,0.06002042827995122,0.20239991794983822,38,138.89884949293787,6.539680617568708,42.90490508079529
39,3156.548879348753,133.78025408337032,0.0,1.0,0.06010103575372663,0.20215864316576737,39,138.2334288074805,6.63218097373201,43.88876724243164
40,3168.1869623813272,133.97404952651,0.0,1.0,0.06018079467127656,0.20192673927768653,40,137.66148386821078,6.724440411739055,45.59751605987549
41,3181.3169508347482,134.32533343324067,0.0,1.0,0.06026123039397173,0.20171105710445097,41,137.17680107868426,6.8165355396797285,46.98113298416138
42,3195.889005739451,134.8313396331546,0.0,1.0,0.06034243329968511,0.2015113082592744,42,136.7859757912717,6.908747325218253,48.09571599960327
43,3211.9247913528975,135.50052523315762,0.0,1.0,0.06042453546757903,0.2013264423259756,43,136.49474559148945,7.0013589351638865,49.204895973205566
44,3229.471717182392,136.33715377790935,0.0,1.0,0.060507525865525665,0.2011559901627964,44,136.30912475552205,7.094674501425688,50.21175789833069
45,3248.488573579058,137.33803035991983,0.0,1.0,0.060591056461359524,0.20099876541264594,45,136.23483084342524,7.189009645952639,51.23301386833191
46,3268.7639044955586,138.48260429111502,0.0,1.0,0.06067459578870844,0.20085295892350133,46,136.27654852236876,7.28467703141101,52.46168518066406
47,3290.130611082241,139.75052621519467,0.0,1.0,0.06075786624671694,0.20071717730123106,47,136.4363954177226,7.381955427015235,53.6919960975647
48,3312.410085475224,141.12277479990942,0.0,1.0,0.06084095872082106,0.20059137949602515,48,136.71420798618288,7.4810936752120805,54.67619800567627
49,3335.5188679397647,142.59176402181225,0.0,1.0,0.06092334457947326,0.20047254815982798,49,137.10777594518163,7.582310797365805,55.6703360080719
50,3359.120947328472,144.11473690940355,0.0,1.0,0.0610041069425422,0.20035838613213452,50,137.6143104169964,7.685814442558123,56.64332413673401
51,3383.0886671309613,145.6725466608069,0.0,1.0,0.06108318356993764,0.2002481230954838,51,138.22693685436047,7.791730906457541,58.06312417984009
