# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-10 12:22:29
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE+NILS(Laplace Guard)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   lambda_nils: 0.3
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,500.5237218172113,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.33707714080810547
1,6666.719367109208,487.08527703708097,2.354978589265793,0.0,1.0,0.24036663483904291,0.42677960095042017,0.674281120300293
2,6234.389771259694,472.2752711744572,2.3671944098609723,0.0,1.0,0.2400595332707509,0.4261135668321987,1.0681231021881104
3,5846.33754297509,457.18305250279644,2.378776640612945,0.0,1.0,0.23977768832237858,0.42550565897886133,1.4125361442565918
4,5470.730135659236,441.18473398307884,2.3897476046972144,0.0,1.0,0.23951955835131603,0.42495083735497874,1.748584270477295
5,5134.778956435395,425.8499359557934,2.4001169940975187,0.0,1.0,0.2392848496580762,0.42444532094458715,2.0946712493896484
6,4833.87819521931,411.30466237985115,2.4099041242506334,0.0,1.0,0.23907173855967825,0.42398494912702134,2.3784451484680176
7,4563.8556200450075,397.5522307627323,2.419131062196721,0.0,1.0,0.23887830818141484,0.42356559468042043,2.7114760875701904
8,4321.693853561568,384.5780290618951,2.4277954176836536,0.0,1.0,0.23870335936698728,0.42318432912730447,3.041062116622925
9,4104.7017045188,372.349858820358,2.435873019776724,0.0,1.0,0.23854630970946303,0.4228389748382178,3.3696022033691406
10,3910.340399266858,360.83156444901346,2.443318778344692,0.0,1.0,0.23840691887515464,0.4225276003341197,3.654477119445801
11,3735.792918819121,349.96670128639107,2.4500585107301744,0.0,1.0,0.23828451348103877,0.4222487051380013,3.9778549671173096
12,3579.197476335564,339.73018630671123,2.4560671995787726,0.0,1.0,0.23817651478320598,0.42199994276334185,4.349862098693848
13,3440.6197446016677,330.2093504026244,2.46146938780172,0.0,1.0,0.23807759400074527,0.4217757240538022,4.691028118133545
14,3317.6922761986293,321.36821270368586,2.4663208021597685,0.0,1.0,0.23798506954291157,0.4215711992749705,5.0251240730285645
15,3208.3808081117318,313.1670252613665,2.4706165975477754,0.0,1.0,0.23789861548171332,0.4213828712788642,5.3681862354278564
16,3111.1148527898577,305.5734034353304,2.4743620782977045,0.0,1.0,0.2378179420268485,0.42120752396851335,5.725767135620117
17,3024.703319215918,298.56404048798805,2.4775798814617405,0.0,1.0,0.2377434025115477,0.421041923891315,6.073422193527222
18,2948.0080609116444,292.11384442511553,2.4803171856748807,0.0,1.0,0.23767804276137103,0.4208818266939728,6.413962125778198
19,2880.3284533763167,286.23239677601254,2.4825951087457683,0.0,1.0,0.23762923385677706,0.42072134202934475,6.7267560958862305
20,2821.350185253379,280.9599269634859,2.4842522713151354,0.0,1.0,0.23760821774035953,0.4205547072832789,7.046906232833862
21,2770.5712337519217,276.3455893679163,2.4847843663167404,0.0,1.0,0.2376299230512185,0.420379018279865,7.380574941635132
22,2725.5938334284992,272.31703299888227,2.483286459782473,0.0,1.0,0.23770925090421402,0.4202006930662781,7.683492183685303
23,2680.1675669475953,268.44653700384504,2.4788189133143383,0.0,1.0,0.2378509506858312,0.4200376440235683,8.000112295150757
24,2626.0340813440625,263.96325448613624,2.4713948323276793,0.0,1.0,0.23803463758355456,0.4199111060960438,8.279197216033936
25,2567.6262093643577,259.081839106991,2.4628194983597074,0.0,1.0,0.23821148970795572,0.419829032941544,8.58938717842102
26,2510.737593679425,254.23690796845176,2.455934022231981,0.0,1.0,0.23832528271699946,0.41977932676181107,8.880322217941284
27,2459.3837547191188,249.8375469334431,2.4525682339946506,0.0,1.0,0.23834911152571436,0.4197393679102832,9.189987182617188
28,2412.680382304012,245.7988111183491,2.4523175178016907,0.0,1.0,0.23829780267151052,0.4196958898430356,9.51346206665039
29,2369.6451145979436,241.969224139023,2.453813641420753,0.0,1.0,0.2382044406060158,0.4196477286548232,9.837890148162842
30,2330.3186053045843,238.36318392838933,2.4559780520201064,0.0,1.0,0.238095165286419,0.4195986404374275,10.345684051513672
31,2294.319136621667,234.3285289969783,2.4582674728935303,0.0,1.0,0.23798391682689668,0.41955017518753174,10.827601194381714
32,2261.855341477919,230.56339697446163,2.4603199044989017,0.0,1.0,0.23787742289412334,0.4195034325459058,11.280124187469482
33,2232.34183477042,227.0409826877455,2.4621919920711646,0.0,1.0,0.23777549416994753,0.4194582234275916,11.819013118743896
34,2205.4313510118845,223.74165429688614,2.463895852558395,0.0,1.0,0.2376774731911641,0.4194161115316301,12.309781074523926
35,2180.6787468679013,220.6305088116025,2.465500814588522,0.0,1.0,0.2375823235756062,0.419376809092973,12.749009132385254
36,2157.9129244171345,217.69542014391186,2.466989821491751,0.0,1.0,0.23748997201258776,0.41934031064452326,13.217278242111206
37,2136.9399937272756,214.92313402818064,2.4683559843951226,0.0,1.0,0.23740087946202498,0.41930631776108235,13.646937131881714
38,2117.6206460144504,212.30634674627504,2.4695771100828194,0.0,1.0,0.2373159163103029,0.4192743049259622,14.128422260284424
39,2099.8971776667413,209.84368334905693,2.470617932662269,0.0,1.0,0.23723625512899296,0.4192439408608369,14.584190368652344
40,2083.5351454204306,207.517369906886,2.4714848526289437,0.0,1.0,0.2371622051177169,0.41921511237966314,15.053356170654297
41,2068.4920798935477,205.3245953006073,2.4721795489739735,0.0,1.0,0.2370933326977386,0.41918815890292227,15.575566053390503
42,2051.684904406502,202.93890643976434,2.4727289457395627,0.0,1.0,0.23702870266159962,0.4191632019957512,16.05776834487915
43,2022.6312947720896,199.25075412267242,2.4731205235508775,0.0,1.0,0.23696849330294723,0.4191403686858096,16.54018211364746
44,1994.8926470673184,195.67942237074004,2.473262022131941,0.0,1.0,0.23691602002137782,0.41912054096763246,17.02292037010193
45,1969.0426628814912,192.2921472351085,2.4732168395347793,0.0,1.0,0.2368696101611242,0.41910317964911303,17.52918028831482
46,1944.3975910355812,189.0196722178468,2.473019384375482,0.0,1.0,0.23682820410578362,0.41908825698704955,17.993144035339355
47,1920.925341804605,185.86104334307396,2.472695348060389,0.0,1.0,0.23679111161141603,0.4190756228281083,18.45463228225708
48,1898.5816323557306,182.8138381347022,2.4722678101616395,0.0,1.0,0.23675779545675638,0.4190650691269259,18.90147614479065
49,1877.7194115869897,179.91785710157467,2.4717496042834095,0.0,1.0,0.2367279225781237,0.4190564797938338,19.38164210319519
50,1857.6955373207861,177.1079074691781,2.4711467516559376,0.0,1.0,0.2367012958018153,0.4190497590753906,19.82417106628418
51,1838.5205804592304,174.3875849295222,2.4704575625428005,0.0,1.0,0.23667796363507473,0.4190449772223002,20.311066150665283
52,1820.1375501340224,171.75072258462654,2.469698653403439,0.0,1.0,0.2366574476546001,0.41904195650790943,20.805843353271484
53,1802.45101562349,169.1890296457669,2.4688728586255593,0.0,1.0,0.23663971078222165,0.41904072201606135,21.310359001159668
54,1785.5443970774627,166.7139279282385,2.4679885909051524,0.0,1.0,0.23662440614533453,0.4190414158294862,21.79744815826416
55,1769.5990004751227,164.34723127528957,2.4670673993432777,0.0,1.0,0.2366109773660627,0.4190438709516517,22.26854920387268
56,1754.4600916093673,162.07404874116563,2.4661274166708553,0.0,1.0,0.23659890167439912,0.41904789251594354,22.764750242233276
57,1740.165451357454,159.90043685770146,2.465178426593915,0.0,1.0,0.2365879669520923,0.4190533531756526,23.224053144454956
58,1726.6804391061646,157.8226198831199,2.464224036785839,0.0,1.0,0.23657816897933237,0.4190599266106196,23.68434715270996
59,1713.9979790889965,155.83970117535685,2.463251391169026,0.0,1.0,0.2365697969710232,0.4190675257789009,24.144829273223877
60,1701.9513702315946,153.93250138799007,2.462254555717481,0.0,1.0,0.23656292901498877,0.4190761847198285,24.621082067489624
61,1690.5861648498128,152.1061018567123,2.461226745224477,0.0,1.0,0.23655771294440814,0.41908583922427123,25.051455974578857
62,1679.8724913060391,150.35424538427355,2.4601687902930127,0.0,1.0,0.23655422873081394,0.41909640376026774,25.538839101791382
63,1669.7402578468968,148.66916803627134,2.459080037305555,0.0,1.0,0.23655242095119525,0.41910783572965926,26.037665128707886
64,1660.209663236296,147.0547619472025,2.4579627461750393,0.0,1.0,0.23655228251301844,0.4191201221563589,26.537424087524414
65,1651.2103191936164,145.5023430353935,2.4568179422742524,0.0,1.0,0.23655367363048238,0.4191334700734525,27.028594255447388
66,1642.6207641958126,143.9994153167023,2.4556551058366742,0.0,1.0,0.23655632984457312,0.41914785242614644,27.508187294006348
67,1634.4309002476198,142.5458175581696,2.454483914572733,0.0,1.0,0.23655994895608853,0.4191632858685636,28.005845069885254
68,1626.6079414733892,141.136677761612,2.453307516951421,0.0,1.0,0.2365643967851792,0.41917977144334045,28.441540241241455
69,1619.1396148157867,139.76988808779345,2.4521276525496623,0.0,1.0,0.23656956553630915,0.4191972674755914,28.90771198272705
70,1611.9862137992486,138.4405601329574,2.450948351990546,0.0,1.0,0.23657534864020005,0.4192158257631616,29.371772289276123
71,1605.2734973206582,137.16363027378787,2.4497762065346893,0.0,1.0,0.2365815903173182,0.4192353689290902,29.87731623649597
72,1598.863220792237,135.9236530258521,2.448615536523503,0.0,1.0,0.23658806764463042,0.4192558528826658,30.32906436920166
73,1592.7192107227238,134.71699759512137,2.447473967550817,0.0,1.0,0.23659462875808682,0.4192772284158766,30.841061115264893
74,1586.8457298393118,133.54362003463163,2.446356906379831,0.0,1.0,0.23660124967605317,0.41929921311332147,31.345672369003296
75,1581.2012061737998,132.39994245260684,2.4452589187537708,0.0,1.0,0.23660792159958555,0.4193217609080244,31.84022307395935
76,1575.8604405052295,131.2937486601916,2.444173231219887,0.0,1.0,0.23661479353140388,0.4193446791562544,32.28914523124695
