# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-09 19:56:56
# Optimizer Type: EdgeConstrained-momentum
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,526.4795030606614,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.0,0.4765629768371582
1,6672.038149404871,512.1008736209855,2.3540418834580605,0.0,1.0,0.2404424123211619,0.4268465405096449,52.64795030606624,0.9426591396331787
2,5843.316292869509,478.145671122796,2.3768167229229293,0.0,1.0,0.2399595323925611,0.425659375497906,101.21929634084773,1.3821640014648438
3,4862.21639965063,427.52364782012387,2.4087271500978824,0.0,1.0,0.2393024854962876,0.42416825995515617,143.89289862927245,1.8531298637390137
4,3921.413274310122,369.3247327965308,2.447237823898627,0.0,1.0,0.23853373742230652,0.4226441494059625,179.13062707724043,2.3184688091278076
5,3160.8558402331337,311.05686395137184,2.488815169910165,0.0,1.0,0.23772157538730807,0.42136114396389635,206.39793759923666,2.763025999069214
6,2609.200282619823,259.8892322457042,2.52418656277999,0.0,1.0,0.2370379809349963,0.4203956989664474,225.7069432585324,3.203778028488159
7,2266.703689466691,219.43894678886676,2.5550092094928,0.0,1.0,0.23639593785261706,0.41971645540720104,237.9055310437253,3.6433839797973633
8,2084.522823864958,188.44366542996607,2.5842976119266243,0.0,1.0,0.23566819922356,0.41922120483667846,244.43329939249054,4.086979150772095
9,1951.3910856569112,163.48668025623292,2.6123595493840037,0.0,1.0,0.23479814471345595,0.41871200180269136,246.5664578118071,4.538285732269287
10,1845.0531709927518,143.18351988819583,2.6363596025415332,0.0,1.0,0.23387528798529877,0.41814804233495956,245.26226490989055,5.00279974937439
11,1778.8255058276486,127.90156654605507,2.651919005135459,0.0,1.0,0.2330261287521791,0.4175506335183215,241.33883568193735,5.439004898071289
12,1760.9234770655216,118.71470194726655,2.6572849245947188,0.0,1.0,0.232337124527592,0.41699144164377566,235.76798356391515,5.889217138290405
13,1797.729863564185,121.41019004927439,2.648839089214891,0.0,1.0,0.23195751542591928,0.4165722310028966,229.37883347041256,6.325377941131592
14,1780.8137849739292,132.19909245056024,2.6212941189508037,0.0,1.0,0.23203017732143832,0.4165257579249079,222.55914476698746,6.765539884567261
15,1770.2865592344497,136.29252746587474,2.576106195581369,0.0,1.0,0.2326482936068333,0.4169680638432206,215.6536579036302,7.209168910980225
16,2057.93894956806,161.79591876032868,2.533499930994245,0.0,1.0,0.23343611600955103,0.4176768168727393,208.91148793669294,7.646392822265625
17,2232.4595682263543,173.64928667572707,2.5072778561301847,0.0,1.0,0.2340390616852242,0.4183565158290695,202.20061994497422,8.086583137512207
18,2134.1028706030675,164.99536171942142,2.4932460481532357,0.0,1.0,0.23451293028216885,0.4189317877230678,195.66555506792565,8.50375771522522
19,1911.06886534701,148.16809102638484,2.4838646802787965,0.0,1.0,0.23498171141911692,0.41944933915798627,191.28288088249505,8.951794862747192
