# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-14 20:59:18
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 86.781271
# Target Shape: 100x100_t100_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 0.01
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,86.78127093870857,20.13041051596506,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0,0.0,0.0,0.0434873104095459
1,86.37955490117257,20.239318994658618,0.0,1.0,0.20732219638333899,0.40274515425153085,1,2.013041051596503,0.013827160023549286,0.05897116661071777
2,85.93971857468107,20.331628011242834,0.0,1.0,0.2070860874489185,0.40054559820378793,2,3.8355097406479906,0.027702681796457317,0.08338522911071777
3,85.55089833533816,20.434864685993894,0.0,1.0,0.2068261146493713,0.39836330642048673,3,5.484839488590999,0.04163950750337166,0.09058308601379395
4,85.18184172303654,20.54022645925351,0.0,1.0,0.20654449941045946,0.3962041426556999,4,6.979362989985791,0.05564574270307999,0.10951924324035645
5,84.83366679681085,20.6479125860002,0.0,1.0,0.20624282570402708,0.3940687137603546,5,8.334723766794683,0.06972141730806766,0.13708114624023438
6,84.50709496440213,20.757910152642257,0.0,1.0,0.2059199551781596,0.39195709087489405,6,9.565029318645868,0.08386664133029766,0.14427638053894043
7,84.20236396507269,20.870138238532704,0.0,1.0,0.20557581258709184,0.38986804678249704,7,10.682983822065962,0.09808147684207255,0.15128612518310547
8,83.91496082837227,20.983338860720988,0.0,1.0,0.2052101364677383,0.38780138432969946,8,11.70002213074707,0.11236598270866391,0.15993905067443848
9,83.64496519853697,21.09757156842599,0.0,1.0,0.2048230704104232,0.38575773547302583,9,12.626319656445665,0.12671916616052026,0.18200325965881348
10,83.3920987337604,21.212600829710805,0.0,1.0,0.20441306971202403,0.3837382086293165,10,13.471042714520388,0.14113995852038652,0.18919706344604492
11,83.15578607019005,21.328436308664617,0.0,1.0,0.20398015637262149,0.38174196868890103,11,14.242428911238461,0.15562723090802305,0.2035350799560547
12,82.9347331631276,21.444579266715795,0.0,1.0,0.20352458452393815,0.37976861365925474,12,14.947892987220515,0.1701796715174779,0.21659636497497559
13,82.72768000244847,21.560394623405656,0.0,1.0,0.203044314629301,0.37781891898185943,13,15.594065355844203,0.1847955353070875,0.22411012649536133
14,82.53298907675219,21.675318963655638,0.0,1.0,0.20253897083103492,0.37589287894179213,14,16.1868572264822,0.19947254779865986,0.23343205451965332
15,82.35117122734364,21.789561498429144,0.0,1.0,0.20201219775177887,0.37398886436739687,15,16.73154268058615,0.21420806368727627,0.24779129028320312
