# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-10 16:36:47
# Optimizer Type: EdgeConstrained-sgd
# Loss Type: PE+NILS(Laplace Guard)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   lambda_nils: 0.05
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,500.5237218172113,2.3421276469496117,0.0,1.0,0.2407,0.42750849114374323,0.3382742404937744
1,6666.719367109208,487.08527703708097,2.354978589265793,0.0,1.0,0.24036663483904291,0.42677960095042017,0.6752970218658447
2,6234.389771259694,472.2752711744572,2.3671944098609723,0.0,1.0,0.2400595332707509,0.4261135668321987,0.9788391590118408
3,5846.33754297509,457.18305250279644,2.378776640612945,0.0,1.0,0.23977768832237858,0.42550565897886133,1.2902071475982666
4,5470.730135659236,441.18473398307884,2.3897476046972144,0.0,1.0,0.23951955835131603,0.42495083735497874,1.568554162979126
5,5134.778956435395,425.8499359557934,2.4001169940975187,0.0,1.0,0.2392848496580762,0.42444532094458715,1.9092161655426025
6,4833.87819521931,411.30466237985115,2.4099041242506334,0.0,1.0,0.23907173855967825,0.42398494912702134,2.230062246322632
7,4563.8556200450075,397.5522307627323,2.419131062196721,0.0,1.0,0.23887830818141484,0.42356559468042043,2.549765110015869
8,4321.693853561568,384.5780290618951,2.4277954176836536,0.0,1.0,0.23870335936698728,0.42318432912730447,2.8736672401428223
9,4104.7017045188,372.349858820358,2.435873019776724,0.0,1.0,0.23854630970946303,0.4228389748382178,3.20113205909729
10,3910.340399266858,360.83156444901346,2.443318778344692,0.0,1.0,0.23840691887515464,0.4225276003341197,3.538905143737793
11,3735.792918819121,349.96670128639107,2.4500585107301744,0.0,1.0,0.23828451348103877,0.4222487051380013,3.8570871353149414
12,3579.197476335564,339.73018630671123,2.4560671995787726,0.0,1.0,0.23817651478320598,0.42199994276334185,4.131446123123169
13,3440.6197446016677,330.2093504026244,2.46146938780172,0.0,1.0,0.23807759400074527,0.4217757240538022,4.412393093109131
14,3317.6922761986293,321.36821270368586,2.4663208021597685,0.0,1.0,0.23798506954291157,0.4215711992749705,4.69407320022583
15,3208.3808081117318,313.1670252613665,2.4706165975477754,0.0,1.0,0.23789861548171332,0.4213828712788642,4.985774040222168
16,3111.1148527898577,305.5734034353304,2.4743620782977045,0.0,1.0,0.2378179420268485,0.42120752396851335,5.271001100540161
17,3024.703319215918,298.56404048798805,2.4775798814617405,0.0,1.0,0.2377434025115477,0.421041923891315,5.595372200012207
18,2948.0080609116444,292.11384442511553,2.4803171856748807,0.0,1.0,0.23767804276137103,0.4208818266939728,5.925600051879883
19,2880.3284533763167,286.23239677601254,2.4825951087457683,0.0,1.0,0.23762923385677706,0.42072134202934475,6.25197696685791
20,2821.350185253379,280.9599269634859,2.4842522713151354,0.0,1.0,0.23760821774035953,0.4205547072832789,6.528486251831055
21,2770.5712337519217,276.3455893679163,2.4847843663167404,0.0,1.0,0.2376299230512185,0.420379018279865,6.856318950653076
22,2725.5938334284992,272.31703299888227,2.483286459782473,0.0,1.0,0.23770925090421402,0.4202006930662781,7.172487258911133
23,2680.1675669475953,268.44653700384504,2.4788189133143383,0.0,1.0,0.2378509506858312,0.4200376440235683,7.474946022033691
24,2626.0340813440625,263.96325448613624,2.4713948323276793,0.0,1.0,0.23803463758355456,0.4199111060960438,7.802817106246948
25,2567.6262093643577,259.081839106991,2.4628194983597074,0.0,1.0,0.23821148970795572,0.419829032941544,8.134928226470947
26,2510.737593679425,254.23690796845176,2.455934022231981,0.0,1.0,0.23832528271699946,0.41977932676181107,8.461166143417358
27,2459.3837547191188,249.8375469334431,2.4525682339946506,0.0,1.0,0.23834911152571436,0.4197393679102832,8.783221006393433
28,2412.680382304012,245.7988111183491,2.4523175178016907,0.0,1.0,0.23829780267151052,0.4196958898430356,9.10616397857666
29,2369.6451145979436,241.969224139023,2.453813641420753,0.0,1.0,0.2382044406060158,0.4196477286548232,9.382949113845825
30,2330.3186053045843,238.36318392838933,2.4559780520201064,0.0,1.0,0.238095165286419,0.4195986404374275,9.828484058380127
31,2294.319136621667,234.9611632657051,2.4582674728935303,0.0,1.0,0.23798391682689668,0.41955017518753174,10.27763319015503
32,2261.620725678092,231.78132904463794,2.4604081397393984,0.0,1.0,0.237877620675029,0.4195034704098797,10.75550627708435
33,2231.833245681387,228.812833496208,2.462351660456297,0.0,1.0,0.23777787892480537,0.41945899000366604,11.27448296546936
34,2204.5965428570535,226.03972592028578,2.464112874558991,0.0,1.0,0.23768352798598902,0.4194180845440818,11.769737005233765
35,2179.466374128685,223.42879531154637,2.4657674510860565,0.0,1.0,0.237593091705947,0.4193803520290632,12.262010097503662
36,2156.267279330675,220.97013819191554,2.4673040929720504,0.0,1.0,0.23750608039109036,0.4193456690673165,12.764960050582886
37,2134.77889108864,218.6503881735676,2.4687254133046075,0.0,1.0,0.23742258027899493,0.41931356643386497,13.275467157363892
38,2114.8596647869217,216.46263637464648,2.4700114867317584,0.0,1.0,0.23734317449094963,0.4192835920955581,13.785887956619263
39,2096.3831894110735,214.40180852385512,2.4711370015411993,0.0,1.0,0.23726884324831032,0.4192551659361913,14.266987085342407
40,2079.2238274097776,212.46140476564904,2.472097542172089,0.0,1.0,0.23719991503429633,0.4192282931165919,14.713381290435791
41,2063.2384453699506,210.63124312353278,2.472899749960464,0.0,1.0,0.23713569184223288,0.4192031929507662,15.14724612236023
42,2044.1101034490882,208.44503824557856,2.4735722085848426,0.0,1.0,0.23707535452731443,0.4191799019144604,15.584723949432373
43,2013.6050214943662,204.99796705290834,2.4740902159827907,0.0,1.0,0.23701935981145528,0.4191586367463865,16.08499503135681
44,1984.3500819806018,201.64577566389227,2.474364527578153,0.0,1.0,0.23697053645107669,0.4191403463675906,16.55145502090454
45,1956.8905098436776,198.45530351236027,2.474462140469947,0.0,1.0,0.23692709246374877,0.41912464113034026,17.024333238601685
46,1930.5390682569316,195.35646744975006,2.4744131562088705,0.0,1.0,0.2368883131210304,0.4191112203825967,17.469147205352783
47,1905.4633586759228,192.37060020317625,2.4742390576484947,0.0,1.0,0.23685359374010037,0.4190999889456285,17.974351167678833
48,1881.5709118940717,189.4913970813657,2.4739603952408262,0.0,1.0,0.23682241858345704,0.4190907713352002,18.48810124397278
49,1858.8300521527003,186.71845330697764,2.473587964646724,0.0,1.0,0.23679447617255692,0.41908340234720237,19.000288009643555
50,1836.9248732425417,184.01788334396332,2.473122301782898,0.0,1.0,0.2367695727582734,0.419078057290151,19.497506141662598
51,1815.8446796128774,181.39040493710334,2.472582517028888,0.0,1.0,0.2367471686827815,0.41907447805757525,19.968740224838257
52,1795.600532615018,178.84364939390002,2.4719755784125463,0.0,1.0,0.23672711137801725,0.4190727043543514,20.39721131324768
53,1776.216574533637,176.38260569783444,2.4713122498661653,0.0,1.0,0.23670926109135526,0.41907260437223154,20.884024143218994
54,1757.736898709216,174.01578943645484,2.4705945310751045,0.0,1.0,0.23669353076346783,0.4190741561969611,21.393375158309937
55,1740.0343684532747,171.73214850964146,2.4698361638909634,0.0,1.0,0.236679487061258,0.4190771415654689,21.884896993637085
56,1723.117996463014,169.53449181828822,2.4690519855005424,0.0,1.0,0.23666676403266584,0.4190812672436093,22.370453119277954
57,1706.9731451129028,167.42084433149094,2.4682405717478653,0.0,1.0,0.23665552112918486,0.41908659780433566,22.89896821975708
58,1691.6949826739947,165.4026348074214,2.4673968767401813,0.0,1.0,0.23664589209164918,0.4190932706030853,23.367576122283936
59,1677.1079988126176,163.4620195268949,2.46652792228044,0.0,1.0,0.23663770076925192,0.4191012024089312,23.87960910797119
60,1663.1712233883502,161.59572283522112,2.4656374595893924,0.0,1.0,0.23663092691360252,0.41911026085293035,24.395546197891235
61,1649.9995274411115,159.81756468441444,2.4647270663107554,0.0,1.0,0.23662541877940604,0.41912039105686966,24.90648126602173
62,1637.5271146456257,158.12235812942023,2.463800376596284,0.0,1.0,0.2366211040436445,0.4191315499080416,25.380670070648193
63,1625.7675770538062,156.5132373091786,2.462856986683839,0.0,1.0,0.23661793708335555,0.4191437036305661,25.883673191070557
64,1614.7766172036352,154.9995126993209,2.461894324018175,0.0,1.0,0.2366158789363664,0.4191567582547306,26.3687481880188
65,1604.312495092352,153.5496316381315,2.460912000654703,0.0,1.0,0.23661494419691617,0.4191707092881718,26.827292919158936
66,1594.3688161586115,152.16372839126493,2.459908008384648,0.0,1.0,0.23661513934386738,0.41918559879428674,27.335328102111816
67,1584.8810545406855,150.8335464385228,2.458883308463938,0.0,1.0,0.23661645153560604,0.4192013875247,27.778576135635376
68,1575.8603772903055,149.55956167573683,2.4578383794122134,0.0,1.0,0.23661883711442058,0.41921824240438865,28.273789167404175
69,1567.3110952344211,148.34302187403722,2.4567832338093876,0.0,1.0,0.2366221328012956,0.41923602880146654,28.788653135299683
70,1559.0192541444421,147.15498592720576,2.455720428602194,0.0,1.0,0.23662626132896503,0.41925485091475395,29.291879892349243
71,1551.064911269627,146.007442089358,2.454661589894523,0.0,1.0,0.2366308829099375,0.41927447495823306,29.82026219367981
72,1543.4407889474523,144.9006317999649,2.453606530308644,0.0,1.0,0.236635953331419,0.4192948830451943,30.375848054885864
73,1536.1278149244667,143.83349303697008,2.452555539167802,0.0,1.0,0.23664146393045962,0.4193160619987298,31.077831983566284
74,1529.2180415525254,142.81865004412552,2.451507925451482,0.0,1.0,0.23664743979212946,0.4193379433414063,31.740289211273193
75,1522.5378715314616,141.83128282994483,2.450462608830683,0.0,1.0,0.23665394104569448,0.4193605563806281,32.25522208213806
76,1516.074269975869,140.86980464137577,2.449418738021033,0.0,1.0,0.23666090225197925,0.4193837140634846,32.79360008239746
77,1510.0702785582423,139.9664970641492,2.448376494492053,0.0,1.0,0.2366683994842813,0.4194076263626764,33.259430170059204
78,1504.192268905343,139.076385326816,2.447343880967551,0.0,1.0,0.23667618029297297,0.4194321074402927,33.7972731590271
79,1498.5703717397832,138.21657587003725,2.4463141694734785,0.0,1.0,0.23668444610556666,0.419457377014391,34.32251214981079
