# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-21 11:00:46
# Optimizer Type: ConFIG_Momentum
# Loss Type: PE+EPE
# Learning Rate: 0.05
# Initial Loss: 135.230310
# Target Shape: 100x100
# Optimizer Parameters:
#   use_momentum: True
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,135.23030971709272,99.99996185302734,0.0,1.0,0.22643126314580586,0.38728891862048503,0.0,0.02366185188293457
1,88.16648194856649,95.95696258544922,0.0,1.0,0.24433857209542328,0.3720445130276258,0.0,0.02739691734313965
2,48.670481745391754,93.34718322753906,0.0,1.0,0.2619640975765732,0.3594262401660119,0.0,0.03032970428466797
3,32.49028014819647,89.83572387695312,0.0,1.0,0.27898256228759066,0.34935669692334365,0.0,0.03317975997924805
4,20.18429350342658,83.24946594238281,0.0,1.0,0.2945778225941285,0.34185706537540167,0.0,0.036218881607055664
5,14.211241331069527,76.26363372802734,0.0,1.0,0.30872107635609974,0.33661928335625096,0.0,0.03948187828063965
6,12.876234261166832,67.4355239868164,0.0,1.0,0.3208650619891865,0.33336734933405276,0.0,0.04544997215270996
7,24.281227222422515,55.31588363647461,0.0,1.0,0.3295847439860366,0.33195381385824124,0.0,0.048593759536743164
8,43.73723989376424,47.37255859375,0.0,1.0,0.33465285654311877,0.3313455089410666,0.0,0.051455020904541016
9,56.022393623141284,46.6692008972168,0.0,1.0,0.33718805474335434,0.33064579829052787,0.0,0.05429577827453613
10,59.05374186191183,50.24530792236328,0.0,1.0,0.3378990099714184,0.32928490686284606,0.0,0.05712270736694336
11,50.27851449163798,54.79960632324219,0.0,1.0,0.33730643060328036,0.32760964964698563,0.0,0.06002688407897949
12,33.898728641677906,57.943809509277344,0.0,1.0,0.3359699989568788,0.32641060357803764,0.0,0.06288790702819824
13,14.656613138671279,57.376827239990234,0.0,1.0,0.3345887775653253,0.32631916535290545,0.0,0.06575489044189453
14,7.5195666627958895,54.23610305786133,0.0,1.0,0.333757605820178,0.3277461879950704,0.0,0.0687260627746582
15,6.639837372268072,50.36155700683594,0.0,1.0,0.33367334402175486,0.33046714803206384,0.0,0.07113885879516602
16,7.187277387424601,46.64738845825195,0.0,1.0,0.33445712096130126,0.3340411613306586,0.0,0.07399487495422363
17,8.109965512413321,43.53251647949219,0.0,1.0,0.3361332566566927,0.33808812527876536,0.0,0.07627272605895996
18,9.195498102495007,41.0684928894043,0.0,1.0,0.33859187959486065,0.3424243590884231,0.0,0.07844686508178711
19,10.014431840573778,39.20058822631836,0.0,1.0,0.34169106525480536,0.34700656794614454,0.0,0.08121085166931152
20,10.412974465055633,37.85966873168945,0.0,1.0,0.3453473447154259,0.3517500463422009,0.0,0.08451485633850098
21,10.126980589112316,36.89468002319336,0.0,1.0,0.34934207208463647,0.3563857551062958,0.0,0.08701586723327637
22,9.221850926395266,36.04151916503906,0.0,1.0,0.35352095364955877,0.36077068043036875,0.0,0.08995676040649414
23,8.212389531205861,35.02070617675781,0.0,1.0,0.3577271859733949,0.3648514507544871,0.0,0.09305882453918457
24,7.547678209107844,33.74767303466797,0.0,1.0,0.3617678545457479,0.3685672338305905,0.0,0.09548282623291016
25,7.272587404219592,32.47770690917969,0.0,1.0,0.3654790450521295,0.37184191856436904,0.0,0.09841489791870117
26,7.12155676898,31.58085060119629,0.0,1.0,0.36885129214567103,0.37465415255424905,0.0,0.1015007495880127
27,6.78380303410758,31.15665626525879,0.0,1.0,0.3719424074755245,0.3770734669466437,0.0,0.1043848991394043
28,6.20044618449715,30.996347427368164,0.0,1.0,0.37479759628915454,0.37916134864008777,0.0,0.1070868968963623
29,5.500684161210746,30.813852310180664,0.0,1.0,0.37750482062050256,0.38101471302758244,0.0,0.11004185676574707
30,4.921238565035155,30.39493179321289,0.0,1.0,0.3801078471196969,0.3827474293966546,0.0,0.11298084259033203
31,4.634641556805706,29.70224380493164,0.0,1.0,0.38267100809175897,0.3844739186350327,0.0,0.11586689949035645
32,4.541281869572111,28.85012435913086,0.0,1.0,0.38522349154445124,0.38621190965719426,0.0,0.11831498146057129
33,4.590775009309674,28.014225006103516,0.0,1.0,0.38779486315831846,0.38794374836897544,0.0,0.12118887901306152
34,4.685065625042291,27.340368270874023,0.0,1.0,0.39036073781105857,0.3896667905500093,0.0,0.12401366233825684
35,4.743734157684864,26.891822814941406,0.0,1.0,0.39290721088326525,0.3913809372469929,0.0,0.12629199028015137
36,4.761837308534934,26.65750503540039,0.0,1.0,0.3954581273957692,0.3930903380677885,0.0,0.12877678871154785
37,4.7233132057044624,26.587757110595703,0.0,1.0,0.3979762162917959,0.3947762318589381,0.0,0.13165783882141113
38,4.6581746600785765,26.613433837890625,0.0,1.0,0.40043947610360275,0.39643231241475657,0.0,0.1346907615661621
39,4.621392804165112,26.679271697998047,0.0,1.0,0.4028225040186484,0.3980519903168717,0.0,0.13669776916503906
40,4.648963789360607,26.756868362426758,0.0,1.0,0.4050995930636792,0.39961003069641693,0.0,0.1397697925567627
41,4.734286227679094,26.846744537353516,0.0,1.0,0.4072579441781402,0.4011074021660629,0.0,0.14273691177368164
42,4.8960940826140185,26.981027603149414,0.0,1.0,0.40930181932989074,0.4025476482457444,0.0,0.14563465118408203
43,5.017723331863574,27.185678482055664,0.0,1.0,0.4112272415506196,0.4039345103572113,0.0,0.14872193336486816
44,5.120796097347266,27.494184494018555,0.0,1.0,0.41305726341636256,0.4052871840998248,0.0,0.1511690616607666
45,5.17413411310545,27.901018142700195,0.0,1.0,0.4147863771050841,0.4065969088831938,0.0,0.15399575233459473
46,5.170813764460133,28.3624210357666,0.0,1.0,0.41642754272195087,0.4078409130476589,0.0,0.15611863136291504
47,5.08489965549592,28.766807556152344,0.0,1.0,0.4180109476367623,0.4090510158646017,0.0,0.1587657928466797
48,5.00791676599575,29.0609188079834,0.0,1.0,0.41959015851401765,0.41027421119203866,0.0,0.1616649627685547
49,4.9905474635497855,29.292762756347656,0.0,1.0,0.4211756014660277,0.4115143368425562,0.0,0.1643519401550293
50,5.004792665366123,29.50376319885254,0.0,1.0,0.42278693805928624,0.4127628287460257,0.0,0.16747784614562988
51,5.031485358524608,29.73390007019043,0.0,1.0,0.42440757175644467,0.41400341942860175,0.0,0.17052984237670898
52,5.059148296650017,30.005996704101562,0.0,1.0,0.42603212612378755,0.41522211644183565,0.0,0.1736299991607666
53,5.077740902214984,30.32533836364746,0.0,1.0,0.42766268116925177,0.41643442774738926,0.0,0.17630481719970703
54,5.090995602800231,30.684444427490234,0.0,1.0,0.4292805904340867,0.4176258483391469,0.0,0.17917370796203613
55,5.116502372080728,31.06269073486328,0.0,1.0,0.43089783311574886,0.4188000495731366,0.0,0.1824479103088379
56,5.155954970843526,31.44526481628418,0.0,1.0,0.43249756465902817,0.41993481292505797,0.0,0.1854410171508789
57,5.208279254426669,31.826356887817383,0.0,1.0,0.43408446038917353,0.4210386683147127,0.0,0.18832778930664062
58,5.274873078850055,32.20700454711914,0.0,1.0,0.4356376279734643,0.42210132098296144,0.0,0.19163179397583008
59,5.352261222607391,32.593387603759766,0.0,1.0,0.43717623242250236,0.4231296790375866,0.0,0.19522976875305176
60,5.433189041661679,32.99087142944336,0.0,1.0,0.4386858048576327,0.42411547548945705,0.0,0.19834184646606445
61,5.510620316879974,33.4018440246582,0.0,1.0,0.44017563565248746,0.42506958400853645,0.0,0.20114684104919434
62,5.579449264136929,33.82294845581055,0.0,1.0,0.4416584715620516,0.4260077539739764,0.0,0.20476961135864258
63,5.639227149037003,34.25084686279297,0.0,1.0,0.44313462480694404,0.42692232688963727,0.0,0.20773768424987793
64,5.690253827999911,34.67804718017578,0.0,1.0,0.44460260464252915,0.4277916947749027,0.0,0.2107257843017578
65,5.736307429307792,35.096927642822266,0.0,1.0,0.446051597270594,0.4286046762033146,0.0,0.21364378929138184
66,5.7778150245177,35.50491714477539,0.0,1.0,0.4474979119689703,0.4293863447156787,0.0,0.2162609100341797
67,5.816051982670462,35.90129470825195,0.0,1.0,0.44894107725785687,0.4301537811012127,0.0,0.21996188163757324
68,5.853863825813363,36.281558990478516,0.0,1.0,0.4503633664605024,0.4308813931752785,0.0,0.22295284271240234
69,5.88986247792231,36.64251708984375,0.0,1.0,0.45176477281996524,0.43158902986436526,0.0,0.2261519432067871
70,5.906099041644273,36.98052978515625,0.0,1.0,0.4531565535453563,0.432286874082336,0.0,0.22869086265563965
71,5.909574269705543,37.293758392333984,0.0,1.0,0.4545210314305362,0.4329757886074879,0.0,0.23128390312194824
72,5.924179003883408,37.591773986816406,0.0,1.0,0.4558547697615765,0.4336677897212599,0.0,0.23418378829956055
73,5.946410052757473,37.88192367553711,0.0,1.0,0.4571446918165502,0.43435610819948595,0.0,0.2368757724761963
74,5.9752640924604705,38.16813278198242,0.0,1.0,0.45839488858121297,0.43504505430524215,0.0,0.23970270156860352
75,6.009002739782026,38.451690673828125,0.0,1.0,0.45961050523653485,0.43573232282746754,0.0,0.24295496940612793
76,6.048188924874584,38.73588562011719,0.0,1.0,0.46077886976503335,0.4364014248542486,0.0,0.24668169021606445
77,6.088681337495335,39.0208740234375,0.0,1.0,0.4619128669357231,0.4370642767823556,0.0,0.24922490119934082
78,6.1304114419998195,39.3096923828125,0.0,1.0,0.4630099272768795,0.43772730231217805,0.0,0.2523987293243408
79,6.171410055528219,39.60356521606445,0.0,1.0,0.46406847345562147,0.43838160096619955,0.0,0.25547075271606445
80,6.2091797705864575,39.90322494506836,0.0,1.0,0.4651015941169356,0.43903838500558434,0.0,0.258450984954834
81,6.244211825368056,40.2081413269043,0.0,1.0,0.46609797891306987,0.43967513844230693,0.0,0.2611968517303467
82,6.2760167839895455,40.517662048339844,0.0,1.0,0.4670649457707475,0.4402940946463363,0.0,0.26409387588500977
83,6.304235959015949,40.82974624633789,0.0,1.0,0.46801070921358295,0.44091683176998364,0.0,0.2670588493347168
84,6.329565602132784,41.14252471923828,0.0,1.0,0.46893790872534635,0.44154145517410126,0.0,0.27027297019958496
85,6.352886140517501,41.4525260925293,0.0,1.0,0.46984904642947123,0.44217127196887124,0.0,0.2732076644897461
86,6.374793216018215,41.75763702392578,0.0,1.0,0.47074421309128195,0.4427969373093356,0.0,0.2762627601623535
87,6.395753586796708,42.05869674682617,0.0,1.0,0.47162736934379407,0.4434265637423709,0.0,0.2781808376312256
88,6.416972250228904,42.35524368286133,0.0,1.0,0.4724965600143631,0.44405683612892133,0.0,0.28105783462524414
89,6.438727642147939,42.647491455078125,0.0,1.0,0.4733473771110146,0.44467846102467057,0.0,0.28394079208374023
90,6.459448014267458,42.93415832519531,0.0,1.0,0.4741696985981671,0.44527980022004643,0.0,0.2867257595062256
91,6.480192407677087,43.215232849121094,0.0,1.0,0.4749691903206246,0.4458595542156629,0.0,0.2894248962402344
