# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-14 20:59:34
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 86.850445
# Target Shape: 100x100_t100_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 0.01
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,86.85044474377861,20.016062510301094,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0,0.0,0.0,0.011293888092041016
1,86.32123778231745,20.093801206376455,0.0,1.0,0.2073056110036428,0.40276264928360117,1,2.001606251030113,0.013693551102604227,0.018951892852783203
2,85.81433198356461,20.168823422815883,0.0,1.0,0.2070517388608047,0.4005783587621846,2,3.810673889655891,0.027401907479602562,0.03523612022399902
3,85.33974900361014,20.249054388610208,0.0,1.0,0.2067747066316407,0.3984111640363894,3,5.446210558740116,0.04115091558402642,0.04349112510681152
4,84.88795259763712,20.331809198536657,0.0,1.0,0.20647819881424412,0.3962666819398519,4,6.926022787506962,0.05494326646276644,0.05087399482727051
5,84.45794201028626,20.416738335822824,0.0,1.0,0.20616101153973138,0.39414503911197485,5,8.265883068640271,0.0687788638425626,0.057997941970825195
6,84.04935753779544,20.503454935959436,0.0,1.0,0.20582272505896734,0.392046663612026,6,9.479963118186886,0.0826574428367589,0.06629395484924316
7,83.64654246749016,20.587535621576237,0.0,1.0,0.20546130151777175,0.3899716588525165,7,10.580989362600372,0.09657849889553069,0.07299494743347168
8,83.25414765637721,20.67026052241122,0.0,1.0,0.20507740580412337,0.38792002299988726,8,11.579989878815825,0.11053763918655052,0.08609676361083984
9,82.879772168429,20.75354249151452,0.0,1.0,0.20467035439187295,0.38589277012303125,9,12.487021336027093,0.12453155292935565,0.10249590873718262
10,82.52389208121782,20.837707787569947,0.0,1.0,0.20424201927635063,0.3838891106617109,10,13.311330737350914,0.138558746943083,0.11542606353759766
11,82.1859260701226,20.922421736869165,0.0,1.0,0.20379002906318283,0.3819097456114173,11,14.061275739378273,0.1526178903506123,0.1224827766418457
12,81.86424491894648,21.0069786176907,0.0,1.0,0.2033143152259223,0.3799554809970776,12,14.744347734619634,0.16670726439701966,0.13653302192687988
13,81.55962789000392,21.091815013068896,0.0,1.0,0.20281766951084615,0.3780248917266483,13,15.367230134977312,0.18082467966494845,0.14310908317565918
14,81.27299607450831,21.176864669979157,0.0,1.0,0.20229903961345713,0.3761181771048302,14,15.9359763797712,0.19496797486888476,0.15691900253295898
15,81.00100348456617,21.261124298448085,0.0,1.0,0.2017588665949624,0.3742345600817953,15,16.456033947659137,0.2091349410449342,0.16363286972045898
16,80.74474538220446,21.344978851750945,0.0,1.0,0.20119652073394806,0.37237478747067054,16,16.932217601240826,0.22332275291915926,0.17775487899780273
17,80.50264531569995,21.42804153768946,0.0,1.0,0.20061258225332,0.37053688174281507,17,17.36889192860989,0.2375285911487717,0.1844499111175537
18,80.08492875490839,21.45711151822867,0.0,1.0,0.200006996968079,0.368720524531889,18,17.769954734134807,0.2517494661661647,0.20093989372253418
19,78.92465569339981,21.270940798537538,0.0,1.0,0.19938300285427607,0.36692492778508373,19,18.13370521747574,0.26593287651773617,0.21477508544921875
20,77.7241561799916,21.06011579610377,0.0,1.0,0.19874496086327217,0.365151187697056,20,18.442711055775057,0.27987365634652767,0.22339200973510742
21,76.55229011950428,20.84425373415362,0.0,1.0,0.1980962568435955,0.36340165683904985,21,18.69989189166608,0.29354353534690864,0.23366689682006836
22,75.40156755877481,20.62275493089797,0.0,1.0,0.19744139971462402,0.361677207309773,22,18.909838075093074,0.30693270315205945,0.24497509002685547
23,74.27585103890718,20.396775871955832,0.0,1.0,0.19678144895475555,0.3599779400415846,23,19.076640531167666,0.32003044547945836,0.25391292572021484
24,73.17440438871647,20.166171667825907,0.0,1.0,0.19611744460470354,0.35830681416758475,24,19.204105158012716,0.3328262051393794,0.2609279155731201
25,72.0992495053153,19.931666587733062,0.0,1.0,0.19545295437591953,0.3566633157549561,25,19.29567070357449,0.3453099931853168,0.2680020332336426
26,71.05384108572399,19.694587240268735,0.0,1.0,0.1947892289354826,0.35504973406462204,26,19.354514139404518,0.35747231244675937,0.2751040458679199
27,70.0374965657251,19.45459394947642,0.0,1.0,0.19412385488853487,0.3534693660713156,27,19.383637869379303,0.36930539035999804,0.28203797340393066
