# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2025-12-24 19:12:52
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 86.722110
# Target Shape: 100x100_t100_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-08
#   lambda: 0.99999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,86.72210991304529,20.111021098817425,0.0,0.996078431372549,0.2071843137254902,0.4042851547692322,0,0.0,0.0,0.006649971008300781
1,86.68210957400483,20.341869095257827,0.0,1.0,0.20818138728055818,0.4018381567790117,1,2.0111021098817408,0.013805812760055354,0.013827085494995117
2,86.6959998545527,20.582828772927236,0.0,1.0,0.20871337787253,0.39879506485202265,2,3.8439441483348653,0.027779603872288745,0.020605802536010742
3,86.7353585993992,20.827827845178632,0.0,1.0,0.20917742213615997,0.395830478766644,3,5.517352581511593,0.0419581720891209,0.026981830596923828
4,86.82413586717034,21.081885083165574,0.0,1.0,0.20959142780523166,0.392929476496038,4,7.047575907510909,0.0563445159789796,0.03328990936279297
5,86.97295220637845,21.347414692273052,0.0,1.0,0.20994813920312777,0.39009380466279864,5,8.449756769636172,0.07094631816334662,0.039656877517700195
6,87.15438376569273,21.619143338917112,0.0,1.0,0.21024783436318875,0.3873239577228187,6,9.737782317035741,0.08577388244979163,0.046089887619018555
7,87.42828853116228,21.906424464410588,0.0,1.0,0.21049070758978428,0.3846189841784609,7,10.923654653137774,0.10083345866874972,0.05353999137878418
8,87.80579638583924,22.210271045683566,0.0,1.0,0.21067799768792075,0.38197803186885454,8,12.019095159324785,0.11613900976531939,0.060794830322265625
9,88.22847117919096,22.519959019702384,0.0,1.0,0.21080803662263678,0.3793990308415797,9,13.034761405022769,0.1317055404842408,0.06757092475891113
10,88.69561970638118,22.83521225722313,0.0,1.0,0.21087830141682892,0.3768835233174195,10,13.979228271346157,0.1475396911033987,0.07436585426330566
11,88.91962388533196,23.085890019682097,0.0,1.0,0.2108905407010393,0.374431153792665,11,14.860189860341494,0.16364811005193172,0.08132505416870117
12,87.65953621096634,22.96971907989382,0.0,1.0,0.21084602486350681,0.3720418734756761,12,15.677789227230397,0.17997228130288395,0.08820605278015137
13,86.33495729406064,22.827666810815362,0.0,1.0,0.2107595744624865,0.36971231975887275,13,16.402670682917634,0.19616410158989692,0.09530496597290039
14,85.04479058758514,22.68376637395663,0.0,1.0,0.21064051284140783,0.36744150238461026,14,17.041275432229227,0.21219389511941344,0.10208797454833984
15,83.78616378727197,22.53815090802441,0.0,1.0,0.21049639587730984,0.36522675564101753,15,17.601829829774655,0.22805442531877892,0.10875892639160156
16,82.55106780639002,22.38887351297094,0.0,1.0,0.210332334316468,0.36306636092596445,16,18.09180971245239,0.24373745982841766,0.11531996726989746
17,81.33764043843397,22.235462779107362,0.0,1.0,0.21014583625794808,0.3609660941246522,17,18.517801298102054,0.25923193669971994,0.12209677696228027
18,80.14506639204883,22.077122082626918,0.0,1.0,0.20993807771387782,0.3589240954886901,18,18.88572593415187,0.2745266027697969,0.1285707950592041
19,78.9790985326288,21.9155013890577,0.0,1.0,0.209717654273166,0.35693926817461225,19,19.200862448257976,0.2896096149293723,0.13507294654846191
20,77.84145800305821,21.750358472438577,0.0,1.0,0.20948082543049454,0.35501311785125134,20,19.468135329245744,0.3044694060549079,0.1415410041809082
21,76.73761273095457,21.583726643520816,0.0,1.0,0.20923231589398797,0.35314709670150823,21,19.691963113412314,0.31909337166293916,0.14828109741210938
22,75.66661771964209,21.41550657899629,0.0,1.0,0.20897911722447374,0.3513382483159928,22,19.876529110540837,0.3334697903440474,0.15514278411865234
23,74.62895809464871,21.244883111850164,0.0,1.0,0.20872014231153943,0.349591413531696,23,20.025592948956145,0.34758611656086985,0.1617729663848877
24,73.62417936399665,21.071271796651875,0.0,1.0,0.20845925773237722,0.3479042966974556,24,20.14246349956739,0.36142883280617716,0.16833186149597168
25,72.65202194140136,20.894114862208692,0.0,1.0,0.20819094527711623,0.3462799063656396,25,20.230057714947776,0.37498311553405006,0.1747438907623291
26,71.71828135885752,20.715517786514365,0.0,1.0,0.20792491079016154,0.3447129495394806,26,20.29092752981943,0.38823243041936156,0.18117594718933105
27,70.81517182326755,20.532727428343854,0.0,1.0,0.20765320695806894,0.343206695425818,27,20.32757828607491,0.4011634169647353,0.18781685829162598
28,69.94438956881321,20.34692007029965,0.0,1.0,0.20737596306553968,0.34176264935141343,28,20.34200299743702,0.41376147569315813,0.19472289085388184
29,69.11124933323813,20.159540007463164,0.0,1.0,0.2070901490538245,0.34038579832693516,29,20.33610694679757,0.42601358637307957,0.20151805877685547
30,68.3120235528384,19.969335854255345,0.0,1.0,0.20680049431819061,0.3390703417369975,30,20.31171595673906,0.4379079155309106,0.20868992805480957
31,67.54908637712738,19.777614267038334,0.0,1.0,0.20650753880541534,0.3378182734050351,31,20.270332497833596,0.44943204765131184,0.2152729034423828
32,66.81214586110208,19.581444817026007,0.0,1.0,0.2062083988533178,0.3366229814246484,32,20.213449233627284,0.4605774710850601,0.22204208374023438
33,66.11004708697779,19.384465959609184,0.0,1.0,0.20590127968487223,0.33548673164574794,33,20.142129044649195,0.47133670203685535,0.22923493385314941
34,65.44598051902202,19.188755710643836,0.0,1.0,0.20559508868036633,0.3344074600647151,34,20.057665458894714,0.48170709234758236,0.23664307594299316
35,64.81794469532458,18.9941798630706,0.0,1.0,0.2052931505006407,0.33338942767118024,35,19.961420813409557,0.4916893993909505,0.24417400360107422
36,64.21669405935704,18.798862420131606,0.0,1.0,0.2049897474282445,0.33242798115437594,36,19.854600600841593,0.5012853131265023,0.25551414489746094
37,63.64737759344044,18.60538001818958,0.0,1.0,0.20468931437772964,0.331522292339848,37,19.738120914384538,0.5104988928965118,0.262570858001709
38,63.11741716668066,18.417256023980702,0.0,1.0,0.20439259165829743,0.33067459249024533,38,19.6130385892927,0.5193375814137355,0.2694368362426758
39,62.628772040704675,18.23684079591579,0.0,1.0,0.2040950655406709,0.32988642660913964,39,19.480669136485446,0.5278139777719691,0.27669191360473633
40,62.176042070763415,18.06469719095628,0.0,1.0,0.20379894044046226,0.3291566079715032,40,19.34245515860355,0.5359451614009525,0.2836630344390869
41,61.077526707376514,17.618957149552674,0.0,1.0,0.20350830135930284,0.32848710514923113,41,19.199777848015522,0.5437496839793405,0.29091882705688477
42,59.35833074408066,16.891362716940105,0.0,1.0,0.20321518282540882,0.3278731169771435,42,19.025059945813926,0.5510019533357369,0.29810500144958496
43,57.77301197217139,16.194872788622533,0.0,1.0,0.2029265071545741,0.3273206937902613,43,18.792186566756136,0.5574929034180742,0.30548882484436035
44,56.36011138095598,15.555849648650977,0.0,1.0,0.20265133253778053,0.3268338669022402,44,18.5095373163704,0.5632915202890999,0.3120298385620117
45,55.09083776813229,14.969256644033612,0.0,1.0,0.20239596522727352,0.326409292412325,45,18.18756351960002,0.568485503323559,0.31858086585998535
46,53.95402550628038,14.43781220793504,0.0,1.0,0.20217057278482345,0.3260522491927003,46,17.835335513766307,0.573151364481192,0.325498104095459
47,52.926566850195414,13.957557641087739,0.0,1.0,0.20197336888162234,0.32576013303957174,47,17.461465297327337,0.5773620658132386,0.33211588859558105
48,52.00233469635969,13.530411885720241,0.0,1.0,0.20181186801068232,0.32553355064802403,48,17.07363375761073,0.5811836317868772,0.3386969566345215
49,51.137775098900214,13.138151550385603,0.0,1.0,0.20168736131232726,0.32537405792386775,49,16.679238015231885,0.5846778096409373,0.3450050354003906
50,50.33555159139782,12.7862748344695,0.0,1.0,0.20159509474234535,0.3252765185206752,50,16.283166203167575,0.5878899166102014,0.35124707221984863
51,49.60631880528724,12.479851879210987,0.0,1.0,0.20153929101421342,0.32523801971255395,51,15.89077159909994,0.5908645727336265,0.3580191135406494
52,48.94301112565636,12.213980341718237,0.0,1.0,0.2015133548894596,0.32525453158137074,52,15.507536727727647,0.5936442365109714,0.3645009994506836
53,48.329746993347165,11.981370902957197,0.0,1.0,0.20151366949149607,0.32532750919688125,53,15.137903091615627,0.5962645574058152,0.3711967468261719
54,47.768504784490226,11.7827720835938,0.0,1.0,0.20154172478990937,0.3254481861418804,54,14.78491056991555,0.5987537456250204,0.3777189254760742
