# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-03-05 10:22:07
# Optimizer Type: EdgeConstrained-momentum
# Loss Type: PE (Edge-Constrained)
# Learning Rate: 0.1
# Initial Loss: 7145.615968
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
# ===========================================

iteration,loss,grad_norm,nils,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615968222493,488.3611542030569,1.1982754089779901,0.0,1.0,0.2407,0.42750849114374323,0.0,0.278245210647583
1,6983.708269823467,484.330668371397,1.2106949159208393,0.0,1.0,0.23977899193162175,0.4257435371686464,48.836115420305546,0.5565659999847412
2,6500.441122464025,469.0148488678188,1.2354205180635924,0.0,1.0,0.238001767431624,0.4224510412153098,94.82460174895095,0.8240470886230469
3,5828.109497032135,443.9827563439611,1.2733964471302435,0.0,1.0,0.2354638252704746,0.41799945830209323,136.94581774199676,1.1018540859222412
4,4910.388910293279,404.0519988079598,1.3224073116336186,0.0,1.0,0.23228424847077056,0.4128402603530236,174.32619721671736,1.3745851516723633
5,4004.522927488413,353.9091831177847,1.379736960844936,0.0,1.0,0.22861564017497654,0.4074736194676845,205.65882883073235,1.66357421875
6,3173.2432387710733,294.2908095215679,1.4407908966650385,0.0,1.0,0.22470656013298926,0.402313184410864,230.18971159076852,1.9345672130584717
7,2523.4395500371843,235.33525115341456,1.5024416113697037,0.0,1.0,0.22074021139307817,0.3976464887654679,247.15722565084744,2.209221124649048
8,2532.0768653388677,259.0735144515558,1.5574619306387874,0.0,1.0,0.2171411994855405,0.39396706608709864,256.26466908036537,2.4846720695495605
9,2017.8673537801462,190.1194936803098,1.5828780896320314,0.0,1.0,0.21529953149944656,0.39230006752577107,260.44281408200806,2.756310224533081
10,1625.5083054827405,128.70955490313585,1.5871670760204484,0.0,1.0,0.21454647866956447,0.3918482285973936,258.9827626604818,3.0251662731170654
11,1768.1631426008062,131.7077440377057,1.5818679875505846,0.0,1.0,0.2142525129400399,0.3919951521480992,252.64671426329087,3.296863079071045
12,1863.8755431379823,121.84709521744035,1.566379430025143,0.0,1.0,0.21449994588218205,0.3926218735711054,244.97083480663682,3.568629026412964
13,2031.357308433056,146.5513009174402,1.5459323386228865,0.0,1.0,0.21502310314043457,0.39317855793381606,237.43498352335544,3.843438148498535
14,1971.9669702418082,150.27736644610124,1.51430500021072,0.0,1.0,0.2163933895053596,0.394334823319515,230.37612762576705,4.109978199005127
15,2076.9558173803507,212.01038961068144,1.4782007843090024,0.0,1.0,0.2182993571306968,0.39598828635794187,224.35239229750775,4.377190351486206
16,3064.6231657705803,209.95204860122706,1.444346481016903,0.0,1.0,0.22052383396977113,0.39855644578121496,219.16732512921467,4.656829118728638
17,3339.4579040638764,166.32611736754876,1.4265100468763912,0.0,1.0,0.22172918804624742,0.4005093542676281,213.24406633043432,4.930599212646484
18,3120.032143573167,151.7390332332353,1.4176667086799637,0.0,1.0,0.22232853216036214,0.40174395937512586,208.27538520713023,5.1987059116363525
19,2884.5372981667147,142.43527910867306,1.4132116652192577,0.0,1.0,0.2226640411655446,0.40250576035255353,204.78190765226594,5.473072290420532
20,2716.890525492412,136.74125657602488,1.4100197692870577,0.0,1.0,0.22288837665418854,0.4030216251725262,202.88888649681425,5.741399049758911
21,2605.0914344148923,137.77618989376555,1.4065906913276158,0.0,1.0,0.22309744574587115,0.403464787592008,202.3328569019677,6.018628120422363
22,2537.2524228882266,144.17422944787853,1.402128292249664,0.0,1.0,0.22334065053176824,0.4038972046260092,203.27445101912318,6.284201145172119
23,2546.088576950415,158.5940812148291,1.3976409113138353,0.0,1.0,0.22356336242276126,0.4043158438813077,205.507320789534,6.55865216255188
24,2622.1342965895037,178.21909946733916,1.3935718075999481,0.0,1.0,0.22374353999885643,0.40471566850115637,209.1828172484288,6.830312013626099
25,2824.0524076277025,208.133402987966,1.3901341563240583,0.0,1.0,0.22387848780563316,0.4050623723493302,214.5459067157648,7.12829327583313
26,3060.128008719893,238.83733552656096,1.3880877387762867,0.0,1.0,0.22391847343241184,0.4052906624883287,222.46962350668903,7.397024154663086
27,3263.7472112715463,263.3448868334807,1.387989336258859,0.0,1.0,0.22381882623961852,0.4053102356527976,232.93063481049404,7.675677061080933
28,3476.8551645120815,286.22803888971,1.3906190521044968,0.0,1.0,0.22352235183579214,0.4050611431095427,245.30525047194408,7.9470391273498535
