# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-22 21:59:03
# Optimizer Type: Adaptive-ConFIG
# Loss Type: PE+EPE (Adaptive Fusion)
# Learning Rate: 1
# Initial Loss: 14291.231248
"# Target Shape: (1000, 1000)"
# Optimizer Parameters:
#   edge_pixel_range: 5
#   sigmoid_A: 30.0
#   initial_pe_weight: 0.8
#   final_pe_weight: 0.3
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,time_elapsed
0,7145.615830568827,475.49197453221035,0.0,1.0,0.2407,0.42750849114374323,0.4824199676513672
1,3389.508210506288,301.2123570907124,0.0,1.0,0.23730191354303143,0.4212400486205128,0.9557039737701416
2,2217.435142634754,203.04703368727164,0.0,1.0,0.23561167777809325,0.4188910797216891,1.4080359935760498
3,2056.721418291202,180.0634429041921,0.0,1.0,0.23540334459723117,0.41786348163916465,1.8984649181365967
4,2881.1490638366336,207.9603386339221,0.0,1.0,0.23769840324561592,0.41676164474071353,2.5704708099365234
5,7845.004966584707,162.90036984320633,0.0,1.0,0.24124048952771257,0.4205289031099535,3.106019973754883
6,4404.823176076681,177.15429880699773,0.0,1.0,0.23841193739882327,0.4181969378072354,3.588897943496704
7,4388.162071188378,147.7331379536398,0.0,1.0,0.23775296730366857,0.418919603894088,4.035526752471924
8,4325.030168462617,150.2475885366261,0.0,1.0,0.23743754897604014,0.419177012944448,4.503514051437378
9,4264.599545175128,164.228761922901,0.0,1.0,0.23715756377286668,0.41922859377147925,4.962999105453491
10,4138.263036642837,179.71727901373015,0.0,1.0,0.2369355321969677,0.41910905460945996,5.430876970291138
11,3825.5474301641825,192.452561122665,0.0,1.0,0.2366560824390209,0.4186731665179101,5.892797946929932
12,3607.780741531787,204.13314005311486,0.0,1.0,0.23652106647313748,0.4181832529034338,6.3657238483428955
13,3643.912722650872,215.05590256167775,0.0,1.0,0.23677916244643155,0.41791108794487153,6.820158958435059
14,3767.6128298752997,228.31809410805224,0.0,1.0,0.23676219321656355,0.4177510409607526,7.272019863128662
15,3572.7207283416737,218.13332723861663,0.0,1.0,0.236167492732877,0.4174845593998172,7.719510078430176
16,3102.01148581782,193.38290048413015,0.0,1.0,0.23538822402528073,0.4170517476194714,8.166157007217407
17,2759.034285269546,174.17764102769613,0.0,1.0,0.23475941231521022,0.4166731681376397,8.619075059890747
18,2513.9444033148698,160.23852463887377,0.0,1.0,0.23424534248926665,0.41636334555059323,9.080137014389038
19,2366.5760740146266,151.59571006937804,0.0,1.0,0.23389215698133292,0.4161799521978327,9.542465925216675
20,2187.1365694583624,145.6113472268557,0.0,1.0,0.23358427780043298,0.41596848827626987,9.9962899684906
21,1945.4930335916913,128.50797943023548,0.0,1.0,0.233586310308265,0.4157413992898766,10.449681758880615
22,1743.2487181194554,110.66270447631739,0.0,1.0,0.23410474428466152,0.41551966251252126,10.893586874008179
23,1987.976887127804,147.48787515240014,0.0,1.0,0.2351601054297944,0.4156258082785359,11.351793766021729
24,2343.093276682233,187.18089569326162,0.0,1.0,0.2354672239403559,0.41592664805248963,11.79792308807373
25,2349.427223605223,189.61523064375714,0.0,1.0,0.2351696022825583,0.41604755527098664,12.248832941055298
26,2221.2171616590176,181.86957274379256,0.0,1.0,0.2348285150157205,0.4160660771708707,12.694763898849487
27,2112.384304194935,166.5481196419927,0.0,1.0,0.23451641643322796,0.4160380636773577,13.14615797996521
28,1976.40477519771,156.9352966915797,0.0,1.0,0.23418830179921318,0.4159026882964743,13.598024845123291
29,1964.8853320436533,151.8554612032105,0.0,1.0,0.2338135073620267,0.4156723149162093,14.047902822494507
30,1899.573706984749,141.35114324180105,0.0,1.0,0.23359253350421036,0.41544852162311313,14.492487907409668
31,1850.1719099344202,139.03403225652252,0.0,1.0,0.2336851653936506,0.41532788747036586,14.952960014343262
32,1890.7483253072517,145.0933388931285,0.0,1.0,0.23392840243974303,0.4153767736535647,15.41414499282837
33,1975.3185058305219,157.1197494980496,0.0,1.0,0.23415980412644488,0.4154469056616129,15.870654821395874
34,2240.790002688518,176.34385257819443,0.0,1.0,0.23436522347462427,0.4156619414856753,16.325031995773315
35,2210.087419217444,169.08873117953817,0.0,1.0,0.2342757261075096,0.41579412440859376,16.775341033935547
36,2374.1770338444885,179.34211160215395,0.0,1.0,0.23415778397853482,0.4158815669411335,17.262295961380005
37,2406.868306289734,185.22757479284525,0.0,1.0,0.23384507766793697,0.4157553925701995,17.722690105438232
38,2441.905447479994,179.4445612592886,0.0,1.0,0.23347973665260432,0.4156010810760613,18.193005084991455
39,2389.599078739006,172.8340246715452,0.0,1.0,0.23315463250371954,0.41521111263278043,18.649521827697754
40,2505.015510009616,185.9408398752188,0.0,1.0,0.23323432844543654,0.4148684905976949,19.10784411430359
41,2741.1288574992545,184.4651114009856,0.0,1.0,0.2335401374691353,0.41497865084632196,19.565627813339233
42,2774.5862600078053,176.24426591752197,0.0,1.0,0.23366194711029362,0.41517018862881927,20.021865844726562
43,2751.5474901073826,164.2109945547305,0.0,1.0,0.23365000361045501,0.4153197002637142,20.47575283050537
44,2595.3803423662102,158.95711163573054,0.0,1.0,0.23353743698927676,0.41532595969779884,20.92194390296936
45,2484.8340668066307,160.91755587163405,0.0,1.0,0.23342316280536768,0.4153019460181327,21.369177103042603
46,2424.9970209771027,165.38599853652158,0.0,1.0,0.23331650179496122,0.415278770445492,21.813570022583008
47,2406.4671548156957,169.77476465332208,0.0,1.0,0.23318313520447947,0.4152287269064225,22.264322996139526
48,2493.642718819605,181.99110713831385,0.0,1.0,0.23308937660676007,0.41509532626646134,22.70873498916626
49,2736.0484054883873,194.5820427794644,0.0,1.0,0.23320308373875034,0.41505227686416984,23.1556978225708
50,2884.057176642484,198.64101929079632,0.0,1.0,0.2332992825119752,0.4149520432684657,23.603925943374634
51,2885.9475789417565,190.01710989078737,0.0,1.0,0.23325693839670736,0.4148054192481096,24.06868815422058
52,2833.0418987811872,181.05151699107884,0.0,1.0,0.2331481115783907,0.4146163429970117,24.52821707725525
53,2713.3806160381346,169.9676637873578,0.0,1.0,0.233054218835509,0.41452137338562434,24.9865939617157
54,2902.231493734716,193.61429996092508,0.0,1.0,0.23298946274645557,0.4144313069868261,25.439708948135376
55,2736.744655408842,183.39306577376098,0.0,1.0,0.2326692683994507,0.4143177171712163,25.8867928981781
56,2537.0749776380394,173.70462785366678,0.0,1.0,0.23232875950975823,0.41418449421237435,26.350552082061768
57,2466.677071485867,171.06212212373092,0.0,1.0,0.2322662607861975,0.41415970620248654,26.800070762634277
58,2406.0650317394843,169.64822398760714,0.0,1.0,0.23228644210978083,0.41413058010373033,27.25117301940918
59,2334.025113405018,166.10276030394854,0.0,1.0,0.2322897521357721,0.4140842457123146,27.704615831375122
60,2239.2255916087092,159.52044897892185,0.0,1.0,0.23228679961660767,0.4140075371453531,28.160989999771118
61,2467.7599877426287,173.83184402586792,0.0,1.0,0.2324459711093086,0.41400078197639334,28.61658787727356
62,2447.4061708472573,169.4030275951972,0.0,1.0,0.23247798451798363,0.41395551488041016,29.086945056915283
63,2513.387977451634,170.9963759392094,0.0,1.0,0.23253802925072797,0.41397236704609525,29.54952073097229
64,2830.6909962487853,192.61419040308218,0.0,1.0,0.23255139498794183,0.4140114658182828,30.000298023223877
65,2897.6645020733595,191.3368575232051,0.0,1.0,0.23253537346167386,0.4140649223805767,30.462544918060303
66,2933.869058306478,190.5255615870831,0.0,1.0,0.23243479641800374,0.41408045529511717,30.924511909484863
67,2915.5537338119275,191.42615328439138,0.0,1.0,0.23223832674057956,0.4139425767197765,31.382683753967285
68,2873.6683410942883,190.84430801371957,0.0,1.0,0.23211495706271543,0.4138113533630658,31.836819887161255
69,2832.5610084252903,187.45237115144312,0.0,1.0,0.23202947678338276,0.4137369345229028,32.290348052978516
70,2672.318570764536,178.40379288602168,0.0,1.0,0.23189141475700253,0.4135460865180424,32.763866901397705
71,2647.559490048658,179.29644736778448,0.0,1.0,0.2318835406032015,0.41337305049210893,33.25567984580994
