# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-18 22:43:39
# Optimizer Type: momentum
# Loss Type: PE
# Learning Rate: 0.01
# Initial Loss: 369.903401
"# Target Shape: (100, 100)"
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,velocity_norm,time_elapsed
0,369.9034008901315,71.38603202822983,0.0,1.0,0.06090039215686274,0.23914669927266477,0.0,0.005894899368286133
1,356.95355657971334,74.0262943856571,0.0,1.0,0.06186210450800848,0.23889890172803616,0.713860320282298,0.023321151733398438
2,331.0697215397579,73.73688142360633,0.0,1.0,0.06373130144273625,0.238580472385152,1.38079095727165,0.037892818450927734
3,296.70626620642986,58.15549918124064,0.0,1.0,0.06644306705480281,0.23850432293725812,1.9694543850780943,0.04221177101135254
4,265.1242080991327,53.339645828067496,0.0,1.0,0.06979616954593432,0.238980139747994,2.3363839939200544,0.04707503318786621
5,239.07531709454636,47.776264670118564,0.0,1.0,0.07362836862059982,0.2401869649949148,2.5678099509032157,0.052825927734375
6,226.38908981684486,39.05859356403782,0.0,1.0,0.07759051434823057,0.24201687804724148,2.614861677280246,0.05673408508300781
7,219.0158360436376,40.151478035883656,0.0,1.0,0.08138214809164414,0.2441919467756437,2.494033571374368,0.05781722068786621
8,209.90735151761046,43.51889392029278,0.0,1.0,0.08498187505529355,0.2465543096879757,2.384801855802811,0.05874204635620117
9,202.25500354153073,45.7767480174718,0.0,1.0,0.0883739898671335,0.24892267319155556,2.292255564424181,0.05962085723876953
10,194.5422587852234,44.92331084925058,0.0,1.0,0.09140088679895472,0.2510552904904775,2.1518081407681584,0.06049299240112305
11,181.08467408998976,44.05331570470289,0.0,1.0,0.09399363735598111,0.25282278730151064,2.036970422324059,0.06135988235473633
12,161.20492295629134,38.9234584640166,0.0,1.0,0.09619532117081625,0.25416466705482577,1.9791337830773017,0.06222391128540039
13,143.5841518094295,31.94651302581509,0.0,1.0,0.09814468579651979,0.2552060526763984,1.956917675785363,0.06308698654174805
14,132.7224476514138,32.043935565573726,0.0,1.0,0.10008299531610954,0.2562175291080411,1.9170277588828564,0.08493208885192871
15,127.76191177568904,37.296279792843066,0.0,1.0,0.10212563671884663,0.2575031292458991,1.8490730891057279,0.08774614334106445
16,122.70596786319827,39.0439608834685,0.0,1.0,0.10443724794323955,0.2594463087006112,1.7665549108635863,0.08937191963195801
17,113.0344944000973,34.77112103903232,0.0,1.0,0.10697720332570389,0.26195179314025807,1.7079811594840626,0.09057402610778809
18,102.43707522981957,30.527782857229333,0.0,1.0,0.10953348048890664,0.26445176052326275,1.6799268324321355,0.09525513648986816
19,91.75548794831425,28.731653363695138,0.0,1.0,0.11197948049211302,0.26671062963451075,1.6513244262178224,0.0983281135559082
20,81.48587618566097,25.50383101462933,0.0,1.0,0.11421459152247947,0.26860623089266816,1.622326819036299,0.10418009757995605
21,73.9551753578848,19.558731199357656,0.0,1.0,0.11618919906724295,0.27016441421746196,1.569389264017358,0.10739994049072266
22,72.73557539846233,20.53455166659349,0.0,1.0,0.11793269408558918,0.2715255982562001,1.4753305763861189,0.11308693885803223
23,74.14492801641966,24.52215079219889,0.0,1.0,0.11943243183646492,0.2727023168558758,1.335272821555704,0.14597392082214355
24,74.02490676782233,24.589032474087997,0.0,1.0,0.12068654239177358,0.2736915240829837,1.1963278880111305,0.14709711074829102
25,72.17088883926354,21.64144278349409,0.0,1.0,0.12164588071273806,0.27437087582117964,1.0857064698958132,0.14804983139038086
26,70.39315505555744,19.316789557985775,0.0,1.0,0.12230411859600555,0.27470855800579635,1.0035011982913125,0.1489729881286621
27,68.06363144805687,17.707528923003657,0.0,1.0,0.12268153834170316,0.2746659280904089,0.9300974783963253,0.14998292922973633
28,65.86321873888782,16.813806552744527,0.0,1.0,0.12287343230606389,0.27435112303453957,0.8759445754695698,0.15104103088378906
29,63.90762769393523,16.39464730964124,0.0,1.0,0.12295183462600245,0.273907166646976,0.831002912901386,0.151947021484375
