# ===========================================
# Inverse Lithography Optimization Log
# ===========================================
# Timestamp: 2026-01-03 22:27:20
# Optimizer Type: adam
# Loss Type: PE
# Learning Rate: 0.05
# Initial Loss: 5541.527552
# Target Shape: 1000x1000_cell1000_inverse_stage1
# Optimizer Parameters:
#   beta1: 0.9
#   beta2: 0.999
#   epsilon: 1e-06
#   lambda: 0.999999
# ===========================================

iteration,loss,grad_norm,mask_min,mask_max,mask_mean,mask_std,adam_t,m_norm,v_norm,time_elapsed
0,5541.527552177928,204.32784712210938,0.0,1.0,0.059254,0.23609947794097272,0,0.0,0.0,0.9465813636779785
1,5646.0685634215615,219.16398728744772,0.0,1.0,0.0793054591628338,0.22408241767602768,1,20.43278471221077,0.25361626871968934,1.9274370670318604
2,5457.9045813993025,229.6026132777516,0.0,1.0,0.098159986636807,0.2152141833462814,2,40.30071204729447,0.5431805494644503,3.1801061630249023
3,5231.146539799674,238.43652799607926,0.0,1.0,0.11588666438975181,0.20969764121310627,3,59.22056239301838,0.858818662231783,4.398727178573608
4,5021.244201397812,245.85295010823793,0.0,1.0,0.1323335081519465,0.20752026041316302,4,77.11737557437003,1.1964203370554984,5.754446029663086
5,4873.395594085912,252.40088564266352,0.0,1.0,0.14711485439788835,0.2084637654663051,5,93.93318399714627,1.5522469597055724,6.8722662925720215
6,4798.994915640023,259.220940131047,0.0,1.0,0.15973656119721666,0.21196335596560495,6,109.65177563336776,1.9248774236110413,7.920015096664429
7,4842.519275771937,269.0916897914328,0.0,1.0,0.1696540654731176,0.2171600098551912,7,124.35702892914179,2.317122733993273,8.97725510597229
8,4918.491178613158,278.41062666437557,0.0,1.0,0.17632505654621272,0.22293930034769355,8,138.4270875974675,2.7399030783994975,10.039533138275146
9,5094.816356777722,290.6730640091484,0.0,1.0,0.17934406094697075,0.2281047686977008,9,151.89028478237034,3.192861442017571,11.039200067520142
10,5363.108059667397,305.81826711371014,0.0,1.0,0.17868449443615636,0.23168339879659278,10,165.1837357297402,3.6855198615922706,12.033567190170288
11,5697.285592424641,322.53428720809814,0.0,1.0,0.17478545240800186,0.23324804559456452,11,178.69703990777495,4.227648562976491,13.036319971084595
12,6073.871788523603,339.57179871592615,0.0,1.0,0.16843560496049828,0.23297875211065167,12,192.6000734153036,4.824905106476582,14.0053391456604
13,6469.622440527689,355.8440179908789,0.0,1.0,0.16051009007259617,0.23141049373434192,13,206.8713062520563,5.478115832024317,14.969628095626831
14,6947.587317927304,374.29610853966255,0.0,1.0,0.15179008227228633,0.22913615264238482,14,221.36067646412843,6.184009177310611,15.905614137649536
15,7534.487983877778,394.19790330907966,0.0,1.0,0.14286200144297434,0.2266475477009125,15,236.24612538321162,6.951450957913672,16.850565195083618
16,8095.568208345966,408.7976035223178,0.0,1.0,0.13410537268661887,0.22424220796375752,16,251.63398047440566,7.787670159274327,17.836384057998657
17,8374.297273327447,412.28100190166145,0.0,1.0,0.12575317951539147,0.22200099372682286,17,266.9550420314222,8.672473020718975,18.76803207397461
18,8676.161465498068,414.44605250162687,0.0,1.0,0.11810626191977999,0.22025598804308835,18,281.1308721961946,9.561780597044397,19.747343063354492
19,9047.444454851178,415.5181993057741,0.0,1.0,0.11137053213706784,0.21920765998127192,19,294.149415744091,10.451160884862372,20.688688039779663
20,9697.95721008368,421.21756558055836,0.0,1.0,0.10612116523352406,0.21867417285054594,20,305.99888864283963,11.336298478396714,21.675551176071167
21,10261.02601390922,424.90258074862714,0.0,1.0,0.10230245338307951,0.21843817542228702,21,317.2315322745179,12.234719200571213,22.65211319923401
22,10730.706045313964,426.55199473155835,0.0,1.0,0.09979487189068184,0.21866255317503222,22,327.69138522920093,13.136775590739985,23.617804050445557
23,11114.494502494012,426.60163576035643,0.0,1.0,0.09861900376234924,0.21944057602206135,23,337.2483594550056,14.033342588735103,24.561033248901367
24,11386.962940272446,425.2627191752544,0.0,1.0,0.09877033100038578,0.22082435755300653,24,345.84019590095363,14.918370158257087,25.529227018356323
25,11557.822845667204,423.3574081750915,0.0,1.0,0.10020764014242983,0.22285369756507917,25,353.4429626542124,15.7883173334137,26.51090407371521
26,11669.718577479069,421.3624562173317,0.0,1.0,0.1028049922836203,0.2255636633710297,26,360.1151947238445,16.643495649355582,27.471822023391724
